 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,0,0,507,507,52,19,1,1,0,0,86,17,11,52, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),4206,--,--,--,--,--,--,--,--,--,--,--,50,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),31855,406,0,509,507,52,19,1,1,0,0,86,68,11,52, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3223,1630,540,6296,5807,5354,5001,2941,482,3573,541,4275,1138,685,4246, 
 投资所支付的现金(万元),26900,1500,700,24800,24500,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,640,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),30123,3130,1240,31096,30307,5354,5001,2941,482,3573,541,4275,1138,1325,4246, 
 投资活动产生的现金流量净额(万元),1733,-2724,-1240,-30588,-29800,-5302,-4983,-2940,-482,-3573,-541,-4189,-1071,-1313,-4194, 
 吸收投资收到的现金(万元),1268,--,--,30099,30099,30099,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,1960,1900,950,950,4000,4000,6450,8380, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1268,0,0,30099,30099,30099,0,1960,1900,950,950,4000,4000,6450,8380, 
 偿还债务支付的现金(万元),--,--,--,1960,--,--,--,4000,4000,3050,3050,4000,4000,7380,6950, 
 分配股利、利润或偿付利息所支付的现金(万元),5037,5037,--,314,64,43,21,255,81,54,27,310,4337,208,2196, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,245,--,--,--,147,--,--,--,196,196,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,1105,1105,16,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),5037,5037,0,3379,1169,58,21,4255,4081,3104,3077,4310,8337,7588,9146, 
 筹资活动产生的现金流量净额(万元),-3769,-5037,0,26720,28930,30041,-21,-2295,-2181,-2154,-2127,-310,-4337,-1138,-766, 
 汇率变动对现金及现金等价物的影响(万元),-13,3,-5,43,4,-6,-7,96,82,37,-18,-25,-34,-1,-50, 
 现金及现金等价物净增加额(万元),2584,-3956,396,4370,3506,27200,-3872,3754,1230,-2033,-1493,2977,5486,5663,604, 
 加:期初现金及现金等价物余额(万元),26911,26911,26911,22540,22540,22540,22540,18786,18797,18786,18786,15809,10324,4660,4056, 
 期末现金及现金等价物余额(万元),29494,22955,27307,26911,26046,49740,18668,22540,20027,16753,17293,18786,15809,10324,4660, 
 净利润(万元),--,3046,--,7021,--,3575,1451,6902,--,--,1380,7082,7321,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,56,--,78,--,121,11,18,--,--,99,26,-31,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,788,--,1440,--,664,331,1369,--,--,359,1342,1225,--,--, 
 无形资产摊销(万元),--,98,--,218,--,101,42,140,--,--,32,121,112,--,--, 
 长期待摊费用摊销(万元),--,22,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,-110,--,--,-8,7,--,--,1,-13,62,--,--, 
 固定资产报废损失(万元),--,2,--,0,--,-33,--,1,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-12,--,26,--,-2,17,12,--,--,-44,140,155,--,--, 
 投资损失(万元),--,-369,--,-290,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,15,--,19,--,9,16,23,--,--,-14,18,49,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-571,--,32,--,450,395,1673,--,--,461,-672,-1177,--,--, 
 经营性应收项目的减少(万元),--,835,--,-1042,--,-1852,875,-1063,--,--,277,62,1698,--,--, 
 经营性应付项目的增加(万元),--,-109,--,801,--,-567,-1991,-190,--,--,-1358,-605,1514,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,3803,--,8195,--,2466,1139,8893,--,--,1192,7501,10928,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),29494,22955,27307,26911,26046,49740,18668,22540,20027,16753,17293,18786,15809,10324,4660, 
 现金的期初余额(万元),26911,26911,26911,22540,22540,22540,22540,18786,18797,18786,18786,15809,10324,4660,4056, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2584,-3956,396,4370,3506,27200,-3872,3754,1230,-2033,-1493,2977,5486,5663,604, 

