 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 偿还债务支付的现金(万元),--,--,--,--,--,27518,27518,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,3706,3700,3700,--,4796,4166,2349,269,3918,3851,3851,--,5168,5168,5000,1946,3168,3168,2073,4784, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,251,251,--,--,168,--,--,168,168,73,284, 
 支付其他与筹资活动有关的现金(万元),--,80,--,--,--,1861,32,--,--,--,953,953,932,220,--,--,--,--,--,13,251, 
 筹资活动现金流出小计(万元),0,3785,3700,3700,0,34175,31716,2349,269,3918,4804,4804,932,5387,5168,5000,1946,3168,3168,2086,5034, 
 筹资活动产生的现金流量净额(万元),0,-3785,-3700,-3700,0,27114,28221,1093,-269,25037,-367,-367,-901,37520,-5168,-5000,-1946,-2939,-2939,-2026,-3723, 
 汇率变动对现金及现金等价物的影响(万元),--,-1,-1,-0,-0,-0,-0,-0,-0,-2,-2,--,--,0,0,0,--,0,0,3,-1, 
 现金及现金等价物净增加额(万元),-9742,971,-10486,-5481,-8793,-24995,-12375,-29258,-33428,-8030,-15420,-15666,-15998,35537,-9994,-7105,-10573,1423,-5248,8194,1424, 
 加:期初现金及现金等价物余额(万元),22508,20691,20699,20691,20691,45686,45686,45686,45686,53716,53716,53716,53716,18180,18180,18180,18180,16756,16756,8562,7139, 
 期末现金及现金等价物余额(万元),12766,21663,10214,15211,11899,20691,33311,16429,12258,45686,38296,38050,37718,53716,8186,11075,7606,18180,11509,16756,8562, 
 净利润(万元),--,16240,--,7485,--,12622,--,6379,--,6905,--,4731,--,9415,6334,4648,--,8726,5317,8424,6709, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,176,--,--,--,124,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,716,--,278,--,1520,--,1472,--,1316,--,382,--,-235,-407,-507,--,938,400,213,156, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2175,--,944,--,2079,--,1037,--,614,--,236,--,478,358,237,--,457,343,440,355, 
 无形资产摊销(万元),--,509,--,377,--,504,--,241,--,359,--,168,--,283,217,148,--,360,274,351,295, 
 长期待摊费用摊销(万元),--,499,--,144,--,204,--,99,--,31,--,7,--,13,10,6,--,12,9,4,1, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,--,6,--,38,--,7,--,7,--,4,--,-1,-3,-1,--,3,1,9,-3, 
 固定资产报废损失(万元),--,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1,--,0,--,786,--,549,--,98,--,--,--,-0,-0,-0,--,-0,-0,-3,1, 
 投资损失(万元),--,-2286,--,-1547,--,-495,--,-202,--,-383,--,9,--,10,11,11,--,-8,4,35,-480, 
 递延所得税资产减少(万元),--,772,--,-165,--,-447,--,12,--,23,--,-55,--,58,61,77,--,-144,-63,-33,-10, 
 递延所得税负债增加(万元),--,-70,--,-30,--,-38,--,-16,--,-3,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,3476,--,-3707,--,-7167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,313, 
 经营性应收项目的减少(万元),--,-19450,--,-4370,--,-4693,--,-27703,--,-9550,--,-9135,--,3018,5270,3511,--,-10120,-2840,-2359,-3279, 
 经营性应付项目的增加(万元),--,15380,--,-11670,--,4451,--,-794,--,6127,--,-3925,--,-4012,-8558,-4931,--,9422,-1487,3461,1686, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,17954,--,-12256,--,9365,--,-18919,--,5545,--,-7578,--,9027,3470,3199,--,9645,2082,10540,5746, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12766,21663,10214,15211,11899,20691,33311,16429,12258,45686,38296,38050,37718,53716,8184,11075,7606,18180,11509,16756,8562, 
 现金的期初余额(万元),22508,20691,20699,20691,20691,45686,45686,45686,45686,53716,53716,53716,53716,18180,18180,18180,18180,16756,16756,8562,7139, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-9742,971,-10486,-5481,-8793,-24995,-12375,-29258,-33428,-8030,-15420,-15666,-15998,35537,-9995,-7105,-10573,1423,-5248,8194,1424, 

