 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 投资活动现金流入小计(万元),1982,301,5159,4950,2207,9252,6855, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11360,6733,9985,5558,5271,8745,14362, 
 投资所支付的现金(万元),1100,--,50,50,5262,9230,11600, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12460,6733,10035,5608,10533,17975,25962, 
 投资活动产生的现金流量净额(万元),-10478,-6432,-4876,-658,-8326,-8723,-19106, 
 吸收投资收到的现金(万元),--,--,--,--,6334,1100,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),12570,7000,27863,21513,36260,66280,60652, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),12570,7000,27863,21513,42594,67380,60652, 
 偿还债务支付的现金(万元),10120,4300,35058,22989,42458,58271,49153, 
 分配股利、利润或偿付利息所支付的现金(万元),1012,870,1510,1183,3881,4370,3585, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,1049,451,--, 
 筹资活动现金流出小计(万元),11132,5170,36568,24173,47389,63092,52738, 
 筹资活动产生的现金流量净额(万元),1438,1830,-8705,-2660,-4795,4288,7914, 
 汇率变动对现金及现金等价物的影响(万元),-9,1,21,6,24,7,-136, 
 现金及现金等价物净增加额(万元),36458,20156,9322,11948,1832,5795,-2543, 
 加:期初现金及现金等价物余额(万元),27505,27505,18183,18183,16351,10555,13098, 
 期末现金及现金等价物余额(万元),63963,47661,27505,30131,18183,16351,10555, 
 净利润(万元),--,12185,23300,--,11574,7695,6393, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),--,993,991,--,-334,266,463, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3184,5957,--,5852,5789,5815, 
 无形资产摊销(万元),--,205,490,--,480,769,--, 
 长期待摊费用摊销(万元),--,11,41,--,56,93,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-78,104,--,133,222,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,868,1488,--,2352,3373,2519, 
 投资损失(万元),--,--,-80,--,-157,-32,--, 
 递延所得税资产减少(万元),--,-170,-289,--,41,162,--, 
 递延所得税负债增加(万元),--,-2,-16,--,8,45,--, 
 存货的减少(万元),--,-1088,4589,--,-1793,-6803,-5953, 
 经营性应收项目的减少(万元),--,959,-23842,--,-7684,-9183,-1933, 
 经营性应付项目的增加(万元),--,7689,10149,--,1944,7827,1429, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,2457,--,53, 
 经营活动产生现金流量净额(万元),--,24755,22882,--,14930,10224,8785, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),63963,47661,27505,30131,18183,16351,10555, 
 现金的期初余额(万元),27505,27505,18183,18183,16351,10555,13098, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),36458,20156,9322,11948,1832,5795,-2543, 

