 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,2488,--,--,--,--,--,--,--,141,141,--,--,--,--,--,1365, 
 支付的其他与投资活动有关的现金(万元),40,352,685,192,181,498,--,--,--,157,--,--,--,30026,30026,26,36,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),3871,13228,8565,4895,1767,9161,6328,4469,1999,8887,7547,6639,1385,40279,36240,5021,2702,11941,9310,6109,4032,14986,12388,20941,6821, 
 投资活动产生的现金流量净额(万元),-3705,-9777,-5306,-2133,-1766,-4685,-2040,-826,-1940,27542,28317,28572,31453,-34857,-31187,-2541,-2648,-9054,-6472,-5600,-3989,-6763,-2356,-15427,675, 
 吸收投资收到的现金(万元),--,100,100,100,50,--,--,--,--,1000,1000,--,--,62654,63640,--,--,--,--,--,--,347,32935,480,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,100,100,100,50,--,--,--,--,1000,1000,--,--,--,--,--,--,--,--,--,--,347,32935,480,--, 
 取得借款收到的现金(万元),35000,92000,73000,59000,48000,63500,41500,40000,40000,82000,49000,44000,41000,94153,68298,54326,21000,111172,60820,33323,10830,65952,83589,75513,66047, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,44461,50825,50825,--,--,--,--,--,1920,1920,1920,--,--,--,--,--,3634,3178,--,--,1119,1816,--,5857, 
 筹资活动现金流入小计(万元),35000,136561,123925,109925,48050,63500,41500,40000,40000,84920,51920,45920,41000,156807,131938,54326,21000,114806,63998,33323,10830,67418,118340,75993,71904, 
 偿还债务支付的现金(万元),24650,73975,53950,39875,35050,67000,37750,28650,23100,94475,70450,57425,38425,109985,76659,44592,16767,73917,54321,33316,10744,81331,60571,61338,68220, 
 分配股利、利润或偿付利息所支付的现金(万元),956,7457,6584,5728,797,8184,7355,6073,840,8853,8000,7116,1242,10393,9306,7962,1627,10279,9044,5774,975,9056,9540,11021,10490, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,104,104,104,--,462,299,3172,442, 
 支付其他与筹资活动有关的现金(万元),--,44125,50825,50825,--,--,--,--,--,--,--,--,--,1920,1332,482,--,32500,261,106,--,2973,1119,1816,4703, 
 筹资活动现金流出小计(万元),25606,125557,111359,96427,35847,75184,45105,34723,23940,103328,78450,64541,39667,122298,87297,53036,18394,116696,63626,39196,11719,93359,71231,74175,83413, 
 筹资活动产生的现金流量净额(万元),9394,11004,12566,13497,12203,-11684,-3605,5277,16060,-18408,-26530,-18621,1333,34509,44641,1290,2606,-1890,372,-5872,-889,-25941,47110,1818,-11509, 
 汇率变动对现金及现金等价物的影响(万元),-78,-141,-102,-80,-12,136,74,54,-120,62,101,-1,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-13738,-8891,-12678,-15355,-5181,-1980,-12393,-5144,14751,24793,-2759,2115,24031,6774,4430,-12188,-10041,-22263,-29561,-32811,-22861,-9325,35854,3445,-502, 
 加:期初现金及现金等价物余额(万元),42579,51469,51469,51469,51469,53449,53449,53449,53449,28656,28656,28656,28647,21873,21873,21873,21873,44136,44136,44136,44136,53461,17607,14162,14664, 
 期末现金及现金等价物余额(万元),28841,42579,38791,36114,46288,51469,41056,48305,68201,53449,25897,30771,52678,28647,26302,9684,11832,21873,14576,11325,21275,44136,53461,17607,14162, 
 净利润(万元),--,16126,--,7024,--,12476,--,6142,--,14777,--,7227,--,15563,--,--,--,14756,--,--,--,13500,18342,13824,14278, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,5469,--,2367,--,6719,--,4745,--,4189,--,3335,--,4696,--,--,--,3405,--,--,--,1607,2148,1204,617, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3757,--,1892,--,3754,--,1858,--,4014,--,1985,--,3901,--,--,--,3466,--,--,--,3461,3247,3062,2978, 
 无形资产摊销(万元),--,286,--,143,--,290,--,147,--,271,--,131,--,263,--,--,--,265,--,--,--,265,236,202,201, 
 长期待摊费用摊销(万元),--,691,--,351,--,703,--,332,--,832,--,367,--,685,--,--,--,555,--,--,--,449,325,323,240, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,111,--,8,--,48,--,67,--,54,--,-0,--,136,--,--,--,67,--,--,--,-114,-5837,-52,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 公允价值变动损失(万元),--,205,--,32,--,-4,--,--,--,--,--,--,--,-14,--,--,--,105,--,--,--,-341,-174,592,-169, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,3336,--,2068,--,3835,--,1722,--,4358,--,2575,--,6101,--,--,--,3931,--,--,--,4006,4741,3200,2565, 
 投资损失(万元),--,-4418,--,-1291,--,-3164,--,-1548,--,-5363,--,-2914,--,-7494,--,--,--,-5865,--,--,--,-3364,-1591,-3379,-696, 
 递延所得税资产减少(万元),--,-579,--,-336,--,-898,--,-639,--,-426,--,-537,--,-588,--,--,--,-542,--,--,--,-104,-276,-19,-470, 
 递延所得税负债增加(万元),--,-1,--,-1,--,1,--,--,--,--,--,--,--,-1,--,--,--,-19,--,--,--,19,-2,-25,-463, 
 存货的减少(万元),--,11196,--,-22148,--,-17293,--,-7752,--,-5909,--,-3741,--,6591,--,--,--,-7952,--,--,--,-3670,-12626,-9800,7191, 
 经营性应收项目的减少(万元),--,-35843,--,-10281,--,-11047,--,-16598,--,-24020,--,-28868,--,-27215,--,--,--,-31902,--,--,--,-4487,-36485,-10313,-15638, 
 经营性应付项目的增加(万元),--,-10314,--,-6466,--,18835,--,1875,--,22820,--,12604,--,4498,--,--,--,8410,--,--,--,12152,19054,18235,-302, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-9977,--,-26639,--,14253,--,-9649,--,15598,--,-7836,--,7122,--,--,--,-11320,--,--,--,23379,-8899,17054,10332, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),28841,42579,38791,36114,46288,51469,41056,48305,68201,53449,25897,30771,52678,28647,26302,9684,11832,21873,14576,11325,21275,44136,53461,17607,14162, 
 现金的期初余额(万元),42579,51469,51469,51469,51469,53449,53449,53449,53449,28656,28656,28656,28647,21873,21873,21873,21873,44136,44136,44136,44136,53461,17607,14162,14664, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-13738,-8891,-12678,-15355,-5181,-1980,-12393,-5144,14751,24793,-2759,2115,24031,6774,4430,-12188,-10041,-22263,-29561,-32811,-22861,-9325,35854,3445,-502, 

