 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),9728,8538,7231,29233,22116,18527,7924,4302,639, 
 投资活动产生的现金流量净额(万元),-1888,-1503,-2209,-6347,-6616,-5564,-720,-4298,-639, 
 吸收投资收到的现金(万元),27190,--,--,--,--,--,3270,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),475,475,475,100,100,100,2500,2500,300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),27665,475,475,100,100,100,5770,2500,300, 
 偿还债务支付的现金(万元),475,475,--,100,100,100,2500,2500,1300, 
 分配股利、利润或偿付利息所支付的现金(万元),995,995,1,1,2,1,1353,18,1157, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1198,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),2668,1470,1,101,102,101,3853,2518,2457, 
 筹资活动产生的现金流量净额(万元),24998,-995,474,-1,-2,-1,1917,-18,-2157, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),19208,-6903,-5531,-1392,-8210,-6976,4750,-527,-304, 
 加:期初现金及现金等价物余额(万元),8765,8765,8765,10156,10156,10156,5406,5933,6237, 
 期末现金及现金等价物余额(万元),27973,1862,3234,8765,1946,3181,10156,5406,5933, 
 净利润(万元),--,2551,1130,5497,--,2431,4161,3769,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,162,-138,458,--,306,500,513,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,289,141,569,--,333,632,563,--, 
 无形资产摊销(万元),--,67,34,133,--,65,142,79,--, 
 长期待摊费用摊销(万元),--,27,13,69,--,35,54,52,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,1,29,--,11,-31,15,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,5,1,1,--,1,38,18,--, 
 投资损失(万元),--,-25,-12,-108,--,-40,-19,--,--, 
 递延所得税资产减少(万元),--,-126,-42,-74,--,-68,22,-191,--, 
 递延所得税负债增加(万元),--,-7,-3,-13,--,-7,-13,--,--, 
 存货的减少(万元),--,222,463,-179,--,-766,236,-1836,--, 
 经营性应收项目的减少(万元),--,-5380,-67,-3334,--,-1461,-2582,-3328,--, 
 经营性应付项目的增加(万元),--,-2156,-5212,1867,--,-2276,473,4210,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-4405,-3796,4957,--,-1410,3553,3789,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),27973,1862,3234,8765,1946,3181,10156,5406,5933, 
 现金的期初余额(万元),8765,8765,8765,10156,10156,10156,5406,5933,6237, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),19208,-6903,-5531,-1392,-8210,-6976,4750,-527,-304, 

