 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6568,25496,18196,11870,5168,19974,13138,8608,3991,14362,11274,7016,3340,12501,9339,9724,7878,5140, 
 支付的各项税费(万元),2226,5892,4065,2727,2064,3821,2980,1977,1343,3393,2646,1679,1136,2197,1660,2350,2248,1357, 
 支付的其他与经营活动有关的现金(万元),2719,9205,7106,4607,2436,6858,5238,3516,2533,7117,3873,2241,1545,6056,4473,5691,4336,3479, 
 经营活动现金流出小计(万元),18633,62536,39008,24540,12884,54691,36823,24772,13552,44596,28280,17555,9481,37852,26979,34333,31217,24015, 
 经营活动产生的现金流量净额(万元),-9576,13908,-6512,-5025,-5853,7855,-6379,-6816,-4693,9491,-2158,-1540,-4768,8896,-3560,7254,5578,5803, 
 收回投资所收到的现金(万元),--,1308,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,796,263, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,8,6,6,6,2,2,2,--,7,7,7,--,0,0,--,51,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,308,--,--,--,--,--,--,--,--,--,--,--,--,617,--,300, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,1316,1313,6,6,2,2,2,0,7,7,7,0,0,0,617,846,567, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6519,5211,4492,2085,1135,4037,2169,654,454,1217,875,614,267,1102,752,1280,368,3916, 
 投资所支付的现金(万元),--,--,--,--,--,1000,--,--,--,--,--,--,--,150,150,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6519,5211,4492,2085,1135,5037,2169,654,454,1217,875,614,267,1252,902,1280,368,3916, 
 投资活动产生的现金流量净额(万元),-6519,-3895,-3179,-2079,-1129,-5035,-2167,-652,-454,-1210,-868,-607,-267,-1252,-902,-664,479,-3349, 
 吸收投资收到的现金(万元),43745,--,--,--,--,40,40,--,--,19970,--,--,--,--,--,630,98,2550, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,40,40,--,--,--,--,--,--,--,--,630,98,2550, 
 取得借款收到的现金(万元),--,--,--,--,--,7500,7500,--,--,--,--,--,--,1500,--,1500,1500,4240, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),43745,0,0,0,0,7540,7540,0,0,19970,0,0,0,1500,0,2130,1598,6790, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,1500,--,--,--,1500,--,1500,3500,1500, 
 分配股利、利润或偿付利息所支付的现金(万元),23,4786,4519,4205,23,4121,4098,3993,--,6078,6061,6041,20,4088,4069,2062,1114,3399, 
 其中：子公司支付给少数股东的股利、利润(万元),--,695,450,245,--,98,98,98,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),125,--,--,--,--,497,501,501,497,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),148,4786,4519,4205,23,4618,4599,4493,497,7578,6061,6041,20,5588,4069,3562,4614,4899, 
 筹资活动产生的现金流量净额(万元),43598,-4786,-4519,-4205,-23,2922,2941,-4493,-497,12392,-6061,-6041,-20,-4088,-4069,-1432,-3016,1891, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),27502,5226,-14210,-11310,-7004,5743,-5604,-11961,-5644,20673,-9086,-8188,-5055,3556,-8531,5159,3041,4344, 
 加:期初现金及现金等价物余额(万元),57717,52491,52491,52491,52491,46748,46748,46748,46748,26075,26075,26075,26075,22518,22518,17360,14319,9974, 
 期末现金及现金等价物余额(万元),85219,57717,38281,41181,45486,52491,41144,34787,41104,46748,16988,17887,21020,26075,13988,22518,17360,14319, 
 净利润(万元),--,10579,--,3896,--,8434,--,2876,--,6318,3134,2524,--,5908,3166,5353,4815,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1475,--,508,--,441,--,-82,--,484,182,128,--,701,249,453,405,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,579,--,277,--,473,--,282,--,411,303,196,--,408,304,396,358,--, 
 无形资产摊销(万元),--,1070,--,515,--,885,--,214,--,797,217,174,--,731,170,303,62,--, 
 长期待摊费用摊销(万元),--,128,--,54,--,51,--,13,--,22,16,10,--,21,17,20,17,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-5,--,-4,--,34,--,-1,--,-2,-2,-2,--,--,-0,0,24,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-121,--,45,--,-187,--,--,--,76,61,41,--,90,69,103,169,--, 
 投资损失(万元),--,98,--,90,--,172,--,173,--,207,67,118,--,-115,8,-611,64,--, 
 递延所得税资产减少(万元),--,-338,--,-142,--,-111,--,-40,--,-84,-97,-89,--,-25,10,-68,-23,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3846,--,-2407,--,-4672,--,-4049,--,-2620,-3015,518,--,-3853,-2103,-1746,-6143,--, 
 经营性应收项目的减少(万元),--,-7488,--,-2988,--,-3836,--,-1081,--,-2854,-2555,-1263,--,-1185,-2206,-4027,-781,--, 
 经营性应付项目的增加(万元),--,11778,--,-4867,--,6172,--,-5121,--,6735,-466,-3896,--,6215,-3244,7078,6612,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,13908,--,-5025,--,7855,--,-6816,--,9491,-2158,-1540,--,8896,-3560,7254,5578,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),85219,57717,38281,41181,45486,52491,41144,34787,41104,46748,16988,17887,21020,26075,13988,22518,17360,14319, 
 现金的期初余额(万元),57717,52491,52491,52491,52491,46748,46748,46748,46748,26075,26075,26075,26075,22518,22518,17360,14319,9974, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),27502,5226,-14210,-11310,-7004,5743,-5604,-11961,-5644,20673,-9086,-8188,-5055,3556,-8531,5159,3041,4344, 

