 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,1000,1075,--,--,1178,1098,1098,346,457,1046,383,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),654,18143,10849,4162,2340,18858,13656,8504,1611,15165,8335,4174,3270,11426,7155,3449,4815,4393,28770, 
 投资活动产生的现金流量净额(万元),6878,-2135,-690,-1675,-1694,5107,-1279,2644,104,-9902,-8124,-4006,-3253,13776,12531,6580,-4388,-3655,-28164, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,15107,18282,18282,--,--,--,--,--,--,8010, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,9000,9000,4000,4000,13500,12000,8000,4500,20525,19525,9025,3325,12900,9900,4900,22705,17300,38600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,9000,9000,4000,4000,13500,12000,8000,4500,35632,37807,27307,3325,12900,9900,4900,22705,17300,46610, 
 偿还债务支付的现金(万元),3000,9500,7000,3000,3000,19600,16100,9600,6500,20325,17825,9325,2475,28335,19085,13135,22790,17880,17080, 
 分配股利、利润或偿付利息所支付的现金(万元),84,738,646,546,92,1634,1522,1396,150,751,587,408,211,1399,1156,823,2306,3558,2623, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,208,94,--,375,--,--,--,0,3175,2556,53,155,95,60,138,--,--, 
 筹资活动现金流出小计(万元),3084,10238,7854,3640,3092,21609,17622,10996,6650,21076,21588,12289,2739,29889,20337,14018,25234,21438,19703, 
 筹资活动产生的现金流量净额(万元),-3084,-1238,1146,360,908,-8109,-5622,-2996,-2150,14556,16220,15018,586,-16989,-10437,-9118,-2529,-4138,26907, 
 汇率变动对现金及现金等价物的影响(万元),-2,-23,-23,-10,-8,21,4,2,-1,10,7,5,8,7,-0,-0,-9,-0,-14, 
 现金及现金等价物净增加额(万元),6414,-3865,-1092,-3053,-2870,-5002,-9777,-1361,-2894,4299,375,11358,-2518,3672,2891,-1672,-3340,-1725,5409, 
 加:期初现金及现金等价物余额(万元),4828,8692,8692,8692,8692,13694,13694,13694,13694,9395,9395,9395,9395,5723,5723,5723,9063,10788,5379, 
 期末现金及现金等价物余额(万元),11242,4828,7600,5639,5822,8692,3917,12333,10800,13694,9771,20753,6877,9395,8614,4051,5723,9063,10788, 
 净利润(万元),--,-8510,--,-968,--,1023,--,1100,--,2891,--,1895,--,3716,--,2111,3957,3832,4572, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,582,--,28,--,815,--,84,--,432,--,135,--,270,--,140,269,536,-16, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2860,--,1427,--,2739,--,1366,--,2441,--,1156,--,1374,--,749,2246,2690,2121, 
 无形资产摊销(万元),--,75,--,38,--,75,--,38,--,75,--,38,--,105,--,55,139,145,73, 
 长期待摊费用摊销(万元),--,4,--,2,--,4,--,2,--,2,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,0,--,0,--,0,--,--,--,-4,--,-7,-400,114,-235, 
 固定资产报废损失(万元),--,112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,353,--,174,--,450,--,261,--,593,--,277,--,787,--,442,1248,1306,854, 
 投资损失(万元),--,699,--,-129,--,-297,--,-283,--,-204,--,-106,--,229,--,-95,-36,156,99, 
 递延所得税资产减少(万元),--,4469,--,132,--,-1625,--,-656,--,-2373,--,-1642,--,-338,--,-33,145,-170,34, 
 递延所得税负债增加(万元),--,-9,--,1,--,2,--,-2,--,7,--,--,--,--,--,0,--,--,--, 
 存货的减少(万元),--,3007,--,1351,--,-1557,--,45,--,998,--,587,--,1705,--,-364,-3751,52,-2872, 
 经营性应收项目的减少(万元),--,681,--,621,--,-3987,--,-1261,--,-3837,--,-2961,--,-3226,--,-2894,-2456,-4992,3441, 
 经营性应付项目的增加(万元),--,-4793,--,-4403,--,337,--,-1704,--,-1390,--,962,--,2263,--,762,2225,2400,-1391, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-468,--,-1728,--,-2020,--,-1012,--,-365,--,341,--,6878,--,866,3586,6069,6680, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11242,4828,7600,5639,5822,8692,3917,12333,10800,13694,9771,20753,6877,9395,8614,4051,5723,9063,10788, 
 现金的期初余额(万元),4828,8692,8692,8692,8692,13694,13694,13694,13694,9395,9395,9395,9395,5723,5723,5723,9063,10788,5379, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),6414,-3865,-1092,-3053,-2870,-5002,-9777,-1361,-2894,4299,375,11358,-2518,3672,2891,-1672,-3340,-1725,5409, 

