 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 经营活动现金流出小计(万元),121233,78318,39685,152835,109815,74141,40950,170260,126367,84632,44585,166315,160090,130534,122028, 
 经营活动产生的现金流量净额(万元),19588,17760,7143,21244,16028,9119,1903,14465,8911,5601,291,23626,10903,6289,-6987, 
 收回投资所收到的现金(万元),81500,41400,9000,131800,72700,44000,13000,34800,24900,13500,5100,4900,--,--,--, 
 取得投资收益所收到的现金(万元),680,309,16,703,334,97,26,131,102,33,11,182,107,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,3,2,29,8,7,--,25,29,20,0,49,118,3,70, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),82184,41712,9017,132531,73043,44104,13026,34956,25031,13554,5112,5130,225,3,70, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10336,7660,6172,15900,6347,1467,279,6933,5575,1692,816,8540,8247,5232,2490, 
 投资所支付的现金(万元),91154,50475,10090,156800,105300,75800,9500,38800,26430,15300,7500,3000,4900,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,1070,--,--,--,1,--,2749, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,750,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),101490,58135,16262,172700,111647,77267,9779,45733,33075,16992,8316,11540,13147,5982,5239, 
 投资活动产生的现金流量净额(万元),-19306,-16422,-7245,-40169,-38604,-33163,3247,-10777,-8044,-3438,-3204,-6410,-12923,-5979,-5169, 
 吸收投资收到的现金(万元),2850,--,--,64970,64970,64970,64970,--,--,--,--,--,--,--,15156, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,8800,6800,6800,4800,51300,41500,25200,18556,38175,37910,26490,17600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2850,0,0,73770,71770,71770,69770,51300,41500,25200,18556,38175,37910,26490,32756, 
 偿还债务支付的现金(万元),--,--,--,34991,27991,27991,10931,51795,40207,27687,20969,44984,28557,17835,11240, 
 分配股利、利润或偿付利息所支付的现金(万元),9800,9800,--,7650,7554,7499,220,4773,4437,4061,489,4286,4543,8917,767, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,822,728,675,49,180,98,19,--,89,235,517,1646, 
 筹资活动现金流出小计(万元),9800,9800,0,43463,36273,36165,11200,56748,44741,31767,21458,49359,33335,27270,13653, 
 筹资活动产生的现金流量净额(万元),-6950,-9800,0,30307,35497,35605,58570,-5448,-3241,-6567,-2901,-11184,4575,-780,19103, 
 汇率变动对现金及现金等价物的影响(万元),1,0,0,0,1,1,1,1,-19,2,-3,-2,-3,-3,-3, 
 现金及现金等价物净增加额(万元),-6667,-8462,-102,11382,12921,11562,63721,-1759,-2393,-4401,-5818,6030,2552,-473,6944, 
 加:期初现金及现金等价物余额(万元),30079,30079,30079,18697,18697,18697,18697,20456,20456,20456,20456,14425,11873,12345,5401, 
 期末现金及现金等价物余额(万元),23412,21617,29977,30079,31618,30258,82417,18697,18062,16054,14638,20456,14425,11873,12345, 
 净利润(万元),--,10062,--,11806,--,5814,--,10870,--,5868,--,12399,10815,12290,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1045,--,2259,--,1099,--,1302,--,843,--,1535,1394,1258,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,877,--,1807,--,909,--,1795,--,927,--,1409,1317,933,--, 
 无形资产摊销(万元),--,255,--,430,--,177,--,343,--,164,--,282,208,183,--, 
 长期待摊费用摊销(万元),--,1098,--,2614,--,1464,--,3144,--,142,--,283,286,379,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,26,--,62,--,37,--,53,--,15,--,1,1,-1,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-0,--,510,--,412,--,1429,--,763,--,1735,1580,1395,--, 
 投资损失(万元),--,-309,--,-703,--,-97,--,-131,--,-33,--,-182,-107,--,--, 
 递延所得税资产减少(万元),--,-427,--,503,--,432,--,90,--,156,--,-362,-354,-946,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,763,--,4950,--,4692,--,-885,--,2531,--,-1112,-3735,-5988,--, 
 经营性应收项目的减少(万元),--,1451,--,-2283,--,-1114,--,241,--,-1692,--,-506,-348,-9372,--, 
 经营性应付项目的增加(万元),--,2920,--,-714,--,-4706,--,-3787,--,-4081,--,8144,-155,6160,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,17760,--,21244,--,9119,--,14465,--,5601,--,23626,10903,6289,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23412,21617,29977,30079,31618,30258,82417,18697,18062,16054,14638,20456,14425,11873,12345, 
 现金的期初余额(万元),30079,30079,30079,18697,18697,18697,18697,20456,20456,20456,20456,14425,11873,12345,5401, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6667,-8462,-102,11382,12921,11562,63721,-1759,-2393,-4401,-5818,6030,2552,-473,6944, 

