 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 筹资活动现金流入小计(万元),44598,94,30,81022,0,0,0,0,0,0,0,0,2054,1275, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),15672,14745,--,10000,10000,7626,--,9900,9900,9900,8250,1590,4910,1500, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1,--,--,1870,1978,1910,1021,262,19,19,58,115,141,--, 
 筹资活动现金流出小计(万元),15673,14745,0,11870,11978,9536,1021,10162,9919,9919,8308,1705,5051,1500, 
 筹资活动产生的现金流量净额(万元),28925,-14651,30,69152,-11978,-9536,-1021,-10162,-9919,-9919,-8308,-1705,-2996,-225, 
 汇率变动对现金及现金等价物的影响(万元),-603,-378,-147,943,112,-239,-22,1047,827,-8,86,-321,-194,-14, 
 现金及现金等价物净增加额(万元),87572,13596,11031,49748,-18865,-22368,-6451,10835,6809,5036,17948,9335,15054,2205, 
 加:期初现金及现金等价物余额(万元),110356,110356,110356,60608,60608,60608,60608,49773,49773,49773,31825,22490,7435,5231, 
 期末现金及现金等价物余额(万元),197928,123952,121387,110356,41743,38240,54157,60608,56582,54809,49773,31825,22490,7435, 
 净利润(万元),--,48198,--,85670,--,30393,7002,37808,--,14461,38358,25664,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,6858,--,2693,--,2056,423,807,--,199,571,522,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,737,--,1284,--,609,297,1040,--,491,611,164,--,--, 
 无形资产摊销(万元),--,284,--,601,--,180,86,190,--,81,117,88,--,--, 
 长期待摊费用摊销(万元),--,158,--,213,--,54,26,56,--,23,34,44,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-7,--,--,--,--,--,--,--,--,--,2,--,--, 
 固定资产报废损失(万元),--,1,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-94,--,-48,--,--,--,--,--,--,--,--,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-1186,--,-499,--,-363,-136,-155,--,-228,53,-105,--,--, 
 递延所得税负债增加(万元),--,-2,--,-4,--,-2,-1,-1,--,--,--,--,--,--, 
 存货的减少(万元),--,-19337,--,-40943,--,-18963,-16795,-3959,--,4142,-3995,-1582,--,--, 
 经营性应收项目的减少(万元),--,-5814,--,-89950,--,-44579,-9581,-18277,--,-3786,-7279,-3719,--,--, 
 经营性应付项目的增加(万元),--,582,--,22762,--,18949,13028,5306,--,-44,5592,1746,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,525,--,-25,--,-138,-17,33,--,109,-595,2341,--,--, 
 经营活动产生现金流量净额(万元),--,30903,--,-18246,--,-11805,-5668,22847,--,15448,33466,25165,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),197928,123952,121387,110356,41743,38240,54157,60608,56582,54809,49773,31825,22490,7435, 
 现金的期初余额(万元),110356,110356,110356,60608,60608,60608,60608,49773,49773,49773,31825,22490,7435,5231, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),87572,13596,11031,49748,-18865,-22368,-6451,10835,6809,5036,17948,9335,15054,2205, 

