 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 筹资活动现金流入小计(万元),0,0,0,67640,67640,67640,0,0,0,0,0,0,0,7000,20070, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,3000,8000,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),12150,6397,--,--,--,--,--,9619,9619,9619,--,1257,42,156,13822, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),400,400,400,654,483,194,--,--,--,--,--,--,--,--,11611, 
 筹资活动现金流出小计(万元),12550,6797,400,654,483,194,0,9619,9619,9619,0,1257,3042,8156,27434, 
 筹资活动产生的现金流量净额(万元),-12550,-6797,-400,66986,67157,67446,0,-9619,-9619,-9619,0,-1257,-3042,-1156,-7363, 
 汇率变动对现金及现金等价物的影响(万元),-196,-104,-20,135,50,37,-10,53,37,33,20,9,-70,-5,9, 
 现金及现金等价物净增加额(万元),-12518,-16206,-2663,9853,7122,65975,-6472,-2135,-15628,-15535,-6527,13829,9591,509,-5319, 
 加:期初现金及现金等价物余额(万元),35963,35963,35963,26110,26110,26110,26110,28245,28245,28245,28245,14417,4825,4316,9635, 
 期末现金及现金等价物余额(万元),23445,19757,33300,35963,33232,92085,19638,26110,12617,12710,21719,28245,14417,4825,4316, 
 净利润(万元),--,8763,--,16107,--,7708,--,13368,--,7095,--,12507,8742,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,365,--,373,--,406,--,119,--,95,--,387,256,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,556,--,1246,--,633,--,1269,--,623,--,1184,1077,--,--, 
 无形资产摊销(万元),--,107,--,213,--,107,--,198,--,94,--,185,159,--,--, 
 长期待摊费用摊销(万元),--,88,--,232,--,129,--,240,--,126,--,211,119,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2,--,274,--,1,--,-482,--,0,--,-11,1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,104,--,-124,--,-31,--,-51,--,-33,--,-9,112,--,--, 
 投资损失(万元),--,-1159,--,-348,--,-10,--,-180,--,-159,--,-204,-51,--,--, 
 递延所得税资产减少(万元),--,-35,--,-141,--,-62,--,-136,--,-88,--,-47,-46,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3430,--,-11268,--,-5163,--,-11468,--,-8203,--,-9849,-6073,--,--, 
 经营性应收项目的减少(万元),--,-1465,--,-1763,--,-3606,--,59,--,-1556,--,-2175,-2788,--,--, 
 经营性应付项目的增加(万元),--,2205,--,14044,--,3304,--,8641,--,-807,--,15513,13706,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,92,--,228,--,85,--,154,--,80,--,143,136,--,--, 
 经营活动产生现金流量净额(万元),--,6195,--,19073,--,3501,--,11731,--,-2733,--,17835,15352,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23445,19757,33300,35963,33232,92085,19638,26110,12617,12710,21719,28245,14417,4825,4316, 
 现金的期初余额(万元),35963,35963,35963,26110,26110,26110,26110,28245,28245,28245,28245,14417,4825,4316,9635, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-12518,-16206,-2663,9853,7122,65975,-6472,-2135,-15628,-15535,-6527,13829,9591,509,-5319, 

