 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 经营活动产生的现金流量净额(万元),-3383,-3016,-2718,1588,-4285,-3295,-2451,4071,-4635,-3373,2497,1473,2043,-287, 
 收回投资所收到的现金(万元),61780,38700,15500,20500,18500,16500,10500,21300,18700,--,13600,--,0,0, 
 取得投资收益所收到的现金(万元),260,169,41,39,37,34,15,70,71,--,43,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,7,1,21,17,13,6,27,10,--,18,12,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,300,300,--,80,--,--,--,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),62050,38876,15542,20560,18854,16847,10521,21477,18781,--,13662,12,2,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2046,1809,1231,4587,1839,1541,848,3545,2776,--,5597,1217,512,395, 
 投资所支付的现金(万元),65100,37780,12600,27000,16500,14500,10500,24317,18717,--,13600,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),5,--,--,--,--,--,--,130,--,--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),67151,39589,13831,31587,18339,16041,11348,27991,21492,--,19197,1217,512,395, 
 投资活动产生的现金流量净额(万元),-5100,-713,1711,-11027,515,806,-827,-6515,-2711,--,-5535,-1205,-510,-395, 
 吸收投资收到的现金(万元),260,260,80,22433,327,243,149,418,418,--,20,3000,800,98, 
 其中：子公司吸收少数股东投资收到的现金(万元),260,260,80,341,327,243,149,418,418,--,20,--,0,98, 
 取得借款收到的现金(万元),2420,2000,--,1872,641,641,--,3707,2894,--,2699,3866,300,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,3610,1970,0, 
 筹资活动现金流入小计(万元),2680,2260,80,24305,968,884,149,4124,3311,--,2719,10476,3070,98, 
 偿还债务支付的现金(万元),--,--,--,8226,826,726,726,611,611,--,357,2949,300,0, 
 分配股利、利润或偿付利息所支付的现金(万元),841,817,--,321,240,169,80,306,230,--,56,33,5,0, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),86,86,--,847,--,--,--,--,--,--,--,3910,1670,0, 
 筹资活动现金流出小计(万元),927,903,0,9394,1066,895,806,917,841,--,413,6892,1975,0, 
 筹资活动产生的现金流量净额(万元),1753,1357,80,14911,-98,-11,-657,3207,2470,--,2306,3584,1095,98, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 现金及现金等价物净增加额(万元),-6730,-2372,-927,5473,-3868,-2501,-3935,764,-4876,--,-733,3852,2628,-584, 
 加:期初现金及现金等价物余额(万元),12596,12596,12596,7124,7124,7124,7124,6360,6360,--,7092,3240,613,1197, 
 期末现金及现金等价物余额(万元),5866,10224,11669,12596,3255,4623,3189,7124,1484,--,6360,7092,3240,613, 
 净利润(万元),--,1087,--,5173,--,1723,--,5089,--,--,4597,4380,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,282,--,991,--,277,--,186,--,--,405,183,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,374,--,204,--,87,--,156,--,--,95,70,--,--, 
 无形资产摊销(万元),--,38,--,72,--,39,--,77,--,--,72,38,--,--, 
 长期待摊费用摊销(万元),--,15,--,8,--,3,--,11,--,--,15,14,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2,--,-1,--,-1,--,0,--,--,-0,1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,20,--,2,--,2,--,18,--,--,63,35,--,--, 
 投资损失(万元),--,-169,--,-39,--,-34,--,-70,--,--,-43,--,--,--, 
 递延所得税资产减少(万元),--,-42,--,-178,--,-76,--,3,--,--,-22,-97,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,3,--,-18,--,4,--,1704,--,--,-1330,-277,--,--, 
 经营性应收项目的减少(万元),--,-3293,--,-5705,--,-5320,--,-789,--,--,-6350,-4820,--,--, 
 经营性应付项目的增加(万元),--,-1333,--,1080,--,0,--,-2314,--,--,4996,1947,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-3016,--,1588,--,-3295,--,4071,--,--,2497,1473,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5866,10224,11669,12596,3255,4623,3189,7124,1484,--,6360,7092,3240,613, 
 现金的期初余额(万元),12596,12596,12596,7124,7124,7124,7124,6360,6360,--,7092,3240,613,1197, 
 现金等价物的期末余额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6730,-2372,-927,5473,-3868,-2501,-3935,764,-4876,--,-733,3852,2628,-584, 

