 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 收到的其他与投资活动有关的现金(万元),100000,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),101212,6,0,633,628,620,0,555,555,495,7,579,1872,2123,2087, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12869,9332,4479,25685,11585,8224,3229,20205,13198,9606,7201,15681,11589,9336,10767, 
 投资所支付的现金(万元),2107,1127,833,--,--,--,--,--,--,--,--,20,--,175,2470, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,63,483,--,1940, 
 支付的其他与投资活动有关的现金(万元),120000,40000,40000,--,--,--,--,--,--,--,--,--,--,--,983, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),134976,50459,45312,25685,11585,8224,3229,20205,13198,9606,7201,15763,12071,9511,16161, 
 投资活动产生的现金流量净额(万元),-33764,-50454,-45312,-25051,-10957,-7605,-3229,-19650,-12643,-9111,-7193,-15184,-10200,-7388,-14074, 
 吸收投资收到的现金(万元),--,--,--,44618,44618,--,--,--,--,--,--,588,--,178,61047, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,588,--,178,245, 
 取得借款收到的现金(万元),--,--,--,--,172,172,--,2000,2000,2000,--,13000,10000,--,21000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,1773,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,44618,46563,172,0,2000,2000,2000,0,13588,10000,178,82047, 
 偿还债务支付的现金(万元),--,--,--,2000,2762,2762,762,8000,8000,5000,2000,15000,--,--,30640, 
 分配股利、利润或偿付利息所支付的现金(万元),3404,3229,--,300,256,256,116,318,287,251,142,531,93,--,1334, 
 其中：子公司支付给少数股东的股利、利润(万元),299,124,--,184,141,141,88,53,53,53,30,32,14,--,12, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,817,--,--,245,245,--,--,234,318,150,107, 
 筹资活动现金流出小计(万元),3404,3229,0,2300,3835,3018,878,8563,8532,5251,2142,15765,411,150,32081, 
 筹资活动产生的现金流量净额(万元),-3404,-3229,0,42319,42727,-2846,-878,-6563,-6532,-3251,-2142,-2177,9589,28,49966, 
 汇率变动对现金及现金等价物的影响(万元),0,-0,-0,0,0,0,-0,-1,-1,-0,-0,-0,-0,--,--, 
 现金及现金等价物净增加额(万元),-22168,-36294,-34431,63701,61401,12632,5199,12145,11217,5045,-2562,9142,-14970,-20743,33732, 
 加:期初现金及现金等价物余额(万元),98337,98337,98337,34636,34636,34636,34636,22491,22491,22491,22491,13349,28320,49063,15331, 
 期末现金及现金等价物余额(万元),76169,62043,63906,98337,96038,47268,39835,34636,33708,27536,19929,22491,13349,28320,49063, 
 净利润(万元),--,6635,--,11764,--,--,1833,11425,--,--,3135,8393,11422,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,982,--,5152,--,--,3103,6036,--,--,986,3177,1509,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3619,--,5987,--,--,1415,4686,--,--,1057,3218,2504,--,--, 
 无形资产摊销(万元),--,172,--,267,--,--,9,35,--,--,9,25,19,--,--, 
 长期待摊费用摊销(万元),--,3458,--,5961,--,--,1402,4766,--,--,1099,3617,3114,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,47,--,-4,--,--,2,10,--,--,1,20,67,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,115,--,--,28,265,--,--,112,499,49,--,--, 
 投资损失(万元),--,-124,--,-392,--,--,-1,-704,--,--,-219,-546,-411,--,--, 
 递延所得税资产减少(万元),--,-15,--,-64,--,--,-30,-17,--,--,35,22,-47,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,2864,--,8607,--,--,-4340,11467,--,--,3661,-4016,-12701,--,--, 
 经营性应收项目的减少(万元),--,3010,--,6524,--,--,5376,-13260,--,--,-6878,6972,-29583,--,--, 
 经营性应付项目的增加(万元),--,-3259,--,3713,--,--,509,13649,--,--,3776,5123,9699,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-1196,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,17389,--,46433,--,--,9306,38358,--,--,6773,26503,-14359,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),76169,62043,63906,98337,96038,47268,39835,34636,33708,27536,19929,22491,13349,28320,49063, 
 现金的期初余额(万元),98337,98337,98337,34636,34636,34636,34636,22491,22491,22491,22491,13349,28320,49063,15331, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-22168,-36294,-34431,63701,61401,12632,5199,12145,11217,5045,-2562,9142,-14970,-20743,33732, 

