 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 筹资活动现金流出小计(万元),3984,690,20,2399,1349,2893,23,2233,16539,4542,3102, 
 筹资活动产生的现金流量净额(万元),28509,33159,-20,-2252,-1349,-2893,-23,-2233,5052,6523,248, 
 汇率变动对现金及现金等价物的影响(万元),--,8,--,7,--,1,--,0,--,--,--, 
 现金及现金等价物净增加额(万元),953,-5532,-5220,2943,-4724,-4209,898,2083,1217,4170,795, 
 加:期初现金及现金等价物余额(万元),18482,18482,23822,15539,19447,15539,19447,13456,12239,8068,7273, 
 期末现金及现金等价物余额(万元),19435,12950,18602,18482,14723,11330,20345,15539,13456,12239,8068, 
 净利润(万元),--,1924,--,6654,--,989,--,5664,5134,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,883,--,1537,--,1599,--,1262,1128,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,718,--,1305,--,630,--,1178,1126,--,--, 
 无形资产摊销(万元),--,44,--,74,--,37,--,55,52,--,--, 
 长期待摊费用摊销(万元),--,17,--,50,--,28,--,59,61,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,--,13,--,-2,--,-2,-2,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,36,--,85,--,44,--,120,594,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-159,--,-356,--,-325,--,-334,-283,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-9976,--,-6775,--,-8752,--,-706,-2558,--,--, 
 经营性应收项目的减少(万元),--,3225,--,-399,--,-583,--,-6522,-6805,--,--, 
 经营性应付项目的增加(万元),--,-2603,--,6949,--,6481,--,7601,2115,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,618,--,-736,--,-105,--,-207,-768,--,--, 
 经营活动产生现金流量净额(万元),--,-5273,--,8401,--,43,--,8168,-207,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),19435,12950,18602,18482,14723,11330,20345,15539,13456,12239,8068, 
 现金的期初余额(万元),18482,18482,23822,15539,19447,15539,19447,13456,12239,8068,7273, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),953,-5532,-5220,2943,-4724,-4209,898,2083,1217,4170,795, 

