 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),279,2346,1841,770,381,1705,1358,358,196,2129,1876,991,654,2140,1583,542,102,1206,1339,421,163,1171,851,214,1175,813,963,694,286, 
 收到的其他与经营活动有关的现金(万元),1603,4905,2938,2744,2982,1947,1662,576,274,2942,1619,1849,1057,2898,2486,229,275,1158,400,317,298,2303,2892,69,729,754,592,221,572, 
 经营活动现金流入小计(万元),16257,99414,58990,32723,15663,67475,40155,17577,8321,46937,33273,17384,11413,47768,35653,9807,5419,26034,16768,4730,2595,24750,17925,5370,24034,18767,17896,13810,8671, 
 购买商品、接受劳务支付的现金(万元),10756,53100,33844,18537,6419,40223,25381,13626,6817,25447,21060,11605,7584,34376,24692,6807,5035,12963,8471,3575,1582,11948,8495,3385,11763,9008,10607,7750,6022, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3118,12644,8215,5334,2660,10762,6857,4554,2150,9333,4876,3271,1739,7833,4546,3073,1625,4465,3280,1946,999,3515,2408,1614,2677,1934,2342,960,433, 
 支付的各项税费(万元),1676,7403,5564,5712,1347,5049,3449,2832,1776,3267,1986,1325,618,3793,2306,1248,176,1529,1679,914,539,1601,1508,315,3620,2213,1260,763,140, 
 支付的其他与经营活动有关的现金(万元),6452,6346,6256,3894,1714,7608,6875,4216,2358,3726,2359,1907,989,4015,3034,2140,1416,2105,909,731,322,1189,714,585,1508,1222,1267,2004,1016, 
 经营活动现金流出小计(万元),22002,79493,53879,33478,12140,63643,42562,25229,13101,41773,30281,18108,10931,50018,34579,13268,8251,21062,14339,7165,3441,18252,13125,5899,19568,14377,15476,11478,7611, 
 经营活动产生的现金流量净额(万元),-5745,19922,5111,-755,3523,3833,-2407,-7652,-4780,5165,2992,-724,482,-2250,1074,-3461,-2832,4972,2429,-2435,-846,6498,4801,-529,4465,4390,2420,2332,1060, 
 收回投资所收到的现金(万元),--,7820,32364,31552,910,14950,--,--,--,300,--,--,--,--,--,--,81,--,107,--,--,--,--,--,--,--,190,--,--, 
 取得投资收益所收到的现金(万元),2114,6761,4833,3338,1866,154,118,74,8,261,4890,2358,2224,1058,623,503,414,1161,165,17,103,--,--,5,293,293,11,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,489,0,0,0,4,3,3,--,25,25,25,--,2,--,--,--,1,1,--,--,3,--,--,10,9,--,1,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,755,--,--,--,0,--,--,--,11889,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),41751,1182665,5781,5781,--,3180,1898,1898,1371,7512,2591,2449,2380,28780,15263,10029,10757,32168,35199,17811,17400,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),43865,1198490,42979,40672,2776,18288,2018,1975,1379,19987,7507,4833,4604,29840,15886,10532,11252,33330,35472,17828,17503,3,0,5,303,301,201,1,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),629,2999,1173,672,587,6209,2066,1500,811,9040,2737,2388,2093,7049,2103,978,640,12751,11156,8033,7160,3993,1860,1644,3912,3432,1627,1365,974, 
 投资所支付的现金(万元),7350,21498,20149,19871,6795,18463,18678,15368,--,12625,--,--,--,2301,2610,300,--,22500,8107,8170,2820,--,--,--,--,--,726,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),4000,101872,73988,53638,8932,153,--,0,2370,3800,7448,4948,4948,576,2170,5250,--,6792,--,1400,--,--,--,--,--,--,500,136,--, 
 支付的其他与投资活动有关的现金(万元),19900,1154308,19348,17828,7938,201778,4500,3700,--,--,--,--,--,300,--,--,700,600,3099,--,--,34434,4,--,--,--,--,63,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),31879,1280678,114658,92010,24252,226603,25243,20568,3181,25465,10184,7335,7040,10226,6883,6528,1340,42643,22362,17603,9980,38426,1864,1644,3912,3432,2853,1563,974, 
 投资活动产生的现金流量净额(万元),11987,-82187,-71679,-51338,-21476,-208315,-23225,-18594,-1802,-5478,-2678,-2503,-2436,19614,9003,4005,9912,-9314,13110,225,7523,-38424,-1864,-1640,-3609,-3131,-2652,-1563,-974, 
 吸收投资收到的现金(万元),--,--,--,--,--,207674,207423,--,--,35889,35889,35889,--,--,--,--,--,2320,3820,--,--,42753,42628,--,--,--,--,2760,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2320,3820,--,--,125,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),9000,57840,57000,30600,--,--,--,--,--,--,--,--,--,--,--,--,--,6972,--,--,--,4100,4100,4100,12315,10815,11378,7243,5277, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,1100,800,800,--,1500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),9000,57840,57000,30600,0,207674,207423,0,0,36989,36689,36689,0,1500,0,0,0,9292,3820,0,0,46853,46728,4100,12315,10815,11378,10003,5277, 
 偿还债务支付的现金(万元),--,1000,200,--,--,8417,7892,278,278,--,--,--,--,--,--,--,--,1900,5220,--,--,6100,6100,2000,13515,8815,10648,7101,4799, 
 分配股利、利润或偿付利息所支付的现金(万元),838,14142,13383,4691,2,195,175,95,49,2206,2246,2129,720,621,578,238,--,4685,4675,4675,--,168,166,72,403,342,372,596,211, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,261,--,--,--,84,--,--,--,1827,--,--,--,2639,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),838,15403,13583,4691,2,8695,8067,372,326,4032,2246,2129,720,3260,578,238,0,6585,9895,4675,0,6268,6266,2072,13917,9156,11020,7697,5010, 
 筹资活动产生的现金流量净额(万元),8162,42437,43417,25909,-2,198978,199356,-372,-326,32957,34443,34560,-720,-1760,-578,-238,0,2707,-6075,-4675,0,40585,40462,2028,-1603,1658,358,2306,267, 
 汇率变动对现金及现金等价物的影响(万元),-216,-591,-703,-96,-11,395,96,73,-82,21,435,-117,-224,-254,-320,77,56,8,-147,-78,-1,-38,51,25,-2,-25,-252,-26,-84, 
 现金及现金等价物净增加额(万元),14187,-20420,-23855,-26280,-17965,-5110,173820,-26545,-6991,32665,35193,31217,-2898,15351,9180,383,7136,-1627,9317,-6962,6677,8621,43449,-116,-749,2892,-126,3049,270, 
 加:期初现金及现金等价物余额(万元),32098,52518,52518,52518,52518,57628,57628,57628,57628,24963,24963,24963,24963,9612,10212,10212,10212,11239,11734,11239,11239,2618,2618,2618,3367,3367,3493,444,174, 
 期末现金及现金等价物余额(万元),46285,32098,28663,26238,34553,52518,231448,31083,50637,57628,60155,56179,22065,24963,19391,10594,17348,9612,21051,4277,17916,11239,46067,2502,2618,6259,3367,3493,444, 
 净利润(万元),--,18154,--,9140,--,18785,--,4516,--,12715,--,2713,--,9811,--,1781,--,4140,--,1279,--,4902,--,924,4830,--,4679,2232,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,4554,--,279,--,1998,--,237,--,686,--,4,--,866,--,419,--,-42,--,174,--,-14,--,106,28,--,128,11,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1794,--,369,--,1589,--,282,--,1168,--,551,--,966,--,483,--,810,--,324,--,424,--,190,360,--,329,249,--, 
 无形资产摊销(万元),--,644,--,47,--,286,--,41,--,214,--,100,--,173,--,86,--,112,--,25,--,49,--,25,49,--,40,19,--, 
 长期待摊费用摊销(万元),--,267,--,118,--,431,--,136,--,53,--,37,--,13,--,16,--,16,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-189,--,-186,--,187,--,15,--,1,--,1,--,1,--,--,--,0,--,0,--,3,--,--,12,--,--,-9,--, 
 固定资产报废损失(万元),--,16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,130,--,-554,--,32,--,767,--,943,--,1605,--,-1455,--,414,--,-381,--,-172,--,89,--,19,46,--,-9,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2230,--,262,--,-513,--,191,--,-23,--,55,--,18,--,11,--,-213,--,-333,--,40,--,22,242,--,444,198,--, 
 投资损失(万元),--,-6327,--,-4685,--,-13242,--,-2501,--,-7062,--,-2318,--,-1013,--,-503,--,-413,--,-17,--,32,--,-5,-293,--,23,--,--, 
 递延所得税资产减少(万元),--,-30,--,-103,--,-95,--,-17,--,60,--,62,--,-110,--,-141,--,44,--,-9,--,-27,--,-29,-9,--,-28,4,--, 
 递延所得税负债增加(万元),--,--,--,342,--,118,--,--,--,-190,--,26,--,739,--,-64,--,64,--,11,--,--,--,--,-2,--,2,--,--, 
 存货的减少(万元),--,-3175,--,-746,--,-3194,--,-4073,--,-4275,--,-3296,--,-12065,--,-3151,--,-1578,--,-3315,--,-630,--,-3395,-881,--,-884,244,--, 
 经营性应收项目的减少(万元),--,-1924,--,-9996,--,-1450,--,-6873,--,-139,--,-102,--,-3516,--,-7553,--,21,--,-3276,--,930,--,-2076,306,--,-3262,-1070,--, 
 经营性应付项目的增加(万元),--,3852,--,4957,--,-1098,--,-372,--,1015,--,-162,--,3323,--,4741,--,2393,--,2875,--,700,--,3689,-654,--,958,113,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,430,--,--,341,--, 
 经营活动产生现金流量净额(万元),--,19922,--,-755,--,3833,--,-7652,--,5165,--,-724,--,-2250,--,-3461,--,4972,--,-2435,--,6498,--,-529,4465,--,2420,2332,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),46285,32098,28663,26238,34553,52518,231448,31083,50637,57628,60155,56179,22065,24963,19391,10594,17348,9612,21051,4277,17916,11239,46067,2502,2618,6259,3367,3493,444, 
 现金的期初余额(万元),32098,52518,52518,52518,52518,57628,57628,57628,57628,24963,24963,24963,24963,9612,10212,10212,10212,11239,11734,11239,11239,2618,2618,2618,3367,3367,3493,444,174, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),14187,-20420,-23855,-26280,-17965,-5110,173820,-26545,-6991,32665,35193,31217,-2898,15351,9180,383,7136,-1627,9317,-6962,6677,8621,43449,-116,-749,2892,-126,3049,270, 

