 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2210,--,2975,--,1467,--,2362,--,1092,--,2115,1901,1787,1392, 
 无形资产摊销(万元),--,109,--,148,--,61,--,108,--,53,--,103,94,44,41, 
 长期待摊费用摊销(万元),--,4,--,8,--,4,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,13,--,--,--,243,447,36,-216, 
 固定资产报废损失(万元),--,99,--,170,--,82,--,--,--,-5,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,31,--,136,--,136,--,742,--,403,--,700,400,486,1223, 
 投资损失(万元),--,-245,--,-174,--,--,--,--,--,--,--,--,--,-31,-3, 
 递延所得税资产减少(万元),--,-11,--,-265,--,30,--,-103,--,-34,--,-120,-87,-29,-88, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1, 
 存货的减少(万元),--,-1944,--,-4052,--,-2830,--,-5709,--,-4709,--,-1037,-868,-90,249, 
 经营性应收项目的减少(万元),--,2632,--,-5476,--,2140,--,324,--,1191,--,593,76,-2343,2105, 
 经营性应付项目的增加(万元),--,-274,--,3581,--,-2925,--,3100,--,969,--,2241,159,236,-1732, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-161,--,-245,--,-124,--,-217,--,-100,--,-198,-200,-197,-170, 
 经营活动产生现金流量净额(万元),--,10001,--,6949,--,2885,--,7303,--,2073,--,9922,9013,6313,8623, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2990,8177,7243,9205,9879,23694,25818,3152,3448,1258,1811,3451,2446,3278,5102, 
 现金的期初余额(万元),9205,9205,9205,3152,3152,3152,3152,3451,3451,3451,3451,2446,3278,5102,2266, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6215,-1028,-1962,6053,6727,20543,22666,-299,-3,-2193,-1640,1005,-832,-1824,2836, 

