 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30, 
 发行债券收到的现金(万元),5799014,3625613,1464699,2723481,1180000,580000,30000,10133559,9636466,3553068,51000,1170000,700000,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),6231018,4050358,2056508,3017249,1533803,926833,77442,12435614,11684875,3640280,163045,1861084,--,1886,0, 
 偿还债务支付的现金(万元),3381811,3368577,1662836,3488838,2764952,2648513,797124,7019682,3717358,751546,30269,771886,1886,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),413863,211915,72165,650305,602230,278587,75305,327351,28703,119416,45484,8914,--,1173,621, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,205,--,--,--,1741,--,2610,2610,--,--,1173,621, 
 支付其他与筹资活动有关的现金(万元),14682,13664,142,--,11705,--,--,662,439,8842,--,745,--,476,476, 
 筹资活动现金流出小计(万元),3930066,3650392,1735142,4175730,3378888,2927101,872429,7347695,3746499,879803,75753,781545,--,1649,1097, 
 筹资活动产生的现金流量净额(万元),2300952,399966,321366,-1158480,-1845084,-2000268,-794987,5087919,7938376,2760477,87292,1079538,1365366,237,-1097, 
 汇率变动对现金及现金等价物的影响(万元),-18869,-10813,-2642,27139,6751,5004,1850,26957,-142,633,1695,-4051,-400,-162,446, 
 现金及现金等价物净增加额(万元),-1631670,-1037364,-726979,-3407750,-3233478,-1547818,-1256832,3863008,13635127,4330025,493827,-627735,820655,-470006,-314710, 
 加:期初现金及现金等价物余额(万元),8272396,8272396,8272396,11680146,11680146,11680146,11680146,7817138,7817138,3487113,3487113,4114848,392104,4584854,4584854, 
 期末现金及现金等价物余额(万元),6640726,7235032,7545417,8272396,8446668,10132328,10423314,11680146,21452264,7817138,3980940,3487113,1212359,4114848,4270143, 
 净利润(万元),--,213122,--,518541,--,227106,--,987665,--,379038,--,215493,132994,143254,87667, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,23412,--,25252,--,1059,--,14164,--,4062,--,19217,12214,2697,-1226, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5469,--,10643,--,5267,--,8700,--,8290,--,11188,12129,15665,7804, 
 无形资产摊销(万元),--,2013,--,3367,--,1656,--,3221,--,3000,--,1981,--,3557,1192, 
 长期待摊费用摊销(万元),--,3211,--,6144,--,3009,--,6528,--,7433,--,8710,--,9159,3984, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-16,--,-52,--,-12,--,-71,--,-58,--,-47,-11,-35,-16, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-35392,--,98855,--,26036,--,28012,--,-68221,--,15961,--,-6929,-5248, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,140367,--,306058,--,161382,--,399974,--,40377,--,15870,29098,--,--, 
 投资损失(万元),--,-100102,--,-210410,--,-88097,--,-351756,--,-78362,--,-52333,--,-16776,-4244, 
 递延所得税资产减少(万元),--,33616,--,23576,--,10515,--,10368,--,-23734,--,-3116,--,12754,10790, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),--,739,--,2817705,--,3164748,--,-5513071,--,-5343784,--,-1460683,--,-424501,-248640, 
 经营性应付项目的增加(万元),--,-2435609,--,-5081231,--,-2662995,--,5511234,--,6934976,--,119579,--,363954,140644, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-2148937,--,-1481007,--,849110,--,1080092,--,1862996,--,-1100289,-291593,102920,-7209, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),6640726,7235032,7545417,8272396,8446668,10132328,10423314,11680146,21452264,7817138,3980940,3487113,1212359,4114848,4270143, 
 现金的期初余额(万元),8272396,8272396,8272396,11680146,11680146,11680146,11680146,7817138,7817138,3487113,3487113,4114848,392104,4584854,4584854, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1631670,-1037364,-726979,-3407750,-3233478,-1547818,-1256832,3863008,13635127,4330025,493827,-627735,820655,-470006,-314710, 

