 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2,7,--,--,50,1,31,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,29,133,66,--,92,36,129,--, 
 投资损失(万元),--,--,--,--,--,5,14,-85,--, 
 递延所得税资产减少(万元),--,-10,3,-22,--,1,5,15,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-875,-1351,-1612,--,-749,-975,-415,--, 
 经营性应收项目的减少(万元),--,-1124,-1304,-947,--,-2281,-744,-1361,--, 
 经营性应付项目的增加(万元),--,587,1367,15,--,684,-1442,-185,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-18,-92,--,--,-252,--,-123,--, 
 经营活动产生现金流量净额(万元),--,1907,5518,-124,--,3220,-150,3011,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),32396,4394,7080,5080,5664,3397,1648,2785,4298, 
 现金的期初余额(万元),7080,7080,3397,3397,3397,2785,2785,4298,1307, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),25316,-2686,3683,1683,2268,612,-1136,-1513,2991, 

