 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,50,--,--,--,--,--,--,--,70,50,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),17200,43483,41708,30972,13200,31922,28142,17209,4123,30515,17615,9366,1000,16262,11040,10540,--,24565,11163,11163,--,15300,3600,1500,2600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,3500,--,--,--,11800,--,--,--,--,661,661,--,--,--,--,--,--,--,--,490, 
 筹资活动现金流入小计(万元),17255,71867,41758,30972,13200,35422,28142,17209,4123,42875,17685,9416,1000,42073,37511,37011,--,24565,11163,11163,--,15300,6900,8010,3090, 
 偿还债务支付的现金(万元),16700,32531,31321,21091,9327,18801,13654,5933,2805,23628,10410,--,--,17959,12459,7459,--,24553,11600,11600,--,12000,1010,3090,3480, 
 分配股利、利润或偿付利息所支付的现金(万元),411,2816,2512,2113,284,2242,2030,575,363,1665,1379,277,73,460,376,272,--,707,346,346,--,528,497,1660,185, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,10040,--,--,--,2460,--,--,--,--,21,21,--,121,92,92,--,58,469,--,--, 
 筹资活动现金流出小计(万元),17111,35347,33833,23204,9611,31082,15684,6508,3168,27752,11790,277,73,18419,12856,7752,--,25381,12038,12038,--,12586,1976,4750,3665, 
 筹资活动产生的现金流量净额(万元),144,36520,7925,7767,3589,4340,12458,10700,955,15123,5896,9139,927,23654,24655,29259,--,-816,-875,-875,--,2714,4924,3260,-575, 
 汇率变动对现金及现金等价物的影响(万元),--,-29,--,--,--,--,--,--,--,--,--,--,--,6,1,-6,--,40,22,22,--,44,-47,-19,23, 
 现金及现金等价物净增加额(万元),-7753,4006,-1092,-3206,-8344,-196,-645,-3634,-6102,-4333,-7396,-3665,-6991,11624,14301,22716,--,1432,1631,1631,--,-1995,468,-125,4340, 
 加:期初现金及现金等价物余额(万元),16017,12012,12012,12012,12012,12207,12207,12207,12213,16540,16540,16540,16821,4917,4917,4917,--,3484,3484,3484,--,5479,5011,5136,796, 
 期末现金及现金等价物余额(万元),8265,16017,10920,8806,3668,12012,11563,8573,6111,12207,9145,12875,9829,16540,19218,27633,--,4917,5116,5116,--,3484,5479,5011,5136, 
 净利润(万元),--,7605,--,4287,--,10352,--,3948,--,7037,--,3781,--,4602,--,2639,--,5615,--,2526,--,5831,5082,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1784,--,459,--,2132,--,881,--,1308,--,509,--,714,--,210,--,501,--,79,--,545,54,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3699,--,1750,--,3078,--,1630,--,2390,--,765,--,831,--,420,--,825,--,410,--,732,622,--,--, 
 无形资产摊销(万元),--,237,--,99,--,198,--,98,--,234,--,121,--,210,--,103,--,210,--,105,--,129,45,--,--, 
 长期待摊费用摊销(万元),--,264,--,135,--,110,--,46,--,34,--,11,--,11,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,11,--,0,--,55,--,74,--,-5,--,-5,--,2,--,2,--,--,--,--,--,--,-7,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1441,--,637,--,1246,--,591,--,487,--,277,--,270,--,278,--,707,--,346,--,484,201,--,--, 
 投资损失(万元),--,67,--,--,--,-2919,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-7,-320,--,--, 
 递延所得税资产减少(万元),--,-257,--,-48,--,-320,--,-157,--,-669,--,-68,--,-176,--,-18,--,-76,--,-11,--,-84,-8,--,--, 
 递延所得税负债增加(万元),--,-120,--,-60,--,-203,--,-153,--,1127,--,-86,--,-1,--,-0,--,-1,--,-0,--,-1,-1,--,--, 
 存货的减少(万元),--,-12326,--,-3544,--,-6554,--,-419,--,-518,--,-2636,--,-1859,--,-697,--,-489,--,1516,--,264,-3140,--,--, 
 经营性应收项目的减少(万元),--,-11744,--,-12655,--,-15270,--,-16923,--,-12983,--,-380,--,-7421,--,-6288,--,-5043,--,-772,--,-8115,-5585,--,--, 
 经营性应付项目的增加(万元),--,13312,--,2923,--,6362,--,-523,--,5180,--,-223,--,-1032,--,-2315,--,3140,--,-1654,--,1067,4152,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,43,--,--,--,-96,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4016,--,-6017,--,-1828,--,-10907,--,3623,--,2066,--,-3851,--,-5667,--,5388,--,2544,--,846,1095,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8265,16017,10920,8806,3668,12012,11563,8573,6111,12207,9145,12875,9829,16540,19218,27633,--,4917,5116,5116,--,3484,5479,5011,5136, 
 现金的期初余额(万元),16017,12012,12012,12012,12012,12207,12207,12207,12213,16540,16540,16540,16821,4917,4917,4917,--,3484,3484,3484,--,5479,5011,5136,796, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7753,4006,-1092,-3206,-8344,-196,-645,-3634,-6102,-4333,-7396,-3665,-6991,11624,14301,22716,--,1432,1631,1631,--,-1995,468,-125,4340, 

