 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 投资活动产生的现金流量净额(万元),-8793,-3327,480,-26456,-24780,-21129,-3621,-24064,-19309,-13409,-5176,-16072,-18420,-12498,-11030, 
 吸收投资收到的现金(万元),--,--,--,32941,32941,32941,34263,160,160,160,--,600,--,--,760, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,160,--,--,600,--,--,760, 
 取得借款收到的现金(万元),60855,60855,22500,57742,45842,42142,17942,76363,53115,39756,12890,67642,57341,41404,28400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),60855,60855,22500,90683,78783,75083,52205,76523,53275,39916,12890,68242,57341,41404,29160, 
 偿还债务支付的现金(万元),48150,44850,17900,52590,43990,39980,11322,45847,26892,18169,6014,60442,42896,35419,14022, 
 分配股利、利润或偿付利息所支付的现金(万元),5082,8242,1163,8486,7463,5681,902,9004,7617,3420,1850,6393,4170,2298,1415, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,16,--,636,--,287,5500,5510,5500,--,--,--,--,--, 
 筹资活动现金流出小计(万元),53232,53092,19079,61076,52089,45661,12511,60352,40019,27088,7864,66835,47066,37717,15437, 
 筹资活动产生的现金流量净额(万元),7623,7763,3421,29607,26694,29422,39694,16171,13257,12827,5025,1408,10275,3687,13723, 
 汇率变动对现金及现金等价物的影响(万元),-292,-99,-35,281,125,93,27,113,132,70,57,-15,102,-26,-97, 
 现金及现金等价物净增加额(万元),71,3564,-107,4200,2972,10587,33289,1709,1109,3593,2931,-279,-544,1497,-1511, 
 加:期初现金及现金等价物余额(万元),10794,9864,9864,5664,5664,5664,5664,3956,3956,3956,3956,4235,4778,3281,4793, 
 期末现金及现金等价物余额(万元),10865,13427,9757,9864,8636,16251,38953,5664,5065,7549,6886,3956,4235,4778,3281, 
 净利润(万元),--,5429,--,7591,--,4822,--,7347,5301,4444,--,6703,6280,3500,6733, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,374,--,130,--,98,--,340,152,253,--,49,37,61,101, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3329,--,6175,--,3247,--,5457,4002,2607,--,4846,4160,3498,2389, 
 无形资产摊销(万元),--,167,--,361,--,165,--,321,237,158,--,248,194,125,22, 
 长期待摊费用摊销(万元),--,81,--,124,--,62,--,102,72,42,--,77,89,81,53, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,92,--,145,--,78,--,456,355,347,--,-238,144,39,69, 
 固定资产报废损失(万元),--,--,--,--,--,0,--,0,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,1, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1771,--,2068,--,915,--,3367,2532,1708,--,3018,2658,2334,1262, 
 投资损失(万元),--,-185,--,-179,--,-50,--,-21,-21,-21,--,-11,-40,-24,-31, 
 递延所得税资产减少(万元),--,81,--,-93,--,58,--,-191,-268,-472,--,-77,-1,32,-46, 
 递延所得税负债增加(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,3130,--,-10601,--,-1161,--,-2880,-2942,803,--,-4808,2848,-4899,-5595, 
 经营性应收项目的减少(万元),--,-15076,--,-126,--,-5733,--,-6051,-1363,-4956,--,3247,-6989,5948,-7423, 
 经营性应付项目的增加(万元),--,34,--,-4825,--,-300,--,1240,-1028,-809,--,1346,-1881,-360,-1643, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-773,--,768,--,2201,--,9488,7029,4104,--,14400,7499,10334,-4107, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10865,13427,9757,9864,8636,16251,38953,5664,5065,7549,6886,3956,4235,4778,3281, 
 现金的期初余额(万元),10794,9864,9864,5664,5664,5664,5664,3956,3956,3956,3956,4235,4778,3281,4793, 
 现金等价物的期末余额(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),71,3564,-107,4200,2972,10587,33289,1709,1109,3593,2931,-279,-544,1497,-1511, 

