 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 投资活动现金流出小计(万元),61622,234543,155944,90366,61343,51056,2069,1838,1489,111247,82702,37615,2847,58884,57479,33479,3069,13498,10925,7811,3390,13404,8655,2125,4188,10390,2129, 
 投资活动产生的现金流量净额(万元),-14375,-12182,-15067,-13599,-13342,-8311,40675,40906,41255,-46844,-3307,-4438,-2847,-6477,-28243,-28452,-3069,-13470,-10910,-7803,-3390,-13388,-8642,-2094,-4171,-10385,-1933, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,40693,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,100,--,--,--,--,--,--,--,--,--,--,--,--,--,658,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,40693,0,0,0,0,0,0,658,0,6000, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,6000, 
 分配股利、利润或偿付利息所支付的现金(万元),--,6000,6000,6000,--,2200,2200,2200,--,1400,1400,1400,--,6840,6844,6844,--,6000,6000,6000,6000,6000,6000,6000,5000,6038,6093, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,101,--,--,--,70,70,70,411,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,6000,6000,6000,0,2200,2200,2200,0,1400,1501,1400,0,6840,6914,6914,70,6411,6000,6000,6000,6000,6000,6000,5000,9038,12093, 
 筹资活动产生的现金流量净额(万元),0,-6000,-6000,-6000,0,-2200,-2200,-2200,0,-1400,-1401,-1400,0,-6840,-6914,-6914,-70,34282,-6000,-6000,-6000,-6000,-6000,-6000,-4342,-9038,-6093, 
 汇率变动对现金及现金等价物的影响(万元),-93,196,305,65,-220,-290,-263,-144,-34,264,8,93,-21,132,192,-5,17,6,22,23,33,-59,-44,-7,-14,-7,-1, 
 现金及现金等价物净增加额(万元),-21988,-5929,-26632,-26903,-20801,4566,39657,36398,35975,-38390,-9744,-10020,-8136,-2546,-39956,-40378,-7718,40658,-14888,-13570,-12740,1011,-12439,6791,7274,-3888,4633, 
 加:期初现金及现金等价物余额(万元),40790,46719,46719,46719,46719,42153,42153,42153,42153,80542,80542,80542,80542,83088,83142,83088,83142,42430,42430,42430,42580,41419,41419,34628,27355,31243,26611, 
 期末现金及现金等价物余额(万元),18802,40790,20086,19816,25917,46719,81810,78551,78128,42153,70799,70523,72407,80542,43186,42710,75424,83088,27542,28860,29840,42430,28980,41419,34628,27355,31243, 
 净利润(万元),--,18995,--,3348,--,15196,--,1646,--,11124,--,157,--,6723,--,-1556,--,17163,--,3578,--,17248,--,16800,18990,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,140,--,111,--,863,--,-121,--,85,--,-148,--,-266,--,-247,--,-164,--,-355,--,273,--,160,596,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3565,--,1682,--,3003,--,1421,--,2747,--,1239,--,1117,--,479,--,1109,--,596,--,1257,--,1298,2581,--,--, 
 无形资产摊销(万元),--,279,--,174,--,248,--,123,--,256,--,128,--,238,--,115,--,270,--,157,--,327,--,320,300,--,--, 
 长期待摊费用摊销(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,79,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,9,--,4,--,6,--,9,--,9,--,22,--,-3,--,4,--,9,--,2,--,3,-16,--,--, 
 固定资产报废损失(万元),--,76,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17,--,--, 
 公允价值变动损失(万元),--,-72,--,-415,--,-251,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-196,--,-36,--,290,--,144,--,-264,--,59,--,-132,--,-5,--,-6,--,-23,--,59,--,7,--,--,--, 
 投资损失(万元),--,-2454,--,-530,--,-242,--,-242,--,-392,--,-168,--,-406,--,-18,--,--,--,--,--,--,--,--,-4,--,--, 
 递延所得税资产减少(万元),--,90,--,-186,--,273,--,156,--,616,--,449,--,-152,--,765,--,326,--,1002,--,-382,--,629,-416,--,--, 
 递延所得税负债增加(万元),--,11,--,33,--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2204,--,-1184,--,-2074,--,-143,--,-300,--,-1368,--,-2316,--,-359,--,-686,--,112,--,-523,--,1107,3213,--,--, 
 经营性应收项目的减少(万元),--,-4857,--,-955,--,-8085,--,-3602,--,-4194,--,1275,--,7072,--,6579,--,4558,--,8755,--,-2953,--,1803,-12270,--,--, 
 经营性应付项目的增加(万元),--,-1314,--,-9420,--,6120,--,-1551,--,-97,--,-5906,--,-1260,--,-10758,--,-2449,--,-13621,--,5149,--,-7233,2731,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-284,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,12057,--,-7369,--,15366,--,-2164,--,9590,--,-4275,--,10639,--,-5007,--,19841,--,209,--,20457,--,14892,15801,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18802,40790,20086,19816,25917,46719,81810,78551,78128,42153,70799,--,72407,80542,43186,42710,75424,83088,27542,28860,29840,42430,28980,41419,34628,27355,31243, 
 现金的期初余额(万元),40790,46719,46719,46719,46719,42153,42153,42153,42153,80542,80542,--,80542,83088,83142,83088,83142,42430,42430,42430,42580,41419,41419,34628,27355,31243,26611, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,70523,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,80542,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-21988,-5929,-26632,-26903,-20801,4566,39657,36398,35975,-38390,-9744,-10020,-8136,-2546,-39956,-40378,-7718,40658,-14888,-13570,-12740,1011,-12439,6791,7274,-3888,4633, 

