 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),434,1480,1418,1418,1238,4247,3080,--,--,--,--,--,--,2090,--,--,290,830,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),434,6506,1422,1422,1242,6059,3080,0,0,10,2,0,0,2391,295,295,292,832,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5804,20370,20634,15167,3795,11893,8111,3518,1878,4484,2459,396,170,4034,3004,2272,5770,6425,2178, 
 投资所支付的现金(万元),--,5000,--,--,--,1530,17800,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,14530,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),341,705,216,1108,1223,7397,2562,1704,919,--,--,--,--,--,--,--,190,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6145,26074,20850,16275,5018,35351,28473,5222,2797,4484,2459,396,170,4034,3004,2272,5960,6425,2178, 
 投资活动产生的现金流量净额(万元),-5711,-19568,-19429,-14853,-3776,-29292,-25392,-5222,-2797,-4475,-2457,-396,-170,-1643,-2709,-1977,-5668,-5593,-2178, 
 吸收投资收到的现金(万元),74650,690,--,--,--,5000,--,--,--,34940,32141,32592,--,--,--,--,--,--,6688, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,690,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),16200,54528,53628,38428,15900,27960,24800,5800,5000,2800,2800,2800,800,6300,3600,3300,10300,3000,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,300,--,--,--,--,--,--,--,--,420, 
 筹资活动现金流入小计(万元),90850,55218,53628,38428,15900,32960,24800,5800,5000,38040,34941,35392,800,6300,3600,3300,10300,3000,7108, 
 偿还债务支付的现金(万元),41100,38028,25000,13250,9350,1560,--,--,--,11100,11100,1356,800,6800,4100,3800,4500,3000,2100, 
 分配股利、利润或偿付利息所支付的现金(万元),638,4719,3877,3228,335,2199,1862,1652,1602,376,314,256,128,579,438,309,285,221,267, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,3228,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),103,120,3,3,--,--,15,--,--,2799,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),41841,42867,28880,16480,9685,3759,1877,1652,1602,14275,11414,1612,928,7379,4538,4109,4785,3221,2367, 
 筹资活动产生的现金流量净额(万元),49009,12351,24748,21948,6215,29201,22923,4148,3398,23765,23528,33779,-128,-1079,-938,-809,5515,-221,4741, 
 汇率变动对现金及现金等价物的影响(万元),-0,-4,--,--,--,6,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),25830,-1745,-9864,-6275,-7016,-1427,-7796,-3678,-4731,10975,8968,28334,-5499,-298,-5163,-3150,1200,-1575,5505, 
 加:期初现金及现金等价物余额(万元),13753,15498,15498,15498,15498,16925,17295,16925,16925,5950,5950,5950,5950,6248,6248,6248,5048,6623,1118, 
 期末现金及现金等价物余额(万元),39583,13753,5634,9223,8483,15498,9499,13247,12194,16925,14918,34284,451,5950,1085,3098,6248,5048,6623, 
 净利润(万元),--,20641,--,7898,--,13091,--,5040,--,7224,--,3700,--,6281,--,2901,5189,4550,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,143,--,70,--,-7,--,-14,--,40,--,14,--,16,--,14,14,3,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3897,--,1724,--,2120,--,609,--,1258,--,507,--,1089,--,533,971,825,--, 
 无形资产摊销(万元),--,200,--,79,--,96,--,32,--,61,--,29,--,59,--,29,52,55,--, 
 长期待摊费用摊销(万元),--,78,--,35,--,69,--,34,--,33,--,11,--,56,--,9,31,11,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-21,--,-33,--,-51,--,-51,--,1,--,-2,--,-72,--,--,-1,-3,--, 
 固定资产报废损失(万元),--,7,--,--,--,0,--,0,--,4,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2315,--,829,--,616,--,59,--,189,--,142,--,280,--,159,286,216,--, 
 投资损失(万元),--,-4,--,-4,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-82,--,-13,--,-8,--,2,--,-6,--,-2,--,-2,--,-5,-2,1,--, 
 递延所得税负债增加(万元),--,-5,--,-2,--,167,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-17762,--,-3560,--,-8538,--,-4089,--,-4786,--,-2998,--,-2105,--,-1340,-3822,-1319,--, 
 经营性应收项目的减少(万元),--,-11755,--,-17431,--,-18762,--,-4871,--,-11778,--,-13782,--,-2191,--,-5789,-3477,1600,--, 
 经营性应付项目的增加(万元),--,7823,--,-2961,--,11029,--,645,--,-555,--,7332,--,-987,--,3124,2112,-1699,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,-1164,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,5476,--,-13369,--,-1342,--,-2604,--,-8316,--,-5049,--,2424,--,-364,1353,4239,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),39583,13753,5634,9223,8483,15498,9499,13247,12194,16925,14918,34284,451,5950,1085,3098,6248,5048,6623, 
 现金的期初余额(万元),13753,15498,15498,15498,15498,16925,17295,16925,16925,5950,5950,5950,5950,6248,6248,6248,5048,6623,1118, 
 现金等价物的期末余额(万元),--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),25830,-1745,-9864,-6275,-7016,-1427,-7796,-3678,-4731,10975,8968,28334,-5499,-298,-5163,-3150,1200,-1575,5505, 

