 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 支付给职工以及为职工支付的现金(万元),7791,4864,11157,8213,5640,3342,9707,7485,5392,3235,9879,7837,5562,3331,9523,7349,5364,3311,8658,7489,7352, 
 支付的各项税费(万元),9852,3882,16114,12174,7510,3019,10384,7564,5166,2182,8949,7372,5284,1678,10447,8099,6153,1861,12156,9693,11637, 
 支付的其他与经营活动有关的现金(万元),2400,971,5072,3442,2052,885,3331,2325,1539,588,3748,2972,2014,694,3451,2386,1605,768,3668,2730,3689, 
 经营活动现金流出小计(万元),45183,21414,72502,51644,32042,13603,48232,36531,25337,11392,45425,36666,24956,11239,54345,44171,32102,15443,58745,31630,55264, 
 经营活动产生的现金流量净额(万元),13517,3552,21319,14988,10651,4614,24342,14570,9294,6325,21456,10855,6785,2394,25512,19027,10252,1459,23358,25563,10926, 
 收回投资所收到的现金(万元),100688,29000,166346,123146,88700,39900,178900,130000,120000,34100,50000,10000,--,--,--,--,--,--,--,27500,103124, 
 取得投资收益所收到的现金(万元),2990,1216,2808,1372,961,334,3412,1967,1840,648,1339,373,33,--,18,18,--,--,39,162,956, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,--,13,13,11,10,13,10,8,3,24,23,21,1,38,31,23,11,8,5,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),103683,30216,169167,124531,89672,40244,182325,131977,121848,34752,51363,10396,53,1,56,49,23,11,47,27667,104080, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),427,323,1728,1614,298,132,998,872,332,140,2200,1879,1407,1143,491,355,205,139,1067,16965,832, 
 投资所支付的现金(万元),79284,35000,167446,117446,84666,33800,201656,140000,130000,59100,105150,75000,50000,--,--,--,--,--,--,25500,96000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,5202,5202,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),79711,35323,174375,124262,84964,33932,202654,140872,130332,59240,107350,76879,51407,1143,491,355,205,139,1067,42465,96832, 
 投资活动产生的现金流量净额(万元),23972,-5107,-5209,269,4709,6313,-20328,-8895,-8485,-24488,-55987,-66483,-51354,-1141,-435,-306,-182,-127,-1020,-14798,7248, 
 吸收投资收到的现金(万元),--,--,10050,--,--,--,--,--,--,--,52667,52667,52667,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,10050,0,0,0,0,0,0,0,52667,52667,52667,0,0,0,0,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),45560,--,20115,20115,20115,20115,17880,17880,17880,--,15198,15198,15198,--,14400,14400,14400,14400,8588,18875,25011, 
 其中：子公司支付给少数股东的股利、利润(万元),147,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,288,--,--, 
 支付其他与筹资活动有关的现金(万元),50,50,--,--,--,--,--,--,--,--,841,556,556,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),45610,50,20115,20115,20115,20115,17880,17880,17880,0,16039,15754,15754,0,14400,14400,14400,14400,8588,18875,25011, 
 筹资活动产生的现金流量净额(万元),-45610,-50,-10065,-20115,-20115,-20115,-17880,-17880,-17880,0,36628,36913,36913,0,-14400,-14400,-14400,-14400,-8588,-18875,-25011, 
 汇率变动对现金及现金等价物的影响(万元),0,-1,-2,-2,-1,-0,4,1,1,-0,4,2,-0,0,0,-48,-48,0,1,-13,-1, 
 现金及现金等价物净增加额(万元),-8121,-1606,6043,-4860,-4756,-9189,-13862,-12203,-17069,-18163,2101,-18713,-7656,1253,10677,4273,-4378,-13068,13751,-8123,-6837, 
 加:期初现金及现金等价物余额(万元),24351,24351,18308,18308,18308,18308,32170,32170,32170,32170,30070,30070,30070,30070,19393,19393,19393,19393,5642,13765,20602, 
 期末现金及现金等价物余额(万元),16230,22745,24351,13448,13552,9119,18308,19967,15101,14007,32170,11356,22414,31323,30070,23666,15015,6324,19393,5642,13765, 
 净利润(万元),24716,--,39722,--,17798,--,23881,--,12148,--,18533,--,10159,--,21815,--,12626,--,27172,17277,28939, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),46,--,557,--,175,--,329,--,-13,--,239,--,120,--,-28,--,221,--,957,251,271, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1004,--,1990,--,991,--,1961,--,980,--,1933,--,968,--,1498,--,571,--,1029,1098,1132, 
 无形资产摊销(万元),56,--,92,--,37,--,71,--,34,--,66,--,32,--,64,--,31,--,58,55,60, 
 长期待摊费用摊销(万元),89,--,172,--,85,--,159,--,68,--,30,--,13,--,30,--,15,--,63,94,96, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1,--,1,--,-5,--,6,--,-1,--,-12,--,-16,--,-12,--,-3,--,3,--,-0, 
 固定资产报废损失(万元),2,--,4,--,1,--,--,--,9,--,--,--,2,--,--,--,-1,--,3,-2,71, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),0,--,-15,--,-1,--,35,--,1,--,54,--,33,--,-3,--,47,--,--,24,--, 
 投资损失(万元),-2953,--,-4734,--,-976,--,-3403,--,-1875,--,-1339,--,-62,--,-18,--,0,--,-39,-162,-600, 
 递延所得税资产减少(万元),22,--,-190,--,-15,--,36,--,24,--,113,--,2,--,-11,--,-122,--,20,-77,-22, 
 递延所得税负债增加(万元),-3,--,--,--,-16,--,--,--,-4,--,--,--,9,--,--,--,0,--,--,--,--, 
 存货的减少(万元),-4554,--,-8934,--,-2983,--,620,--,-745,--,1002,--,448,--,-101,--,-2712,--,-4326,2410,-3178, 
 经营性应收项目的减少(万元),-5320,--,-16038,--,-9065,--,-9475,--,-2338,--,-12686,--,-6660,--,-6914,--,-1620,--,-3038,10466,-2281, 
 经营性应付项目的增加(万元),414,--,8692,--,4624,--,10122,--,1006,--,13524,--,1738,--,9194,--,1199,--,1456,-5870,-13562, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 经营活动产生现金流量净额(万元),13517,--,21319,--,10651,--,24342,--,9294,--,21456,--,6785,--,25512,--,10252,--,23358,25563,10926, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),16230,22745,24351,13448,13552,9119,18308,19967,15101,14007,32170,11356,22414,31323,30070,23666,15015,6324,19393,5642,13765, 
 现金的期初余额(万元),24351,24351,18308,18308,18308,18308,32170,32170,32170,32170,30070,30070,30070,30070,19393,19393,19393,19393,5642,13765,20602, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8121,-1606,6043,-4860,-4756,-9189,-13862,-12203,-17069,-18163,2101,-18713,-7656,1253,10677,4273,-4378,-13068,13751,-8123,-6837, 

