 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31, 
 资产减值准备(万元),2602,241,-936,1039,288,1154,521,276, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3395,2026,2870,2137,1735,2925,2787,2808, 
 无形资产摊销(万元),192,123,184,136,84,170,128,110, 
 长期待摊费用摊销(万元),215,123,35,24,13,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-6,--,3,3,2,15,-107,7, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),2906,1897,3380,2433,1552,3936,3973,3990, 
 投资损失(万元),-250,-222,-293,-186,-229,-834,-591,-295, 
 递延所得税资产减少(万元),-375,1,101,-148,-42,-228,-112,-126, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-5011,-1326,-20071,-22256,-17271,-28311,-7829,-10825, 
 经营性应收项目的减少(万元),-20441,-14101,-9590,-20813,-4132,1100,3331,-3351, 
 经营性应付项目的增加(万元),629,-4617,15755,9883,4473,9928,-18034,3780, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-8459,-10572,7372,-24787,-10585,7889,2784,17699, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12792,10500,29472,5503,18999,18029,17479,32117, 
 现金的期初余额(万元),29472,29472,18029,18029,18029,17479,32117,36920, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-16680,-18972,11443,-12526,971,550,-14638,-4803, 

