 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 支付给职工以及为职工支付的现金(万元),21807,15844,6330,24202,18631,13130,5998,23628,19179,14479,5291,19479,11520,10612,7642,5495,3782, 
 支付的各项税费(万元),6314,6052,1356,11925,8725,6533,2576,12548,7763,4582,999,12386,2641,2825,3280,5664,607, 
 支付的其他与经营活动有关的现金(万元),19450,10841,970,15554,15406,6934,4471,15362,12602,8424,4080,20457,8426,12296,6650,6112,6590, 
 经营活动现金流出小计(万元),113407,77934,34714,128773,103531,72801,39211,133426,100202,65273,27889,104178,53645,51908,44743,40119,34167, 
 经营活动产生的现金流量净额(万元),5881,-4189,172,17077,10236,-3784,-6855,23167,3503,2951,4319,28223,6819,7527,4021,6755,16375, 
 收回投资所收到的现金(万元),60000,60000,50000,110000,82000,73000,6500,12019,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),699,699,600,601,554,344,209,97,42,--,--,2,1,--,17,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),392,391,7,35,17,17,12,--,--,--,--,0,7,4,60,6,491, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,330,350,--,--,51,51,51,--,119,--,800,1099,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),61091,61090,50606,110966,82921,73361,6721,12166,93,51,0,121,7,804,1176,6,491, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11203,2343,1379,14018,9012,6109,5568,6047,4398,3574,1339,2733,1320,2384,3622,6005,2161, 
 投资所支付的现金(万元),22850,22850,10000,130900,88900,56900,--,41119,12019,--,--,--,3,--,--,781,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1663,1663,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),35716,26856,11379,144918,97912,63009,5568,47166,16417,3574,1339,2733,1322,2384,3622,6786,2161, 
 投资活动产生的现金流量净额(万元),25376,34234,39227,-33953,-14991,10351,1153,-35000,-16324,-3523,-1339,-2612,-1315,-1580,-2446,-6779,-1670, 
 吸收投资收到的现金(万元),--,--,0,64672,62339,62339,62339,--,--,--,--,--,--,--,--,9118,780, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,2000,1000,500,9200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,16156,16156,16156,16085,--,--,--,--,--,2062,1050,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,80828,78495,78496,78424,0,0,0,0,0,2062,3050,1000,9618,9980, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,2000,1000,500,2000,12400, 
 分配股利、利润或偿付利息所支付的现金(万元),4501,4500,--,6000,6000,6000,--,3000,3000,3000,--,4500,1368,4856,2836,9813,125, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),100,--,--,17203,16907,16907,407,56,56,20,--,--,120,2062,1276,--,--, 
 筹资活动现金流出小计(万元),4600,4500,0,23203,22907,22907,407,3056,3056,3020,0,4500,3488,7918,4613,11813,12525, 
 筹资活动产生的现金流量净额(万元),-4600,-4500,0,57625,55588,55588,78017,-3056,-3056,-3020,0,-4500,-1426,-4868,-3613,-2195,-2545, 
 汇率变动对现金及现金等价物的影响(万元),-279,-12,82,248,112,-17,-90,155,126,80,-32,-37,-141,-15,-14,-5,-82, 
 现金及现金等价物净增加额(万元),26377,25533,39482,40998,50945,62139,72225,-14734,-15751,-3512,2948,21074,3937,1065,-2052,-2223,12078, 
 加:期初现金及现金等价物余额(万元),68678,68678,68678,27680,27680,27680,27680,42413,42413,42413,42413,21339,17401,16336,18388,21010,8933, 
 期末现金及现金等价物余额(万元),95055,94211,108160,68678,78625,89819,99905,27679,26662,38901,45361,42413,21339,17401,16336,18787,21010, 
 净利润(万元),--,9440,--,20906,--,11714,--,24842,18073,14464,--,35412,6816,5312,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1166,--,1292,--,-63,--,1522,1988,1442,--,779,1059,319,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1514,--,2348,--,1149,--,2021,1443,946,--,1686,1588,1497,--,--,--, 
 无形资产摊销(万元),--,626,--,1072,--,503,--,256,189,123,--,217,237,220,--,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,85,21,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,53,--,--,--,--,--,--,--,9,88,15,--,--,--, 
 固定资产报废损失(万元),--,-36,--,--,--,25,--,63,0,0,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-1438,--,--,--,--,--,--,--,--,--,--,14,157,--,--,--, 
 投资损失(万元),--,-699,--,-601,--,--,--,-97,-42,--,--,-2,-2,--,--,--,--, 
 递延所得税资产减少(万元),--,-355,--,53,--,69,--,-597,-417,-436,--,-180,-273,-56,--,--,--, 
 递延所得税负债增加(万元),--,399,--,--,--,--,--,--,--,--,--,--,-51,51,--,--,--, 
 存货的减少(万元),--,-10224,--,-2820,--,3233,--,-1345,-3532,-8574,--,-7868,-11832,-5136,--,--,--, 
 经营性应收项目的减少(万元),--,-20750,--,-1486,--,-12305,--,-1192,-13144,-14293,--,-39627,-5756,-1178,--,--,--, 
 经营性应付项目的增加(万元),--,16167,--,-3740,--,-8109,--,-2306,-1055,9278,--,37713,14910,6326,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-4189,--,17077,--,-3784,--,23167,3503,2951,--,28223,6819,7527,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),95055,94211,108160,68678,78625,89819,99905,27679,26662,38901,45361,42413,21339,17401,16336,18787,21010, 
 现金的期初余额(万元),68678,68678,68678,27680,27680,27680,27680,42413,42413,42413,42413,21339,17401,16336,18388,21010,8933, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),26377,25533,39482,40998,50945,62139,72225,-14734,-15751,-3512,2948,21074,3937,1065,-2052,-2223,12078, 

