 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31, 
 收到的其他与经营活动有关的现金(万元),10708,6252,2206,6081,5494,2325,665,10184,8526,7560,1201,7388,7183,5392,2286,8188,12461,6241,3879,2920,4863,1632,536,2021,1983,1478,2401,1762,1396,1333,1114,959, 
 经营活动现金流入小计(万元),72647,44577,13667,123215,101438,44257,19540,117024,89089,46603,25793,121781,59115,47151,16052,73733,56600,29089,10818,81447,53089,38334,13344,46486,30870,18691,15039,48445,34351,54511,52884,35278, 
 购买商品、接受劳务支付的现金(万元),77335,56971,24507,109135,82627,48921,19170,61795,47131,30435,27264,68212,52012,30062,13486,51401,41502,27752,15430,68603,51957,34735,16563,46108,35137,19646,9415,34978,26414,37618,42095,28979, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12047,7827,4077,15082,11348,7353,3696,10919,8181,5265,2491,8896,6556,4430,2219,7548,5629,3690,1886,6379,4613,2972,1616,5341,3826,2481,1131,3254,2293,1368,763,440, 
 支付的各项税费(万元),5207,2987,645,8091,4900,3735,2422,14349,10539,7373,5021,12299,10699,8267,4308,10885,6054,4280,819,8794,5748,4049,1785,5333,3635,1931,1027,5050,3214,5665,911,401, 
 支付的其他与经营活动有关的现金(万元),9976,6265,2506,16356,11301,3741,1337,10792,7244,4925,1293,22473,18762,4666,10891,9712,12051,3770,2957,8552,6310,3082,2010,8730,4466,3720,2171,6161,5302,6335,4250,3167, 
 经营活动现金流出小计(万元),104565,74051,31734,148664,110177,63750,26625,97854,73095,47998,36070,111880,88029,47425,30904,79546,65236,39492,21092,92327,68627,44839,21975,65512,47063,27777,13743,49443,37223,50986,48020,32987, 
 经营活动产生的现金流量净额(万元),-31918,-29474,-18068,-25450,-8739,-19493,-7085,19170,15994,-1395,-10277,9901,-28915,-275,-14852,-5813,-8636,-10403,-10274,-10880,-15538,-6505,-8630,-19026,-16193,-9086,1296,-998,-2872,3525,4865,2291, 
 收回投资所收到的现金(万元),2250,1950,1250,750,--,--,--,3895,3895,3895,--,3895,--,--,--,--,--,18720,1390,--,--,--,--,--,--,--,--,59,59,--,--,--, 
 取得投资收益所收到的现金(万元),37,35,27,10,--,--,--,500,500,500,--,452,452,452,--,--,--,801,9,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,3,3,4,86,86,4,225,221,221,--,0,--,--,--,7,--,--,--,32,5,3,2,21,--,--,--,4,4,3357,70,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,1802,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,16528,20358,--,--,51310,51247,51247,--,--,--,--,--,--,--,5166,5783,5118, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2290,1988,1279,765,86,86,4,4620,4616,4616,0,6148,452,452,0,16535,20358,19521,1399,51342,51251,51250,2,21,0,0,0,63,63,8524,5853,5118, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),105933,65230,36687,37050,21231,10047,6363,29839,21763,13240,5124,37879,31036,25547,2433,15294,13189,6518,2871,11009,4219,1818,976,12924,11429,6741,3368,8070,5284,7885,4006,2500, 
 投资所支付的现金(万元),1600,1600,1000,6400,--,--,--,--,--,--,--,50710,50410,50410,50410,19649,--,3470,2180,--,--,--,--,--,306,--,--,--,--,60,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,606,--,--,246,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,3670,--,--,16000,--,--,--,49500,--,--,--,--,--,2836,6347,4179, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),107533,66830,37687,43450,21231,10047,6363,29839,21763,13240,5124,88589,81446,75956,52842,34943,16859,9988,5051,27009,4825,1818,976,62670,11735,6741,3368,8070,5284,10782,10354,6679, 
 投资活动产生的现金流量净额(万元),-105243,-64842,-36408,-42685,-21145,-9961,-6359,-25219,-17147,-8625,-5124,-82441,-80994,-75505,-52842,-18408,3499,9533,-3652,24333,46426,49432,-974,-62649,-11735,-6741,-3368,-8007,-5221,-2258,-4501,-1561, 
 吸收投资收到的现金(万元),--,--,--,444234,444234,--,--,591,591,--,--,79371,79462,79462,--,--,--,--,--,--,--,--,--,98614,98614,98614,98614,--,--,13872,1000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,490,--,--,--,591,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),55717,55717,20000,51804,38465,24560,11600,--,--,--,--,88000,87880,74880,40000,28000,8000,8000,--,--,--,--,--,--,--,--,--,--,--,2000,2500,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,30000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,950,--,--,18,813,--,--,6,16074,9,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),55717,55717,20000,496988,482699,24560,11619,1404,591,0,6,183444,167351,154342,70001,28000,8000,8000,0,0,0,0,0,98614,98614,98614,98614,0,0,15872,3500,0, 
 偿还债务支付的现金(万元),46090,46090,19753,16407,11630,10042,2156,51326,47139,37139,33000,35794,21906,19706,8000,--,--,--,--,168,--,--,--,--,--,--,--,--,--,4500,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),5553,4658,828,5231,4701,4048,446,8005,7516,6967,2860,7641,7403,7131,943,3437,3101,2826,--,3964,3960,3960,--,--,--,--,--,--,--,147,19,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),2160,1360,683,1018,51,--,--,--,--,0,--,13450,8,8,122,--,--,119,--,65,18,18,--,664,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),53804,52108,21265,22656,16381,14090,2602,59331,54655,44106,35860,56884,29317,26846,9065,3437,3101,2945,0,4197,3979,3979,0,664,0,0,0,0,0,4647,19,0, 
 筹资活动产生的现金流量净额(万元),1913,3609,-1265,474332,466318,10471,9016,-57927,-54064,-44106,-35855,126560,138034,127496,60936,24563,4899,5055,0,-4197,-3979,-3979,0,97950,98614,98614,98614,0,0,11225,3481,0, 
 汇率变动对现金及现金等价物的影响(万元),-26,-83,-50,318,462,446,-11,8,33,24,-0,-54,3,25,-25,-31,-13,7,-2,-30,-29,514,517,30,-1,-82,86,-216,-78,--,--,--, 
 现金及现金等价物净增加额(万元),-135274,-90790,-55791,406515,436896,-18537,-4439,-63968,-55184,-54101,-51256,53966,28128,51742,-6783,310,-251,4192,-13929,9225,26881,39462,-9087,16304,70685,82704,96628,-9221,-8171,12492,3845,730, 
 加:期初现金及现金等价物余额(万元),431779,431779,431779,25264,25264,25264,25264,89232,89232,89232,89232,35266,35266,35266,35314,33570,33570,33570,33570,24344,24344,24344,24344,8040,8040,8040,8040,17261,17261,4769,924,193, 
 期末现金及现金等价物余额(万元),296505,340989,375988,431779,462160,6727,20825,25264,34048,35131,37976,89232,63393,87008,28531,33880,33318,37762,19641,33570,51225,63806,15257,24344,78725,90744,104668,8040,9090,17261,4769,924, 
 净利润(万元),--,1934,--,9330,--,9142,--,14854,--,8280,--,16241,--,9223,--,21014,--,8362,--,15727,--,8139,--,17567,--,6081,--,11025,4041,9132,5904,1485, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,185,--,3189,--,726,--,-6419,--,-1162,--,7289,--,-259,--,4858,--,1182,--,4598,--,-2,--,3640,--,782,--,2125,516,502,345,104, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3745,--,5622,--,2376,--,4323,--,1847,--,3768,--,1743,--,2833,--,1330,--,2201,--,1076,--,1607,--,679,--,976,708,685,365,313, 
 无形资产摊销(万元),--,1147,--,1926,--,960,--,1908,--,913,--,1647,--,714,--,484,--,240,--,441,--,203,--,134,--,22,--,41,30,6,1,--, 
 长期待摊费用摊销(万元),--,6,--,13,--,6,--,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,--,-96,--,-96,--,-38,--,-33,--,-44,--,-45,--,-6,--,6,--,-9,--,-1,--,-1,--,--,--,11,11,-55,-6,--, 
 固定资产报废损失(万元),--,0,--,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2169,--,3094,--,358,--,2274,--,1366,--,5950,--,909,--,614,--,-365,--,-419,--,-528,--,-30,--,--,--,216,78,147,19,--, 
 投资损失(万元),--,-34,--,-10,--,--,--,-500,--,-500,--,-1247,--,--,--,-22,--,-17,--,-505,--,--,--,--,--,--,--,0,0,--,--,--, 
 递延所得税资产减少(万元),--,-22,--,-409,--,-116,--,1197,--,176,--,-1096,--,37,--,-802,--,-178,--,-689,--,-20,--,-546,--,-117,--,-319,-77,-75,-52,97, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6226,--,-20115,--,-8133,--,1217,--,-2724,--,-2320,--,-7255,--,3853,--,-5706,--,-3406,--,242,--,5403,--,668,--,5751,-5294,-2343,-18291,-13678, 
 经营性应收项目的减少(万元),--,11559,--,9361,--,-5943,--,17541,--,-12219,--,-4053,--,-4045,--,-47603,--,-16638,--,-44410,--,-18110,--,-56357,--,-32949,--,-17694,-3106,-9496,-16195,-8841, 
 经营性应付项目的增加(万元),--,-43939,--,-37295,--,-18773,--,-15699,--,2660,--,-16271,--,-1298,--,8963,--,1382,--,15591,--,2496,--,9557,--,15746,--,-4636,-1285,5021,32775,22813, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,-60,--,--,--,-1498,--,--,--,36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1506,1506,--,--,--, 
 经营活动产生现金流量净额(万元),--,-29474,--,-25450,--,-19493,--,19170,--,-1395,--,9901,--,-275,--,-5813,--,-10403,--,-10880,--,-6505,--,-19026,--,-9086,--,-998,-2872,3525,4865,2291, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,4526,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),296505,340989,375988,431779,462160,6727,20825,25264,34048,35131,37976,89232,63393,87008,28531,33880,33318,--,19641,33570,51225,63806,15257,24344,78725,90744,104668,8040,9090,17261,4769,924, 
 现金的期初余额(万元),431779,431779,431779,25264,25264,25264,25264,89232,89232,89232,89232,35266,35266,35266,35314,33570,33570,--,33570,24344,24344,24344,24344,8040,8040,8040,8040,17261,17261,4769,924,193, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37762,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33570,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-135274,-90790,-55791,406515,436896,-18537,-4439,-63968,-55184,-54101,-51256,53966,28128,51742,-6783,310,-251,4192,-13929,9225,26881,39462,-9087,16304,70685,82704,96628,-9221,-8171,12492,3845,730, 

