 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 取得借款收到的现金(万元),144178,798811,749559,619773,374592,558727,369783,331546,184284,576271,359550,262553,126416,309352,229067,134152,274146,287014,142229, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),882,32915,--,--,97,41886,14301,2821,--,26325,11899,--,--,10624,3126,2906,43728,65676,49857, 
 筹资活动现金流入小计(万元),145060,832246,750079,620293,374690,934791,727576,668108,184404,678598,447121,338226,126416,379976,244853,149718,317874,352690,232086, 
 偿还债务支付的现金(万元),121712,664496,475181,371203,254762,627017,466711,212833,92871,270967,166629,110752,43994,217378,170639,95179,293666,183089,77910, 
 分配股利、利润或偿付利息所支付的现金(万元),4156,68095,55613,46506,6679,61063,17751,10556,4938,61089,20985,14206,10095,20198,15440,12217,18646,36796,24775, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1168,10775,13777,6810,992,35863,9362,5467,3586,21998,9829,3650,8565,37933,17523,17224,55925,20458,49321, 
 筹资活动现金流出小计(万元),127036,743366,544570,424520,262433,723943,493824,228855,101394,354054,197444,128608,62653,275510,203601,124619,368238,240344,152005, 
 筹资活动产生的现金流量净额(万元),18024,88880,205509,195772,112257,210848,233752,439253,83010,324545,249677,209618,63763,104466,41252,25099,-50364,112346,80081, 
 汇率变动对现金及现金等价物的影响(万元),-491,334,-1283,36,10,-1743,-397,-339,30,248,-0,-0,-0,-0,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),5754,44427,102083,79077,67472,54938,121928,275214,25370,54641,96174,98516,8296,11337,8927,3596,2874,-9826,8433, 
 加:期初现金及现金等价物余额(万元),192665,148238,168880,148238,148238,93301,93301,93301,93301,38660,38660,38660,38660,27322,27322,27322,24448,34275,25841, 
 期末现金及现金等价物余额(万元),198419,192665,270964,227316,215710,148238,215229,368515,118671,93301,134834,137176,46955,38660,36249,30918,27322,24448,34275, 
 净利润(万元),--,135193,--,63897,--,124979,--,70593,--,102806,96235,50255,--,41500,43263,--,33864,22953,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,310,--,-46,--,-218,--,401,--,-490,384,406,--,792,174,--,601,834,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,63406,--,29503,--,42547,--,25604,--,28983,21324,13622,--,26940,20072,--,24164,17061,--, 
 无形资产摊销(万元),--,499,--,186,--,303,--,144,--,218,151,88,--,118,84,--,75,57,--, 
 长期待摊费用摊销(万元),--,6624,--,3021,--,5506,--,2602,--,3952,2855,2503,--,3619,2704,--,2969,1789,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-4248,--,-2874,--,-3367,--,-1650,--,-485,-214,-48,--,-746,-53,--,-1361,-123,--, 
 固定资产报废损失(万元),--,--,--,14,--,--,--,36,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,29115,--,8606,--,20248,--,9417,--,27898,10872,7773,--,13854,10591,--,8594,15611,--, 
 投资损失(万元),--,-1511,--,-41,--,455,--,229,--,-1774,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-75,--,12,--,51,--,-100,--,2737,2651,2471,--,-1301,458,--,-527,-226,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2208,--,-519,--,-2335,--,-1700,--,-795,-901,-95,--,-402,496,--,-614,-23,--, 
 经营性应收项目的减少(万元),--,5856,--,-14071,--,-29662,--,-19907,--,-52107,-13679,-7801,--,-78839,-38427,--,1306,-27547,--, 
 经营性应付项目的增加(万元),--,43174,--,-4363,--,44220,--,-19929,--,86619,30934,36155,--,81194,30353,--,31541,9073,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,276135,--,83324,--,202727,--,65740,--,197563,150611,105328,--,86729,69712,--,100612,39460,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),198419,192665,270964,227316,215710,148238,215229,368515,118671,93301,134834,137176,46955,38660,36249,30918,27322,24448,34275, 
 现金的期初余额(万元),192665,148238,168880,148238,148238,93301,93301,93301,93301,38660,38660,38660,38660,27322,27322,27322,24448,34275,25841, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5754,44427,102083,79077,67472,54938,121928,275214,25370,54641,96174,98516,8296,11337,8927,3596,2874,-9826,8433, 

