 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5055,2142,1362,1638,1385,1041,613,7679,6515,4163,1338,15883,12210,4383,2283,21266,19857,7728,6219,9259,7162,4785,2634,12595,8542,6559,2612, 
 投资活动产生的现金流量净额(万元),-3799,-887,-152,-1509,-1356,-1012,-601,-4417,-3400,-3126,12,-8027,-4554,-3382,-1282,-16505,-17127,-7322,-5749,-9255,-7158,-4781,-2631,-11449,-8542,-4737,-2602, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,1127,392,147,--,27742,27742,27742,27742,--,--,--,--,--,--,3697,3000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,392,147,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),12613,10015,--,6283,2507,1000,--,13410,10037,8037,4137,12518,9198,4500,--,7541,2000,2000,--,14500,11500,6800,3800,12800,5000,7544,600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,100,100,100,--,--,0,0,0,--,1061,1061,145,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),12613,10015,0,6283,2507,1000,0,13510,10137,8137,4137,13645,9590,4647,0,35283,30803,30803,27888,14500,11500,6800,3800,12800,5000,11241,3600, 
 偿还债务支付的现金(万元),4716,1709,1709,12273,12273,6773,3500,13854,10625,7622,4615,4281,3231,2981,1681,19061,14500,14500,14500,12800,9800,5800,2800,5000,7544,600,--, 
 分配股利、利润或偿付利息所支付的现金(万元),304,135,44,216,193,169,104,1455,1337,1161,146,2128,2008,1428,25,4003,3974,3887,194,832,619,419,197,539,226,99,33, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,102,102,101,0,--,0,0,0,553,1608,653,348,146,119,85,41,354,160,--,--, 
 筹资活动现金流出小计(万元),5019,1844,1753,12489,12466,6942,3604,15411,12064,8885,4760,6409,5240,4410,1706,23617,20082,19040,15042,13778,10538,6304,3038,5893,7930,699,33, 
 筹资活动产生的现金流量净额(万元),7593,8171,-1753,-6206,-9959,-5942,-3604,-1901,-1927,-748,-623,7236,4350,237,-1706,11666,10721,11763,12846,722,962,496,762,6907,-2930,10542,3567, 
 汇率变动对现金及现金等价物的影响(万元),261,113,-216,-271,-220,-100,-29,202,62,35,4,176,175,148,92,-52,17,27,1,-112,-72,-39,-0,6,32,0,1, 
 现金及现金等价物净增加额(万元),-1350,3260,-1351,-1884,-1044,2312,-29,3220,-39,2654,-1258,-1088,-4350,-2367,-763,1977,-1530,7920,6904,-3678,-4770,-3138,-6182,2191,-5318,8047,2194, 
 加:期初现金及现金等价物余额(万元),6756,6756,6756,8641,8641,8641,8641,5421,5421,5421,5421,6509,6509,6509,4532,4532,4532,4532,4532,8209,8209,8209,8209,6019,11337,3290,1096, 
 期末现金及现金等价物余额(万元),5406,10016,5406,6756,7596,10953,8611,8641,5381,8075,4163,5421,2159,4142,3769,6509,3002,12452,11435,4532,3440,5072,2027,8209,6019,11337,3290, 
 净利润(万元),--,-1005,--,767,--,1187,--,43,--,947,--,4248,--,2651,--,4087,--,2366,--,4048,--,2121,--,6200,5554,4488,2995, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,197,--,35,--,108,--,102,--,1039,--,201,--,152,--,73,--,71,--,68,--,105,--,1,-17,189,17, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1669,--,3150,--,1535,--,2912,--,1505,--,2854,--,1350,--,2220,--,1108,--,1578,--,684,--,1103,1029,841,720, 
 无形资产摊销(万元),--,82,--,164,--,82,--,160,--,79,--,154,--,76,--,150,--,75,--,147,--,73,--,144,138,65,17, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,152,--,--,--,16,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,36,--,56,--,959,--,--,--,--,--,0,--,-179,--,-145,--,14,--,10,--,-5,8,--,0, 
 固定资产报废损失(万元),--,--,--,22,--,--,--,0,--,31,--,13,--,13,--,--,--,--,--,--,--,--,--,12,--,--,--, 
 公允价值变动损失(万元),--,4,--,-60,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,47,-47,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,135,--,1197,--,449,--,321,--,-438,--,262,--,-301,--,279,--,-2,--,1403,--,734,--,465,499,379,1, 
 投资损失(万元),--,-207,--,-218,--,-117,--,-243,--,-192,--,-514,--,-166,--,47,--,--,--,--,--,--,--,-36,-236,-13,-10, 
 递延所得税资产减少(万元),--,-35,--,-5,--,-18,--,25,--,-166,--,-30,--,-38,--,-11,--,-11,--,-10,--,-16,--,-0,3,-28,-3, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,-7,7,--,0, 
 存货的减少(万元),--,2739,--,-292,--,-1029,--,-8343,--,-2098,--,-4639,--,-3628,--,-217,--,1632,--,-1744,--,-737,--,-1701,-238,-2544,-414, 
 经营性应收项目的减少(万元),--,-7915,--,-1044,--,-3970,--,4178,--,-1639,--,-7701,--,-11092,--,-2179,--,-2085,--,-1733,--,-3200,--,1426,159,-5808,90, 
 经营性应付项目的增加(万元),--,43,--,2351,--,12854,--,9070,--,8310,--,4665,--,11780,--,2596,--,443,--,1195,--,1410,--,-925,-733,4635,-2184, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,155,--,--,--,-1770,--,--,--,-883,--,--,--,-166,--,--,--,--,--,--,--,--,--,--,--,39,0, 
 经营活动产生现金流量净额(万元),--,-4138,--,6102,--,9366,--,9336,--,6493,--,-473,--,630,--,6868,--,3452,--,4967,--,1186,--,6726,6122,2242,1229, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5406,10016,5406,6756,7596,10953,8611,8641,5381,8075,4163,5421,2159,4142,3769,6509,3002,12452,11435,4532,3440,5072,2027,8209,6019,11337,3290, 
 现金的期初余额(万元),6756,6756,6756,8641,8641,8641,8641,5421,5421,5421,5421,6509,6509,6509,4532,4532,4532,4532,4532,8149,8209,8209,8209,6019,11337,3290,1096, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,60,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1350,3260,-1351,-1884,-1044,2312,-29,3220,-39,2654,-1258,-1088,-4350,-2367,-763,1977,-1530,7920,6904,-3678,-4770,-3138,-6182,2191,-5318,8047,2194, 

