 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 经营活动现金流出小计(万元),44095,137776,98452,60646,26932,56617,44871,33692,14657,47429,40458,21081,8347,40725,31972,39306,24243,14353, 
 经营活动产生的现金流量净额(万元),-4078,-19638,-30096,-21829,-17073,-18440,-25328,-19136,-11815,-14320,-15562,1705,-6055,75,-1672,2860,3019,1447, 
 收回投资所收到的现金(万元),--,56,56,56,55,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),42,157,36,22,21,148,48,38,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,45,37,16,4,41,22,19,--,1,1,1,1,21,14,2,--,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,2000,--,--,--,2000,--,--,--,--,--,--,--,42, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),42,258,129,94,80,2188,70,57,0,2001,1,1,1,21,14,2,0,45, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),765,3005,1182,1050,616,1737,1337,1119,458,382,136,98,38,217,173,262,592,1654, 
 投资所支付的现金(万元),--,7634,7794,1250,--,55,--,--,216,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),300,1700,--,--,--,72415,3767,--,--,--,--,--,--,--,--,--,150,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,1000,1000,--,4000,2000,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1065,12339,8976,2300,616,74207,5103,1119,674,382,1136,1098,38,4217,2173,262,742,1654, 
 投资活动产生的现金流量净额(万元),-1022,-12081,-8847,-2206,-536,-72019,-5034,-1062,-674,1620,-1136,-1097,-38,-4196,-2160,-260,-742,-1609, 
 吸收投资收到的现金(万元),--,--,--,--,--,79625,10279,10279,--,50075,--,--,--,--,--,--,--,4900, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,150,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),8600,122772,87004,48404,19204,93800,41600,22600,12800,42800,41300,19500,15500,36500,27000,27000,18800,6200, 
 发行债券收到的现金(万元),--,49700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),12650,3050,2200,2200,2000,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),21250,175522,89204,50604,21204,173425,51879,32879,12800,92875,41300,19500,15500,36500,27000,27000,18800,11100, 
 偿还债务支付的现金(万元),27656,73360,48266,13144,3128,75895,39583,26200,12900,25800,24250,12150,8100,32500,23000,21800,7200,800, 
 分配股利、利润或偿付利息所支付的现金(万元),1479,10883,8682,7358,1381,7062,5611,5059,513,2262,1627,1004,457,1732,1305,1302,644,47, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),4056,4383,1373,1327,853,5808,2723,2723,723,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),33190,88626,58322,21829,5362,88764,47917,33982,14136,28062,25877,13154,8557,34232,24305,23102,7844,847, 
 筹资活动产生的现金流量净额(万元),-11940,86896,30882,28775,15842,84661,3962,-1103,-1336,64812,15423,6346,6943,2268,2695,3898,10956,10253, 
 汇率变动对现金及现金等价物的影响(万元),32,-4,1,1,0,40,13,6,-5,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-17008,55173,-8059,4741,-1767,-5758,-26387,-21296,-13829,52112,-1274,6953,850,-1852,-1137,6498,13233,10092, 
 加:期初现金及现金等价物余额(万元),130604,75431,75431,75431,75431,81189,81189,81189,81189,29078,29078,29078,29078,30930,30930,24432,11199,1108, 
 期末现金及现金等价物余额(万元),113596,130604,67372,80172,73664,75431,54803,59894,67360,81189,27803,36031,29928,29078,29793,30930,24432,11199, 
 净利润(万元),--,28415,--,11074,--,20890,--,7048,--,11025,--,6462,--,10773,--,10138,7071,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,11236,--,404,--,-130,--,365,--,139,--,123,--,374,--,551,249,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,721,--,351,--,459,--,169,--,294,--,150,--,304,--,289,233,--, 
 无形资产摊销(万元),--,31,--,13,--,14,--,5,--,9,--,4,--,12,--,11,4,--, 
 长期待摊费用摊销(万元),--,584,--,42,--,37,--,19,--,--,--,--,--,17,--,20,5,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,13,--,23,--,-16,--,-6,--,3,--,1,--,-43,--,0,--,--, 
 固定资产报废损失(万元),--,--,--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,8195,--,3141,--,3046,--,1177,--,2280,--,1011,--,1734,--,1314,670,--, 
 投资损失(万元),--,-157,--,-22,--,-148,--,-38,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-2315,--,-303,--,-184,--,-42,--,-76,--,-16,--,-59,--,-84,-42,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-54477,--,-13649,--,3905,--,-793,--,437,--,1625,--,-1262,--,-2389,-1344,--, 
 经营性应收项目的减少(万元),--,-124663,--,-36893,--,-78519,--,-26265,--,-35636,--,-8352,--,-17562,--,-14501,-9898,--, 
 经营性应付项目的增加(万元),--,111350,--,13282,--,31166,--,-775,--,7206,--,697,--,5787,--,7510,6071,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1430,--,701,--,1041,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-19638,--,-21829,--,-18440,--,-19136,--,-14320,--,1705,--,75,--,2860,3019,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),113596,130604,67372,80172,73664,75431,54803,59894,67360,81189,27803,36031,29928,29078,29793,30930,24432,11199, 
 现金的期初余额(万元),130604,75431,75431,75431,75431,81189,81189,81189,81189,29078,29078,29078,29078,30930,30930,24432,11199,1108, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-17008,55173,-8059,4741,-1767,-5758,-26387,-21296,-13829,52112,-1274,6953,850,-1852,-1137,6498,13233,10092, 

