 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 支付的各项税费(万元),4341,10313,7931,3747,1629,9854,6839,4339,1441,7811,5281,3320,1484,8030,6086,4121,1914,7671,5905,6270,4519, 
 支付的其他与经营活动有关的现金(万元),3688,7530,6063,4147,1657,5074,3753,2532,1680,4778,3419,2012,991,4534,3265,1391,767,3482,3271,3255,2427, 
 经营活动现金流出小计(万元),50734,176865,125855,76648,35675,139276,104543,61146,28976,108522,83316,49543,20018,92175,69445,45435,23366,83568,66691,56443,53916, 
 经营活动产生的现金流量净额(万元),-5565,8622,1674,2510,2055,15671,5454,5093,2463,8050,2498,644,941,5128,519,877,584,7287,123,8321,8265, 
 收回投资所收到的现金(万元),65510,176204,142554,62485,35085,60540,22650,22650,22650,70700,38600,21100,10900,6200,1900,--,0,--,--,1700,531, 
 取得投资收益所收到的现金(万元),999,2146,1973,306,158,180,111,111,111,496,77,36,21,11,3,--,0,--,--,6,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1038,1046,1059,1063,--,--,--,--,14,14,14,0,0,--,--,0,8,0,49,35, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),66509,179388,145573,63849,36306,60720,22761,22761,22761,71210,38691,21150,10921,6211,1903,0,0,8,0,1756,566, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8616,25763,15229,12220,7795,33511,22114,13615,6456,23469,16265,5617,1517,4963,2068,810,385,7133,6922,5558,1164, 
 投资所支付的现金(万元),61610,174844,138694,60925,37425,108900,65650,11650,11650,81700,62000,39600,10900,6200,1900,--,0,--,1200,1700,300, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),4,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),70230,200607,153923,73145,45220,142411,87764,25265,18106,105169,78265,45217,12417,11163,3968,810,385,7133,8122,7258,1464, 
 投资活动产生的现金流量净额(万元),-3721,-21219,-8351,-9296,-8914,-81690,-65003,-2504,4655,-33958,-39574,-24068,-1496,-4952,-2066,-810,-385,-7125,-8122,-5502,-898, 
 吸收投资收到的现金(万元),--,179,181,92,93,101300,101300,--,--,39181,39181,39181,39181,--,--,--,0,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,179,181,92,93,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),16858,48457,26716,15229,7679,32874,26329,16347,7572,45380,37097,17630,5778,23103,15856,10821,1200,17803,13053,10355,13120, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),102,2699,2390,2043,652,3225,2439,1359,863,2278,1666,895,620,400,400,--,0,--,--,--,400, 
 筹资活动现金流入小计(万元),16959,51334,29286,17364,8423,137399,130067,17706,8435,86839,77944,57705,45578,23503,16256,10821,1200,17803,13053,10355,13520, 
 偿还债务支付的现金(万元),4868,50526,39955,23846,13161,40526,26219,14833,11076,42616,32140,16980,5134,19208,12595,6860,2161,16011,7314,12220,11853, 
 分配股利、利润或偿付利息所支付的现金(万元),380,5157,4889,4692,290,4587,4301,3950,323,4083,3694,3369,290,3599,3257,2961,204,3333,3090,3562,3633, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1073,2557,2439,2278,675,3167,2589,1845,1241,4265,3712,2314,1319,1219,1039,634,26,432,15,211,10, 
 筹资活动现金流出小计(万元),6321,58240,47282,30816,14125,48280,33109,20628,12640,50963,39546,22662,6743,24026,16891,10454,2392,19776,10419,15992,15496, 
 筹资活动产生的现金流量净额(万元),10638,-6906,-17996,-13452,-5702,89119,96958,-2922,-4205,35875,38397,35043,38835,-523,-635,366,-1192,-1973,2634,-5637,-1976, 
 汇率变动对现金及现金等价物的影响(万元),-167,-430,-446,-243,-72,275,47,33,-7,128,95,-21,2,-10,5,12,10,-48,-72,-19,-262, 
 现金及现金等价物净增加额(万元),1186,-19933,-25118,-20481,-12633,23374,37457,-300,2906,10095,1417,11598,38281,-358,-2177,445,-983,-1858,-5437,-2837,5129, 
 加:期初现金及现金等价物余额(万元),26863,46796,46796,46796,46796,23422,23422,23422,23422,13327,13327,13327,13405,13685,13685,13685,14085,15543,15543,18380,13251, 
 期末现金及现金等价物余额(万元),28049,26863,21678,26315,34164,46796,60880,23123,26328,23422,14744,24925,51686,13327,11508,14130,13102,13685,10106,15543,18380, 
 净利润(万元),--,22853,--,11397,--,19089,--,8577,--,15280,--,7360,--,13652,10437,7160,--,12089,7666,11318,9415, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1482,--,324,--,867,--,442,--,661,--,507,--,859,621,736,--,479,496,933,319, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3313,--,1275,--,1957,--,881,--,1614,--,787,--,1523,1137,755,--,1344,961,937,786, 
 无形资产摊销(万元),--,561,--,281,--,318,--,73,--,114,--,53,--,72,52,36,--,74,60,61,31, 
 长期待摊费用摊销(万元),--,411,--,139,--,282,--,137,--,242,--,110,--,150,95,66,--,130,96,95,69, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-269,--,-274,--,2,--,--,--,-3,--,-1,--,0,0,0,--,6,--,3,-23, 
 固定资产报废损失(万元),--,5,--,--,--,0,--,0,--,5,--,3,--,1,1,1,--,6,9,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1128,--,627,--,1456,--,693,--,1426,--,609,--,1136,810,508,--,838,666,996,906, 
 投资损失(万元),--,-2385,--,-760,--,-408,--,-81,--,-527,--,-88,--,-11,-3,--,--,--,--,-6,-8, 
 递延所得税资产减少(万元),--,-526,--,-205,--,-625,--,-297,--,-493,--,-133,--,-318,-120,-116,--,-175,-99,-189,26, 
 递延所得税负债增加(万元),--,9,--,3,--,-10,--,-6,--,23,--,-5,--,-9,-7,-5,--,-9,-5,-9,-9, 
 存货的减少(万元),--,-6004,--,-415,--,-4093,--,-5599,--,-8179,--,-5959,--,-6164,-4822,-3352,--,1462,424,-2235,937, 
 经营性应收项目的减少(万元),--,-31411,--,-18826,--,-17546,--,-13440,--,-11669,--,-10399,--,-8846,-10527,-7048,--,-3622,-5065,-17361,-563, 
 经营性应付项目的增加(万元),--,18350,--,8390,--,13287,--,13147,--,9179,--,7800,--,3083,2845,2137,--,-5333,-5086,13778,-3621, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1105,--,553,--,1096,--,566,--,377,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,8622,--,2510,--,15671,--,5093,--,8050,--,644,--,5128,519,877,--,7287,123,8321,8265, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),28049,26863,21678,26315,34164,46796,60880,23123,26328,23422,14744,24925,51686,13327,11508,14130,13102,13685,10106,15543,18380, 
 现金的期初余额(万元),26863,46796,46796,46796,46796,23422,23422,23422,23422,13327,13327,13327,13405,13685,13685,13685,14085,15543,15543,18380,13251, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1186,-19933,-25118,-20481,-12633,23374,37457,-300,2906,10095,1417,11598,38281,-358,-2177,445,-983,-1858,-5437,-2837,5129, 

