 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,-0,-0,--,153,77,77,77,20,0,--,--,45655,9,10,--,--,--,4,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,570,570,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4485,4485,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),27797,20871,13426,1647,75,-0,-0,0,153,77,77,77,20,0,0,0,45730,4569,4571,0,602,570,300,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5791,5389,4056,2809,15975,12596,7101,4449,42391,38691,33516,22538,67599,61936,48647,7047,95443,33730,22198,12124,8065,3946,1692,6046, 
 投资所支付的现金(万元),30046,24056,15723,2116,590,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5925,5925,5925,6412,4156,1356,--,--,--,--,--,--,--,--,--,--,--,239,239,239,6145,6145,--,--, 
 支付的其他与投资活动有关的现金(万元),9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,45, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),41770,35369,25703,11337,20722,13952,7101,4449,42391,38691,33516,22538,67599,61936,48647,7047,95443,33969,22437,12363,14210,10091,1692,6091, 
 投资活动产生的现金流量净额(万元),-13972,-14498,-12277,-9690,-20647,-13952,-7101,-4449,-42238,-38613,-33439,-22461,-67579,-61936,-48647,-7047,-49714,-29400,-17866,-12363,-13608,-9522,-1392,-6091, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,5000,5000,--,--,123250,--,--,--,13920,13920,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),620604,437833,356833,141842,430464,269900,210900,80000,236115,159950,103000,55000,237208,163758,90958,63400,127700,81300,47400,34400,92800,38400,54800,40200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),20000,--,--,--,549,--,--,--,1000,0,--,--,10000,10000,10000,10000,11000,10000,--,--,--,1693,--,--, 
 筹资活动现金流入小计(万元),640604,437833,356833,141842,431014,269900,210900,80000,242115,164950,103000,55000,370458,173758,100958,73400,152620,105220,47400,34400,92800,40093,54800,40200, 
 偿还债务支付的现金(万元),568379,403146,314304,105000,252615,173450,139450,58500,230223,187223,138273,114073,145690,105190,49090,36470,105735,57110,29040,21470,46580,28510,53580,26070, 
 分配股利、利润或偿付利息所支付的现金(万元),27681,19603,13338,5091,13135,7791,5601,1999,23805,21339,18784,1707,17721,15467,12894,1615,5627,3797,2601,1183,3585,2531,3152,5024, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),10117,5622,2820,2820,5907,5907,2962,2962,4792,4784,1757,1757,784,784,310,310,--,--,--,--,--,--,840,986, 
 筹资活动现金流出小计(万元),606177,428370,330461,112910,271656,187148,148013,63460,258821,213347,158815,117538,164195,121441,62294,38394,111363,60907,31641,22653,50165,31041,57572,32079, 
 筹资活动产生的现金流量净额(万元),34427,9463,26372,28932,159357,82752,62887,16540,-16706,-48397,-55815,-62538,206263,52317,38664,35006,41257,44313,15759,11747,42635,9051,-2772,8121, 
 汇率变动对现金及现金等价物的影响(万元),--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,-39, 
 现金及现金等价物净增加额(万元),-21238,-42040,-22498,-3811,14601,-25652,4563,-12801,-106085,-127201,-123293,-108861,112549,-13168,-9648,-2411,3855,3977,209,-18688,17069,-23917,-2427,-1049, 
 加:期初现金及现金等价物余额(万元),67430,67430,67430,67430,52830,52830,52830,52830,158915,158915,158915,158915,46365,46365,46365,46365,42510,42510,42510,42510,25441,25441,27867,28916, 
 期末现金及现金等价物余额(万元),46192,25390,44932,63619,67430,27178,57392,40029,52830,31713,35622,50053,158915,33197,36717,43955,46365,46487,42720,23822,42510,1524,25441,27867, 
 净利润(万元),-148426,--,-3607,--,899,--,1221,--,1642,--,1871,--,64647,--,65717,--,43280,--,3740,--,5034,--,6840,11017, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),62806,--,9,--,3755,--,-352,--,2632,--,232,--,2397,--,1893,--,1652,--,922,--,1585,--,1248,-196, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),13427,--,6744,--,11779,--,5591,--,10103,--,4948,--,9900,--,4944,--,4088,--,1969,--,3348,--,2927,2757, 
 无形资产摊销(万元),602,--,300,--,391,--,194,--,383,--,191,--,384,--,193,--,391,--,142,--,280,--,269,248, 
 长期待摊费用摊销(万元),58,--,29,--,4,--,32,--,4,--,2,--,4,--,2,--,119,--,118,--,10,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-52,--,-24,--,-80,--,-41,--,-177,--,-5,--,-78704,--,-78704,--,-39251,--,-35,--,--,--,--,--, 
 固定资产报废损失(万元),18,--,17,--,--,--,--,--,1,--,29,--,200,--,--,--,--,--,--,--,--,--,41,-1, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),25357,--,11516,--,13840,--,5954,--,9557,--,3912,--,9190,--,4337,--,5613,--,2601,--,3603,--,3152,2733, 
 投资损失(万元),-268,--,-241,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-57,--,-23,-486, 
 递延所得税资产减少(万元),25,--,63,--,-766,--,13,--,-4,--,38,--,-862,--,-724,--,-39,--,-168,--,-488,--,-318,-216, 
 递延所得税负债增加(万元),-220,--,-104,--,-238,--,-147,--,-1313,--,-142,--,11343,--,11819,--,8010,--,--,--,--,--,--,--, 
 存货的减少(万元),-11247,--,-66471,--,-110075,--,-84210,--,-28956,--,639,--,-40191,--,-13200,--,-38583,--,-19101,--,-28533,--,-6525,-9593, 
 经营性应收项目的减少(万元),-42163,--,-15470,--,-115730,--,-27800,--,-45244,--,-12971,--,-24101,--,-20412,--,-38216,--,-28812,--,-39183,--,-13427,-5875, 
 经营性应付项目的增加(万元),58389,--,30645,--,72110,--,48319,--,4234,--,-32782,--,19658,--,24471,--,65247,--,40941,--,42446,--,7552,-3427, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-41693,--,-36593,--,-124110,--,-51223,--,-47140,--,-34039,--,-26135,--,334,--,12312,--,2317,--,-11957,--,1736,-3040, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),46192,25390,44932,63619,67430,27178,57392,40029,52830,31713,35622,50053,158915,33197,36717,43955,46365,46487,42720,23822,42510,1524,25441,27867, 
 现金的期初余额(万元),67430,67430,67430,67430,52830,52830,52830,52830,158915,158915,158915,158915,46365,46365,46365,46365,42510,42510,42510,42510,25441,25441,27867,28916, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-21238,-42040,-22498,-3811,14601,-25652,4563,-12801,-106085,-127201,-123293,-108861,112549,-13168,-9648,-2411,3855,3977,209,-18688,17069,-23917,-2427,-1049, 

