 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 购买商品、接受劳务支付的现金(万元),7414,75555,55576,28648,12327,45983,46913,28101,16270,54673,37862,23255,11744,36938,33378,18136,10343,43122,39740,37632,41194, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5362,25583,17142,10920,5430,28154,18253,12004,5723,29130,18731,12339,5961,28625,20742,12636,5638,24255,17510,27131,22307, 
 支付的各项税费(万元),1376,8900,6458,4288,1562,8203,4675,2839,917,6263,3851,2198,947,8027,5332,3414,1350,13234,12569,16559,11971, 
 支付的其他与经营活动有关的现金(万元),885,7665,4169,2940,976,6348,4333,2927,879,4774,5090,2626,929,6730,2065,1963,1076,7694,4808,7911,3756, 
 经营活动现金流出小计(万元),15037,117702,83344,46796,20295,88689,74174,45871,23790,94839,65534,40418,19581,80320,61518,36148,18407,88305,74627,89234,79229, 
 经营活动产生的现金流量净额(万元),1048,22317,3199,12847,12507,25532,14453,13098,9185,10933,7319,-4916,1162,30223,3438,16311,-2577,22074,-12343,36835,43034, 
 收回投资所收到的现金(万元),1337,2139,243,53,64,6376,4342,3352,12395,13479,3232,3232,3232,4156,4046,3774,--,--,--,44,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,2,--,--,--,65,99,99,--,29,0,0,--,15,13,3,--,4,--,--,1766, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1337,2140,243,53,64,6440,4441,3450,12395,13508,3232,3232,3232,4171,4058,3777,0,4,0,44,1766, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1190,6222,4241,4101,1178,18401,2435,1842,1339,20445,13050,9271,3045,28679,16822,11169,1045,43026,17884,43641,21808, 
 投资所支付的现金(万元),1400,667,131,131,140,9140,6391,4300,4861,5900,2375,2375,2300,3576,3326,3326,3326,--,--,--,76, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2980,2500,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,0,--,78,56,--,--,--,--,--,--,--,--,--,94,265, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2590,6889,4373,4232,1318,27541,8826,6142,6278,26401,15425,11645,5345,32255,20147,14495,4371,46006,20384,43735,22149, 
 投资活动产生的现金流量净额(万元),-1253,-4748,-4130,-4179,-1254,-21101,-4386,-2692,6117,-12893,-12192,-8413,-2112,-28083,-16089,-10718,-4371,-46001,-20384,-43691,-20383, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,41982,41982,41982,41982,--,--,--,--,--,--,--,39960, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,13000,13000,3000,3000,30000,16000,10000,--,53000,53000,23000,--,90000,56000,25000,10000,106000,58000,51000,8000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,45032,35246,25342,--,25147,19607,16731,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,58032,48246,28342,3000,55147,35607,26731,0,94982,94982,64982,41982,90000,56000,25000,10000,106000,58000,51000,47960, 
 偿还债务支付的现金(万元),3000,30000,30000,20000,--,43000,43000,36000,16000,83000,73000,48000,31000,97000,56000,38000,10000,58000,35000,25000,12600, 
 分配股利、利润或偿付利息所支付的现金(万元),132,4898,4763,4691,322,3295,2953,2785,354,4072,3528,2879,938,4697,3392,2308,1148,24954,2431,1473,44226, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),224,41962,20276,20156,19911,6937,363,188,--,645,442,442,442,147,--,--,--,--,--,--,18945, 
 筹资活动现金流出小计(万元),3356,76860,55039,44847,20233,53233,46316,38974,16354,87717,76970,51321,32380,101844,59392,40308,11148,82954,37431,26473,75771, 
 筹资活动产生的现金流量净额(万元),-3356,-18828,-6793,-16505,-17233,1915,-10709,-12243,-16354,7265,18012,13661,9602,-11844,-3392,-15308,-1148,23046,20569,24527,-27811, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-3561,-1259,-7723,-7837,-5981,6346,-642,-1837,-1052,5306,13139,332,8651,-9705,-16043,-9714,-8096,-882,-12158,17671,-5160, 
 加:期初现金及现金等价物余额(万元),27430,28689,28689,28689,28689,22342,22342,22342,22342,17037,17037,17037,17037,26742,26742,26742,26742,27624,27624,9953,15113, 
 期末现金及现金等价物余额(万元),23868,27430,20965,20852,22708,28689,21700,20506,21290,22342,30176,17369,25688,17037,10699,17027,18645,26742,15466,27624,9953, 
 净利润(万元),--,2181,--,9261,--,12655,--,6487,--,6443,--,1377,--,7842,--,7103,--,12145,--,31533,30880, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,15055,--,23,--,302,--,194,--,166,--,120,--,140,--,89,--,421,--,807,-40, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,10734,--,5570,--,10301,--,4978,--,9189,--,4058,--,7967,--,4058,--,6482,--,5493,6821, 
 无形资产摊销(万元),--,710,--,387,--,2302,--,1046,--,2673,--,1138,--,2024,--,891,--,2031,--,1995,2157, 
 长期待摊费用摊销(万元),--,761,--,36,--,226,--,113,--,1454,--,155,--,1383,--,138,--,297,--,323,302, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-884,--,--,--,5,--,-101,--,-23,--,-23,--,35,--,25,--,-3,--,81,-1304, 
 固定资产报废损失(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,335,--,-20,--,-335,--,263,--,-354,--,--,--,--,--,-3,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2057,--,1193,--,1963,--,746,--,2756,--,1669,--,4630,--,2286,--,2535,--,1473,368, 
 投资损失(万元),--,-465,--,-22,--,1755,--,951,--,-1204,--,-855,--,-578,--,-522,--,46,--,-646,-66, 
 递延所得税资产减少(万元),--,-2979,--,340,--,-536,--,148,--,-400,--,-558,--,2,--,4,--,372,--,-436,242, 
 递延所得税负债增加(万元),--,-84,--,-79,--,84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,9989,--,2181,--,153,--,6958,--,-11564,--,-11847,--,1499,--,371,--,-6574,--,-9186,-2176, 
 经营性应收项目的减少(万元),--,-7087,--,-4192,--,-2038,--,-2857,--,1742,--,307,--,140,--,1705,--,4664,--,-332,523, 
 经营性应付项目的增加(万元),--,-8006,--,-1832,--,-1305,--,-5828,--,56,--,-456,--,5140,--,166,--,-343,--,6394,5326, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,22317,--,12847,--,25532,--,13098,--,10933,--,-4916,--,30223,--,16311,--,22074,--,37499,43034, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23868,27430,20965,20852,22708,28689,21700,20506,21290,22342,30176,17369,25688,17037,10699,17027,18645,26742,15466,27624,9953, 
 现金的期初余额(万元),27430,28689,28689,28689,28689,22342,22342,22342,22342,17037,17037,17037,17037,26742,26742,26742,26742,27624,27624,9953,15113, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3561,-1259,-7723,-7837,-5981,6346,-642,-1837,-1052,5306,13139,332,8651,-9705,-16043,-9714,-8096,-882,-12158,17671,-5160, 

