 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2996,2100,1031,3414,2421,1612,878,3074,2353,1645,888,3208,2437,1372,973,2294,1676,1077,593,1844,1373,921,469,1313,1002,678,780,469,271, 
 支付的各项税费(万元),2949,2305,1408,2207,2529,1848,1062,4380,2594,1978,971,4739,3444,1950,1196,3370,2378,1642,899,2925,2405,1727,937,2437,2116,1722,2251,572,120, 
 支付的其他与经营活动有关的现金(万元),52664,37189,33854,1172,1152,818,351,2946,1629,1098,382,1990,1551,1260,27,2458,1410,792,329,1735,2380,880,488,2449,1087,726,1192,1045,266, 
 经营活动现金流出小计(万元),76925,52853,43243,30203,28979,22944,8267,28492,22267,15188,7845,31436,24937,15034,7902,29541,20276,13161,5129,22069,15413,9757,5964,17753,15868,8055,13253,7052,3221, 
 经营活动产生的现金流量净额(万元),7492,2481,-32937,10868,-1982,-5364,1808,12984,4853,3063,1953,12073,7932,4665,2019,12058,7868,4675,3338,9840,6247,4964,2237,8286,3012,2627,9035,6330,3680, 
 收回投资所收到的现金(万元),755,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,182,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),41,41,41,116,53,18,--,63,--,--,--,31,0,0,0,47,--,40,69,56,--,--,--,54,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),32846,19526,4306,42545,44410,44407,13215,20860,20715,19386,18976,24156,36583,23647,16322,24846,24149,24263,11067,23891,27924,23866,--,--,--,--,--,--,758, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),33643,19567,4347,42661,44463,44426,13215,20923,20715,19386,18976,24188,36584,23647,16322,24893,24331,24303,11136,23947,27924,23866,0,54,0,0,0,0,758, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1179,1110,706,2392,1346,814,4,6753,1703,1001,22,6611,4580,3058,1305,5930,4354,2269,1885,6430,5057,2508,1041,6920,3714,3638,3507,3529,16290, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2556,--,--,--,--,--,--,--,--,--,--,--,346,--, 
 支付的其他与投资活动有关的现金(万元),28935,28180,18000,4000,43044,17900,17900,41317,36314,34558,13380,20060,23110,18800,16200,23200,28880,17800,10500,23745,4000,4000,--,23500,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),30114,29290,18706,6392,44390,18714,17904,48070,38017,35559,13402,26671,27690,21858,17505,31687,33234,20069,12385,30175,9057,6508,1041,30420,3714,3638,3507,3875,16290, 
 投资活动产生的现金流量净额(万元),3529,-9723,-14359,36269,74,25712,-4689,-27147,-17302,-16173,5574,-2483,8893,1789,-1183,-6794,-8904,4234,-1250,-6228,18867,17357,-1041,-30366,-3714,-3638,-3507,-3875,-15532, 
 吸收投资收到的现金(万元),85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,37393,37785,--,--,2100,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),185,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2225,2225,--,5100,4100,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15978, 
 筹资活动现金流入小计(万元),270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39618,40010,0,5100,6200,15978, 
 偿还债务支付的现金(万元),100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,12775,4100,--,6200,900,1200, 
 分配股利、利润或偿付利息所支付的现金(万元),1298,1267,--,1352,1352,1352,--,1901,1901,1901,--,1877,1877,1877,--,1408,1408,1408,--,1100,1100,358,--,654,544,337,654,712,375, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,203,--,--,6128,2300, 
 筹资活动现金流出小计(万元),1398,1267,0,1352,1352,1352,0,1901,1901,1901,0,1877,1877,1877,0,1408,1408,1408,0,1100,1100,358,0,13430,4847,337,6854,7740,3875, 
 筹资活动产生的现金流量净额(万元),-1128,-1267,0,-1352,-1352,-1352,0,-1901,-1901,-1901,0,-1877,-1877,-1877,0,-1408,-1408,-1408,0,-1100,-1100,-358,0,26188,35163,-337,-1754,-1540,12103, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),9893,-8509,-47296,45786,-3260,18996,-2881,-16064,-14349,-15011,7527,7713,14947,4576,835,3856,-2444,7501,2088,2512,24013,21963,1196,4108,34461,-1348,3774,916,251, 
 加:期初现金及现金等价物余额(万元),53391,53391,53391,7606,7606,7606,7606,23670,23670,23670,23670,15957,15957,15957,15957,12101,12101,12101,12101,9588,9588,9588,33088,5480,5480,5480,1706,790,539, 
 期末现金及现金等价物余额(万元),63284,44882,6096,53391,4346,26602,4724,7606,9321,8659,31197,23670,30904,20533,16792,15957,9657,19602,14189,12101,33602,31552,34284,9588,39941,4133,5480,1706,790, 
 净利润(万元),--,3152,--,7478,--,3602,--,7866,--,3885,--,10923,--,5461,--,10493,--,5000,--,8226,--,4075,--,6479,--,2881,4858,3039,1809, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,81,--,1052,--,82,--,-49,--,225,--,126,--,187,--,35,--,70,--,2,--,-2,--,70,--,48,-19,46,-42, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1940,--,3811,--,1849,--,3726,--,1848,--,3263,--,1749,--,2782,--,1328,--,2471,--,1173,--,2182,--,1031,1852,1231,622, 
 无形资产摊销(万元),--,108,--,271,--,108,--,271,--,107,--,243,--,84,--,81,--,35,--,41,--,17,--,30,--,15,29,19,10, 
 长期待摊费用摊销(万元),--,5,--,30,--,16,--,26,--,10,--,37,--,30,--,43,--,22,--,47,--,25,--,12,--,1,3,2,1, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-13,--,-25,--,-11,--,-10,--,--,--,-15,--,13,--,147,--,-27,--,-42,--,--,--,-42,--,-28,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-286,--,-1424,--,-758,--,-806,--,-424,--,-917,--,-482,--,-1154,--,-585,--,-388,--,-360,--,571,--,336,651,481,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,--,-13,--,--,--,12,--,--,--,-22,--,--,--,-5,--,-10,--,-0,--,-0,--,-6,--,-3,6,-13,-2, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-277,--,-62,--,-155,--,890,--,617,--,1381,--,1559,--,-2686,--,-1168,--,-84,--,339,--,-343,--,-312,-380,-412,-86, 
 经营性应收项目的减少(万元),--,-458,--,669,--,-8778,--,1500,--,-103,--,-1143,--,-2766,--,-1109,--,-1959,--,-1218,--,42,--,-1624,--,-982,401,-947,126, 
 经营性应付项目的增加(万元),--,-1720,--,-844,--,-1369,--,-709,--,-6602,--,-1553,--,-942,--,3523,--,1826,--,942,--,-409,--,926,--,-479,1525,2788,1159, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-52,--,-74,--,51,--,267,--,3500,--,-249,--,-228,--,-92,--,143,--,-157,--,62,--,32,--,119,110,95,83, 
 经营活动产生现金流量净额(万元),--,2481,--,10868,--,-5364,--,12984,--,3063,--,12073,--,4665,--,12058,--,4675,--,9840,--,4964,--,8286,--,2627,9035,6330,3680, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),63284,44882,6096,53391,4346,26602,4724,7606,9321,8659,31197,23670,30904,20533,16792,15957,9657,19602,14189,12101,33602,31552,34284,9588,39941,4133,5480,1706,790, 
 现金的期初余额(万元),53391,53391,53391,7606,7606,7606,7606,23670,23670,23670,23670,15957,15957,15957,15957,12101,12101,12101,12101,9588,9588,9588,33088,5480,5480,5480,1706,790,539, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),9893,-8509,-47296,45786,-3260,18996,-2881,-16064,-14349,-15011,7527,7713,14947,4576,835,3856,-2444,7501,2088,2512,24013,21963,1196,4108,34461,-1348,3774,916,251, 

