 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),133757,89117,208565,96168,220893,49285,153527,55323,19574, 
 投资活动产生的现金流量净额(万元),-5006,-5792,-11157,-10084,741,-1007,-12408,-4819,-104, 
 吸收投资收到的现金(万元),--,--,4900,4900,458,98,864,4390,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,4900,4900,458,98,864,990,--, 
 取得借款收到的现金(万元),85050,57150,261656,201550,186646,60531,110000,83800,35044, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),0,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),85050,57150,266556,206450,187104,60629,110864,88190,35044, 
 偿还债务支付的现金(万元),106806,64456,253642,169800,154767,35170,96194,60819,39721, 
 分配股利、利润或偿付利息所支付的现金(万元),4832,2971,10839,7265,8786,1905,10985,7092,5570, 
 其中：子公司支付给少数股东的股利、利润(万元),245,245,252,252,406,--,103,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),111638,67427,264481,177065,163553,37075,107179,67911,45291, 
 筹资活动产生的现金流量净额(万元),-26588,-10277,2075,29385,23551,23554,3685,20279,-10246, 
 汇率变动对现金及现金等价物的影响(万元),-53,-323,154,-4,183,-17,-12,-4,73, 
 现金及现金等价物净增加额(万元),-3631,-3635,6294,4646,-947,5466,-4694,7491,666, 
 加:期初现金及现金等价物余额(万元),15150,15150,8857,8857,9804,9804,14498,7007,6341, 
 期末现金及现金等价物余额(万元),11519,11515,15150,13503,8857,15270,9804,14498,7007, 
 净利润(万元),--,7135,8432,--,8360,1609,8545,7144,5714, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1131,927,--,305,333,1797,1713,142, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,964,1514,--,810,118,472,344,289, 
 无形资产摊销(万元),--,349,304,--,61,14,52,35,33, 
 长期待摊费用摊销(万元),--,48,118,--,126,25,31,2,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,1,-42,--,-3,0,0,4,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2675,6370,--,5870,1355,4103,1898,1265, 
 投资损失(万元),--,-82,-119,--,-201,-42,-163,-45,-67, 
 递延所得税资产减少(万元),--,-516,109,--,-69,-188,-363,-768,-91, 
 递延所得税负债增加(万元),--,-1,49,--,--,--,--,--,--, 
 存货的减少(万元),--,7998,1530,--,-35469,-16210,-20561,-28473,-11261, 
 经营性应收项目的减少(万元),--,-11347,7016,--,-21785,-21271,9746,-7475,6792, 
 经营性应付项目的增加(万元),--,4402,-10835,--,16574,17193,382,17656,8129, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,-149,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,12757,15222,--,-25422,-17064,4041,-7966,10943, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11519,11515,15150,13503,8857,15270,9804,14498,7007, 
 现金的期初余额(万元),15150,15150,8857,8857,9804,9804,14498,7007,6341, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3631,-3635,6294,4646,-947,5466,-4694,7491,666, 

