 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 长期待摊费用摊销(万元),--,30,43,--,24,24,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,103,72,--,46,--,--,--, 
 固定资产报废损失(万元),--,0,--,--,9,14,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),--,28,-55,--,112,388,--,--, 
 投资损失(万元),--,1,9,--,15,-3,--,--, 
 递延所得税资产减少(万元),--,-67,-39,--,-7,724,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2440,-1495,--,-1480,-215,--,--, 
 经营性应收项目的减少(万元),--,113,-939,--,632,-865,--,--, 
 经营性应付项目的增加(万元),--,3519,6875,--,4529,1662,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,-297,-534,--,-580,-552,--,--, 
 经营活动产生现金流量净额(万元),--,3559,11882,--,10623,8238,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),40971,15891,13270,7788,6326,5088,2615,4113, 
 现金的期初余额(万元),13270,13270,6326,6326,5088,2615,4113,5096, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),27701,2621,6944,1462,1238,2473,-1498,-983, 

