 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 无形资产摊销(万元),--,561,--,231,--,269,--,77,--,120,--,59,--,98,--,48,--,94,93,25, 
 长期待摊费用摊销(万元),--,31,--,9,--,14,--,7,--,--,--,--,--,--,--,--,--,--,1,5, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,46,--,41,--,-35,--,-35,--,-29,--,-6,--,4,--,0,--,10,-11,-1, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,382, 
 公允价值变动损失(万元),--,-521,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1990,--,605,--,488,--,141,--,481,--,468,--,983,--,499,--,796,696,421, 
 投资损失(万元),--,-272,--,-108,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-325,--,-24,--,-228,--,-126,--,-102,--,-36,--,-25,--,-35,--,-97,-26,-3, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-12494,--,-6946,--,-11778,--,-4842,--,-4977,--,-6162,--,-9723,--,-7127,--,-10320,-5926,-4433, 
 经营性应收项目的减少(万元),--,-6366,--,-6589,--,-11066,--,-4196,--,-2694,--,-3877,--,1046,--,-1371,--,-6866,-4392,-2517, 
 经营性应付项目的增加(万元),--,11925,--,1042,--,18285,--,2831,--,-3900,--,-2877,--,3468,--,634,--,11745,6250,4634, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11,371, 
 经营活动产生现金流量净额(万元),--,5614,--,-6075,--,8498,--,-308,--,-659,--,-7231,--,5599,--,-2803,--,4775,5014,4656, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18121,23147,17710,18767,17122,22226,22488,19740,12278,20485,18880,30291,6472,12381,5815,7290,4300,7993,7207,10013, 
 现金的期初余额(万元),23147,22226,22226,22226,22226,20485,20485,20485,20485,12381,12381,12381,12381,7993,7993,7993,7993,7207,10013,859, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-5026,921,-4517,-3459,-5105,1742,2004,-744,-8206,8104,6499,17910,-5909,4388,-2178,-704,-3694,786,-2805,9154, 

