 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 收回投资所收到的现金(万元),800,--,52750,21,--,--,126900,600,--,--,37990,33832,25321,7500,56734,42135,33349,--,--,--,--,--,--,--,--,--,--,--,0,--,44,--,--,--,--,0,0,0,0,40,0, 
 取得投资收益所收到的现金(万元),41,30,354,15,6,--,648,72,44,26,1326,--,--,23,433,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,211,0,211,0,0,51,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13,1,97,43,43,11,111,125,4,0,121,1420,680,7,13,3,1,1,6,6,6,--,80,--,--,--,696,245,0,--,10,7,2,2,--,0,0,1,0,1,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,600,--,--,--,--,--,--,--,--,--,--,--,22,25,25,-275,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),844,644,37,--,--,--,--,16500,13500,--,12100,59500,18300,12100,--,--,--,--,--,0,0,--,2341,--,--,--,255,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),1698,675,53237,78,49,11,128258,17296,13548,26,51536,94752,44301,19630,57180,42139,33350,1,28,31,32,-275,2421,0,0,0,951,245,0,0,54,7,2,2,211,0,211,1,0,92,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4865,1893,8244,6735,2464,845,11698,7059,2783,1655,7128,3549,2301,1095,2677,1863,1194,830,3728,3164,2199,396,4105,4080,2623,1471,6644,6152,4505,4353,1865,827,639,128,70,61,36,778,764,270,221, 
 投资所支付的现金(万元),500,500,53571,569,569,--,127100,--,--,5000,37500,36980,30580,14100,56734,50634,41139,--,200,200,--,--,540,540,540,540,--,2103,0,--,1260,--,--,--,--,0,0,129,129,120,108, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,165,79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,1600,--,--,--,--,--,16500,16500,--,--,62900,19700,19700,12100,--,--,--,57,245,245,--,--,100,100,100,--,87,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),5365,3993,61980,7383,3032,845,138798,23559,19283,6655,44628,103429,52581,34895,71511,52497,42333,830,3985,3609,2445,396,4645,4720,3263,2111,6644,8342,4505,4353,3125,827,639,128,70,61,36,907,894,390,329, 
 投资活动产生的现金流量净额(万元),-3667,-3318,-8743,-7304,-2983,-835,-10539,-6263,-5735,-6629,6908,-8677,-8279,-15265,-14330,-10359,-8983,-829,-3956,-3578,-2413,-671,-2224,-4720,-3263,-2111,-5693,-8097,-4505,-4353,-3071,-820,-637,-127,141,-61,175,-906,-894,-298,-327, 
 吸收投资收到的现金(万元),4023,700,30,30,--,--,--,--,--,--,150,--,--,--,36363,36363,--,500,490,490,490,--,--,--,--,--,194,194,194,--,400,--,--,--,35511,0,0,0,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),1075,700,30,--,--,--,--,--,--,--,150,--,--,--,--,--,--,--,490,--,--,--,--,--,--,--,194,194,194,--,400,--,--,--,--,0,0,0,0,0,0, 
 取得借款收到的现金(万元),1000,--,1000,1000,1000,--,1000,500,500,--,1000,1000,1000,--,1000,1000,1000,--,500,500,500,--,500,500,500,--,--,--,0,--,1000,1000,1000,1000,3540,3040,3000,4200,3200,5200,2500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),55,--,3269,1881,2051,1763,781,582,601,34,1208,429,474,344,109,279,575,581,495,741,528,362,854,328,322,66,446,314,256,14,187,100,61,37,34,12,10,213,17,209,121, 
 筹资活动现金流入小计(万元),5078,700,4299,2911,3051,1763,1781,1082,1101,34,2358,1429,1474,344,37472,37642,1575,1081,1485,1731,1518,362,1354,828,822,66,640,508,450,14,1587,1100,1061,1037,39085,3052,3010,4413,3217,5409,2621, 
 偿还债务支付的现金(万元),1000,--,1000,1000,1000,--,1000,1000,1000,500,1000,1000,1000,--,500,500,500,500,500,500,500,--,--,--,--,--,--,--,0,--,4540,4540,4540,--,3200,3000,3000,4000,2800,4700,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),26,14,2336,2288,2274,12,1691,1519,1512,13,1315,1298,1255,1236,561,472,452,10,1379,1368,1359,10,2031,2021,2011,--,1428,1428,1428,--,2806,2806,2806,47,176,131,88,254,191,179,498, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,495,--,--,--,232,--,--,--,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),389,354,1499,--,--,--,3154,--,--,--,--,--,--,--,1103,43,--,--,--,--,--,--,--,241,--,--,1259,102,268,100,839,1015,1081,658,456,147,452,61,359,61,917, 
 筹资活动现金流出小计(万元),1415,368,4835,3288,3274,12,5845,2519,2512,513,2315,2298,2255,1236,2163,1015,952,510,1879,1868,1859,10,2031,2262,2011,0,2687,1530,1697,100,8185,8361,8427,705,3832,3278,3541,4315,3351,4940,2415, 
 筹资活动产生的现金流量净额(万元),3662,332,-535,-377,-223,1751,-4064,-1437,-1411,-479,43,-869,-781,-892,35308,36626,622,571,-393,-138,-341,352,-677,-1435,-1190,66,-2047,-1022,-1247,-85,-6598,-7261,-7366,332,35253,-227,-530,99,-134,469,206, 
 汇率变动对现金及现金等价物的影响(万元),--,--,13,--,--,--,-3,--,--,--,-16,--,--,--,-35,--,--,--,5,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 现金及现金等价物净增加额(万元),-18036,-15201,-6274,-25832,-13952,-6916,-3567,-5614,-7089,-7706,19328,-10101,-12232,-14682,20034,12991,-15708,-5521,1142,-6842,-6318,-3505,1199,-8427,-11932,-8812,476,-9254,-6772,-6743,-13187,-14530,-12882,-3920,39278,-3639,-341,1312,-3205,2658,475, 
 加:期初现金及现金等价物余额(万元),65130,65130,71403,71403,71403,71403,74971,74971,74971,75436,55643,55643,55643,55643,35609,35609,35609,35609,34467,34467,34467,34467,33268,33268,33268,33268,32792,32792,32792,32792,45979,45979,45979,45979,6700,0,6700,5388,0,2730,2256, 
 期末现金及现金等价物余额(万元),47094,49928,65130,45572,57451,64488,71403,69357,67882,67730,74971,45542,43411,40961,55643,48600,19901,30088,35609,27625,28149,30962,34467,24841,21337,24456,33268,23538,26020,26049,32792,31449,33097,42058,45979,0,6359,6700,0,5388,2730, 
 净利润(万元),4045,--,9202,--,3503,--,8318,--,3207,--,7485,--,2577,--,6070,--,2302,--,7390,--,3298,--,6757,--,2206,--,5166,--,1506,--,4077,--,1454,--,3319,0,1429,2627,0,1937,1304, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 资产减值准备(万元),934,--,1028,--,393,--,1108,--,37,--,345,--,292,--,440,--,-47,--,1041,--,-7,--,751,--,542,--,131,--,98,--,280,--,98,--,67,0,60,114,0,4,2, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),785,--,1040,--,518,--,997,--,457,--,972,--,413,--,872,--,436,--,752,--,358,--,620,--,274,--,305,--,91,--,179,--,91,--,169,0,86,174,0,176,145, 
 无形资产摊销(万元),746,--,1394,--,688,--,1010,--,412,--,550,--,257,--,390,--,138,--,229,--,104,--,134,--,59,--,40,--,13,--,15,--,7,--,14,0,7,10,0,1,1, 
 长期待摊费用摊销(万元),19,--,30,--,15,--,31,--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-8,--,1,--,-26,--,42,--,8,--,12,--,-603,--,15,--,-1,--,9,--,-1623,--,-65,--,--,--,-421,--,0,--,12,--,--,--,--,0,0,0,0,2,0, 
 固定资产报废损失(万元),--,--,--,--,9,--,--,--,9,--,--,--,3,--,--,--,7,--,--,--,1,--,--,--,--,--,--,--,0,--,--,--,5,--,1,0,0,3,0,0,7, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 财务费用(万元),-29,--,-18,--,-20,--,-97,--,-80,--,-363,--,-145,--,-45,--,24,--,-99,--,-87,--,-317,--,-196,--,-436,--,-256,--,-128,--,4,--,159,0,82,289,0,165,84, 
 投资损失(万元),3,--,-323,--,-6,--,-688,--,-44,--,-1104,--,-120,--,-347,--,-73,--,-1555,--,27,--,--,--,--,--,--,--,0,--,1,--,1,--,-203,0,-204,19,0,-44,0, 
 递延所得税资产减少(万元),-109,--,-241,--,12,--,-93,--,3,--,-7,--,-25,--,-130,--,-52,--,-229,--,-8,--,-134,--,-90,--,-34,--,-15,--,-42,--,-15,--,-10,0,-9,-19,0,-0,7, 
 递延所得税负债增加(万元),-24,--,-3,--,-1,--,-0,--,-1,--,-93,--,-66,--,-10,--,-5,--,-11,--,-6,--,-12,--,-6,--,-3,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 存货的减少(万元),1979,--,-4757,--,3892,--,-1445,--,-1480,--,-11852,--,-4961,--,1344,--,-3038,--,-7584,--,-3875,--,28,--,-2385,--,-2656,--,-2614,--,-3401,--,-4471,--,320,0,7,-241,0,-182,29, 
 经营性应收项目的减少(万元),-8538,--,-4688,--,-11977,--,493,--,-4189,--,4339,--,-5235,--,-1273,--,-1156,--,1498,--,-171,--,-17575,--,-8609,--,-3089,--,-6400,--,-5533,--,-854,--,-2559,0,-785,-1038,0,-283,-1, 
 经营性应付项目的增加(万元),-17991,--,325,--,-7714,--,1361,--,1293,--,12109,--,4442,--,-8236,--,-5884,--,4046,--,-1575,--,13913,--,726,--,9213,--,6555,--,1022,--,-1199,--,2606,0,-658,182,0,712,-982, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 其他(万元),157,--,--,--,-32,--,--,--,416,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 经营活动产生现金流量净额(万元),-18031,--,2991,--,-10746,--,11039,--,58,--,12393,--,-3172,--,-909,--,-7347,--,5487,--,-3564,--,4100,--,-7479,--,8216,--,-1020,--,-3518,--,-4879,--,3884,0,14,2119,0,2487,595, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 现金的期末余额(万元),47094,49928,65130,45572,57451,64488,71403,69357,67882,67730,74971,45542,43411,40961,55143,48600,19901,30088,35609,27625,28149,30962,34467,24841,21337,24456,33268,23538,26020,26049,32792,31449,33097,42058,45979,0,6359,6700,0,5388,2730, 
 现金的期初余额(万元),65130,65130,71403,71403,71403,71403,74971,74971,74971,75436,55143,55643,55143,55643,35609,35609,35609,35609,34467,34467,34467,34467,33268,33268,33268,33268,32792,32792,32792,32792,45979,45979,45979,45979,6700,0,6700,5388,0,2730,2256, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,500,--,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),-18036,-15201,-6274,-25832,-13952,-6916,-3567,-5614,-7089,-7706,19328,-10101,-12232,-14682,20034,12991,-15708,-5521,1142,-6842,-6318,-3505,1199,-8427,-11932,-8812,476,-9254,-6772,-6743,-13187,-14530,-12882,-3920,39278,0,-341,1312,0,2658,475, 

