 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1655,2114,--,1074,635,--, 
 无形资产摊销(万元),--,44,79,--,54,18,--, 
 长期待摊费用摊销(万元),--,172,439,--,149,144,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,2,-208,--,6,0,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-78,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,639,65,--,283,235,--, 
 投资损失(万元),--,-61,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-48,-115,--,-69,-73,--, 
 递延所得税负债增加(万元),--,12,--,--,--,--,--, 
 存货的减少(万元),--,3018,-8498,--,-2239,-1197,--, 
 经营性应收项目的减少(万元),--,1413,-3807,--,-5687,-3595,--, 
 经营性应付项目的增加(万元),--,-444,9316,--,2688,2381,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,113,486,--,188,66,--, 
 经营活动产生现金流量净额(万元),--,14599,17273,--,9053,2152,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),11580,10520,9907,3213,2619,543,1198, 
 现金的期初余额(万元),10318,9907,2619,3200,543,1198,3625, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1262,612,7288,13,2076,-654,-2427, 

