 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31, 
 投资所支付的现金(万元),--,34069,34069,34069,34069,46002,22000,17000,10000,23800,--,--,--,79654,1806,1806,4042,--,150,150,150,--,--,--,--,--,2100,550,760, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,5306,707,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1123,34745,34492,34292,34229,46879,22598,17567,10383,24878,834,742,840,85977,6697,6211,6594,10627,8823,6279,3676,17705,16489,12625,20548,10059,16834,7963,8149, 
 投资活动产生的现金流量净额(万元),-1074,-595,-342,-142,-125,7339,7580,7591,-348,-8526,-368,-677,-840,-6078,-5852,-5396,-6132,-10548,-8628,-6225,-3642,-17634,-16460,-12611,-20453,-10022,-16293,-6947,-7796, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,76193,76193,76193,--,--,5500,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),11200,23500,20800,10200,3200,12800,11600,10200,3200,14000,12800,11400,4400,12800,12800,11400,--,34590,19590,18400,7200,52727,47347,46347,71388,66288,73645,35977,20700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,30000,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,129,129,129,129,908,272,400,--,4610,2864,1363,809,4204,4559,5237,5877,1579,1947,1000,--, 
 筹资活动现金流入小计(万元),11200,23500,20800,10200,3200,12800,11600,10200,3200,14129,12929,11529,4529,13708,13072,11800,0,39200,22454,19763,8009,163124,128100,127777,77265,67867,81092,36977,20700, 
 偿还债务支付的现金(万元),3200,16800,15600,14200,3200,12800,11600,10200,3200,9600,8400,7000,--,36990,25090,20190,9490,31779,29779,28379,13200,89647,83027,60100,67166,58739,48728,23115,11500, 
 分配股利、利润或偿付利息所支付的现金(万元),275,778,641,440,159,679,517,352,183,837,659,459,203,1737,1486,893,510,6043,3636,3362,397,4470,4237,3395,6279,4558,5839,2485,2550, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,30000,--,--,--,501,100,849,900,2073,7169,1517,3100, 
 筹资活动现金流出小计(万元),3475,17578,16241,14640,3359,13479,12117,10552,3383,10437,9059,7459,203,38727,26576,21083,10000,67822,33415,31742,13597,94618,87364,64344,74346,65370,61736,27117,17150, 
 筹资活动产生的现金流量净额(万元),7725,5922,4559,-4440,-159,-679,-517,-352,-183,3692,3869,4070,4326,-25019,-13504,-9283,-10000,-28622,-10961,-11978,-5588,68506,40736,63434,2920,2497,19355,9860,3550, 
 汇率变动对现金及现金等价物的影响(万元),-28,-12,7,6,1,8,6,5,4,-6,-5,-10,-14,-16,-8,-0,1,1,-1,-5,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-3127,-3131,-10395,-9609,-6886,3729,4074,5428,-2312,5453,7299,6719,5018,-15750,-10858,-10595,-8857,-54193,-40437,-40540,-14880,60324,9442,37198,-8320,-1059,17508,3936,-1243, 
 加:期初现金及现金等价物余额(万元),11494,14625,14625,14625,14625,10896,10896,10896,10896,5443,5443,5443,12337,21194,21194,21194,21194,75387,75387,75387,75387,15063,15063,15063,23383,23383,5875,1939,3181, 
 期末现金及现金等价物余额(万元),8367,11494,4230,5016,7739,14625,14970,16325,8584,10896,12742,12162,17355,5443,10336,10599,12337,21194,34950,34847,60507,75387,24505,52261,15063,22325,23383,5875,1939, 
 净利润(万元),--,1688,--,1041,--,-7759,--,-1787,--,330,--,76,--,-6920,--,-2199,--,647,--,2742,--,8306,--,3564,13282,--,10496,9847,7965, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-1423,--,448,--,2932,--,14,--,-1621,--,-533,--,3608,--,962,--,1048,--,1109,--,749,--,1148,674,--,-333,74,1096, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5020,--,2489,--,4957,--,2492,--,5117,--,2588,--,3672,--,1856,--,3505,--,1578,--,2857,--,1343,2476,--,2271,1811,1489, 
 无形资产摊销(万元),--,174,--,87,--,174,--,87,--,184,--,94,--,196,--,101,--,208,--,103,--,210,--,102,212,--,146,85,75, 
 长期待摊费用摊销(万元),--,20,--,10,--,4,--,1,--,24,--,23,--,40,--,15,--,31,--,10,--,69,--,42,119,--,115,103,99, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,17,--,7,--,8,--,-5,--,-13,--,-1,--,-25,--,-29,--,186,--,139,--,5,--,6,73,--,14,92,324, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,2,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-3,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,913,--,440,--,671,--,347,--,839,--,469,--,1498,--,842,--,3431,--,1844,--,4431,--,2559,5313,--,4591,2486,2550, 
 投资损失(万元),--,-81,--,-81,--,-208,--,-149,--,-524,--,-46,--,-158,--,-124,--,-20,--,-20,--,-15,--,--,-7,--,248,-21,-226, 
 递延所得税资产减少(万元),--,233,--,-95,--,-415,--,12,--,256,--,96,--,-538,--,-136,--,-156,--,-221,--,-107,--,-172,-81,--,-171,311,462, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1358,--,-597,--,595,--,1279,--,-1781,--,-517,--,421,--,174,--,393,--,-3218,--,235,--,-2715,3890,--,-4835,-2162,-1408, 
 经营性应收项目的减少(万元),--,-17688,--,-12136,--,-2866,--,-1111,--,6496,--,1868,--,6064,--,-2992,--,-12986,--,-25586,--,-2665,--,-23056,-16971,--,-4240,-11914,465, 
 经营性应付项目的增加(万元),--,5351,--,3481,--,-748,--,-2852,--,1269,--,-784,--,7355,--,5615,--,-11236,--,-813,--,-4623,--,3553,234,--,6145,313,-9888, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-1313,--,-126,--,-284,--,-145,--,-284,--,--,--,151,--,--,--,-74,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-8445,--,-5033,--,-2940,--,-1814,--,10293,--,3336,--,15364,--,4084,--,-15024,--,-22333,--,9452,--,-13625,9214,--,14446,1024,3003, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),8367,11494,4230,5016,7739,14625,14970,16325,8584,10896,12742,12162,17355,5443,10336,10599,12337,21194,34950,34847,60507,75387,24505,52261,15063,22325,23383,5875,1939, 
 现金的期初余额(万元),11494,14625,14625,14625,14625,10896,10896,10896,10896,5443,5443,5443,12337,21194,21194,21194,21194,75387,75387,75387,75387,15063,15063,15063,23383,23383,5875,1939,3181, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3127,-3131,-10395,-9609,-6886,3729,4074,5428,-2312,5453,7299,6719,5018,-15750,-10858,-10595,-8857,-54193,-40437,-40540,-14880,60324,9442,37198,-8320,-1059,17508,3936,-1243, 

