 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5552,12140,9490,6806,4300,10298,8126,5980,3011,9301,7139,5140,2693,7527,5817,4158,1982,6227,4859,3479,2170,5832,4555,3234,4535,3373,2899,2244,1924, 
 支付的各项税费(万元),2857,13703,9791,5932,1320,10625,7637,4433,2926,11773,8335,4727,2520,8717,7498,4734,1942,6923,5620,3156,1136,6591,3955,1951,6068,4309,3970,4250,2442, 
 支付的其他与经营活动有关的现金(万元),2299,10513,7350,4527,1797,11157,7066,5337,4245,8221,5245,3801,1510,6320,4263,2722,1583,6665,4700,2804,2545,5319,3643,2076,4252,2522,3048,4102,5275, 
 经营活动现金流出小计(万元),20030,89656,67269,42218,20831,84826,63749,42684,24883,71107,48401,30956,15647,54243,40543,26457,12396,51262,38739,23508,12587,48369,34550,21993,40948,28585,32829,29706,27088, 
 经营活动产生的现金流量净额(万元),736,44172,25940,16092,1834,33105,16558,3847,-6838,14073,10340,4064,-2113,21559,15692,8216,3351,19462,10914,5440,-1413,14439,10735,4895,14045,10779,14788,12296,6615, 
 收回投资所收到的现金(万元),135200,418848,309048,198968,110400,407282,289900,199900,111400,324200,219600,134600,73710,232400,92700,92700,38000,165000,108000,70000,27000,27000,--,--,16900,16900,19800,1500,17149, 
 取得投资收益所收到的现金(万元),1612,4291,3118,1712,881,3155,2338,1686,992,4148,3309,2464,543,2460,1109,818,441,1158,955,641,376,171,--,--,178,178,1251,140,574, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,231,143,0,0,8,7,2,--,12,11,--,--,1,0,0,--,--,--,--,--,22,1,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,9,9,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2003,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,38,626,626,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),136812,423370,312309,200680,111281,410454,292254,201596,112392,328360,222920,137064,74253,234899,94435,94144,38441,166158,108955,70641,27376,27194,1,0,17078,17078,23054,1640,17723, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1067,564,663,228,313,1447,1294,607,446,1531,1077,753,794,1730,2029,1466,1622,3979,2968,2527,2365,2838,3299,2603,7286,6282,7137,2468,2293, 
 投资所支付的现金(万元),148000,443648,303448,180648,88568,417282,306882,184500,99500,337300,230800,124300,50510,298700,140900,68000,16000,168000,97000,59000,14000,50000,9000,--,--,--,8500,25000,4500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,80,300,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),149067,444212,304111,180876,88881,418729,308176,185107,99946,338831,231877,125053,51304,300430,142929,69466,17622,171979,99968,61527,16365,52838,12299,2603,7286,6282,15717,27768,6793, 
 投资活动产生的现金流量净额(万元),-12255,-20842,8197,19804,22400,-8275,-15923,16489,12446,-10471,-8957,12012,22949,-65531,-48493,24678,20819,-5821,8987,9114,11011,-25644,-12298,-2603,9793,10796,7336,-26129,10930, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,60,60,--,--,--,--,--,--,--,--,--,--,81200,81200,--,675,675,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,60,60,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,21611,1257,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,1220,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,21611,1257,0,0,1220,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,81200,81200,0,675,675,0,0,0, 
 偿还债务支付的现金(万元),20707,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),8,20332,20317,20297,1,20280,20280,20280,--,6760,6760,6760,--,7808,7808,7803,--,6000,6000,6000,--,--,--,--,25087,25087,19913,2913,2913, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,616,616,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),20715,20332,20317,20297,1,20280,20280,20280,0,6760,6760,6760,0,7808,7808,7803,0,6000,6000,6000,0,616,616,0,25087,25087,19913,2913,2913, 
 筹资活动产生的现金流量净额(万元),-20715,1278,-19060,-20297,-1,-19060,-20280,-20280,0,-6700,-6700,-6760,0,-7808,-7808,-7803,0,-6000,-6000,-6000,0,80584,80584,0,-24412,-24412,-19913,-2913,-2913, 
 汇率变动对现金及现金等价物的影响(万元),-604,-967,-661,-341,-66,839,204,125,-54,620,355,67,52,0,16,27,20,-101,-62,-40,-12,-29,-4,-3,-57,-49,-22,-0,-1, 
 现金及现金等价物净增加额(万元),-32838,23642,14416,15258,24166,6609,-19440,181,5554,-2477,-4961,9382,20888,-51780,-40593,25119,24190,7541,13838,8514,9586,69349,79016,2289,-631,-2886,2189,-16746,14630, 
 加:期初现金及现金等价物余额(万元),71762,48120,48120,48120,48120,41511,41511,41511,41511,43988,43988,43988,43988,95768,95768,95768,95951,88227,88227,88227,88312,18878,18878,18878,19509,19509,17320,34066,19435, 
 期末现金及现金等价物余额(万元),38924,71762,62536,63379,72286,48120,22071,41692,47065,41511,39027,53370,64876,43988,55175,120887,120141,95768,102065,96741,97898,88227,97894,21167,18878,16622,19509,17320,34066, 
 净利润(万元),--,36328,--,14081,--,30748,--,11654,--,28719,--,11205,--,25077,--,10679,--,20800,--,7140,--,16858,--,--,13255,--,15040,9575,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,471,--,25,--,386,--,409,--,1035,--,379,--,702,--,320,--,418,--,151,--,373,--,--,66,--,30,161,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1195,--,620,--,1352,--,700,--,1511,--,777,--,1465,--,731,--,1292,--,607,--,596,--,--,236,--,245,303,--, 
 无形资产摊销(万元),--,98,--,49,--,95,--,47,--,88,--,44,--,87,--,43,--,86,--,43,--,94,--,--,111,--,106,43,--, 
 长期待摊费用摊销(万元),--,145,--,120,--,90,--,57,--,52,--,67,--,3,--,--,--,--,--,--,--,16,--,--,62,--,34,34,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,77,--,0,--,37,--,2,--,-0,--,--,--,1,--,0,--,0,--,--,--,20,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,948,--,357,--,-839,--,-125,--,-620,--,-69,--,8,--,-25,--,101,--,40,--,29,--,--,57,--,--,--,--, 
 投资损失(万元),--,-4291,--,-2012,--,-3353,--,-1828,--,-4148,--,-2464,--,-2460,--,-818,--,-1158,--,-641,--,-171,--,--,-178,--,-1266,-127,--, 
 递延所得税资产减少(万元),--,-27,--,4,--,64,--,-68,--,-260,--,-184,--,-87,--,-34,--,-242,--,-50,--,-278,--,--,-9,--,-5,-1,--, 
 递延所得税负债增加(万元),--,-342,--,175,--,-306,--,175,--,529,--,--,--,541,--,--,--,1082,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,5237,--,101,--,-4427,--,-3588,--,-2108,--,-506,--,-901,--,-420,--,-1384,--,-978,--,736,--,--,-210,--,-2040,735,--, 
 经营性应收项目的减少(万元),--,799,--,3604,--,4293,--,-1818,--,-16510,--,-3373,--,-6189,--,-1300,--,-4445,--,-3487,--,1365,--,--,-4068,--,-495,926,--, 
 经营性应付项目的增加(万元),--,3534,--,-1032,--,4965,--,-1771,--,5785,--,-1811,--,3312,--,-962,--,2913,--,2614,--,-5199,--,--,3861,--,3139,647,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,863,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,44172,--,16092,--,33105,--,3847,--,14073,--,4064,--,21559,--,8216,--,19462,--,5440,--,14439,--,--,14045,--,14788,12296,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),38924,71762,62536,63379,72286,48120,22071,41692,47065,41511,39027,53370,64876,43988,55175,120887,120141,95768,102065,96741,97898,88227,97894,21167,18878,16622,19509,17320,34066, 
 现金的期初余额(万元),71762,48120,48120,48120,48120,41511,41511,41511,41511,43988,43988,43988,43988,95768,95768,95768,95951,88227,88227,88227,88312,18878,18878,18878,19509,19509,17320,34066,19435, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-32838,23642,14416,15258,24166,6609,-19440,181,5554,-2477,-4961,9382,20888,-51780,-40593,25119,24190,7541,13838,8514,9586,69349,79016,2289,-631,-2886,2189,-16746,14630, 

