 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5916,16858,12165,8153,4222,14202,9856,6386,3191,10847,8240,5830,3210,8842,6367,4279,2271,7275,6586,5163, 
 支付的各项税费(万元),2084,8240,6152,4133,2496,7006,3988,2450,1511,5290,4185,2925,1364,4580,3233,2402,1302,3461,3289,2401, 
 支付的其他与经营活动有关的现金(万元),2861,7944,6614,6378,1629,7515,6746,4043,2578,4872,4932,3294,1857,5892,3824,2586,1551,3934,3035,3148, 
 经营活动现金流出小计(万元),26659,70688,70437,52390,23830,78125,51400,31699,11638,66295,49975,33743,12553,52710,37780,25070,13009,40727,34443,31602, 
 经营活动产生的现金流量净额(万元),2649,14765,9516,4993,2955,4925,6872,4092,2270,9002,4956,2359,3237,11391,8679,6211,1384,4427,7625,3100, 
 收回投资所收到的现金(万元),9349,65599,50865,33958,13780,95219,15100,8500,4000,53900,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),93,428,1983,354,140,730,747,294,185,487,425,6,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),12,66,432,356,38,32,232,231,7,155,153,26,5,115,27,10,31,278,31,171, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,298,--,--,--,290,--,--,--,86,--,--,--,--,--,--,--,44,138,564, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9454,66392,53280,34668,13959,96271,16078,9025,4192,54628,578,32,5,115,27,10,31,322,169,735, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3317,12004,8088,6148,4105,13414,10510,6299,2573,8716,4880,3103,1094,3666,2632,1792,766,4115,1028,4200, 
 投资所支付的现金(万元),9048,58657,62026,35106,12361,85040,1870,1870,--,79100,23400,27000,--,200,200,200,--,--,--,135, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1582,15747,--,2193,--,1992,3648,3648,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,10,--,--,234,--,--,125,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),13946,86408,70123,43447,16465,100680,16028,11817,2698,87816,28280,30103,1094,3866,2832,1992,766,4115,1028,4335, 
 投资活动产生的现金流量净额(万元),-4492,-20016,-16842,-8779,-2506,-4409,51,-2792,1494,-33188,-27702,-30070,-1088,-3751,-2805,-1982,-735,-3793,-859,-3600, 
 吸收投资收到的现金(万元),1288,875,875,875,--,5192,5080,4697,--,33746,34247,34247,33746,--,--,--,--,400,--,60, 
 其中：子公司吸收少数股东投资收到的现金(万元),1288,242,242,242,--,538,--,--,--,--,--,--,--,--,--,--,--,400,--,60, 
 取得借款收到的现金(万元),--,14000,13300,13300,300,600,600,300,300,4100,4100,3200,2000,10828,8898,7808,4660,11283,11391,18135, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,1505,1169,--,--,2340,1240,1240,885,1885,--,120, 
 筹资活动现金流入小计(万元),1288,14875,14175,14175,300,5792,5680,4997,300,39352,39517,37447,35746,13168,10138,9048,5545,13568,11391,18315, 
 偿还债务支付的现金(万元),--,300,600,590,300,1200,1200,900,900,8490,8490,7290,4090,13698,10334,7364,3064,11180,17569,16566, 
 分配股利、利润或偿付利息所支付的现金(万元),286,3991,5466,3317,3,2742,2731,2735,2,129,121,105,84,2460,2364,2258,1627,445,715,846, 
 其中：子公司支付给少数股东的股利、利润(万元),125,400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3,2197,--,--,--,1715,8,--,--,1145,1245,74,1078,1128,1125,1124,763,1922,1411,744, 
 筹资活动现金流出小计(万元),289,6488,6066,3907,303,5658,3939,3635,902,9764,9856,7468,5252,17285,13822,10746,5453,13547,19696,18156, 
 筹资活动产生的现金流量净额(万元),999,8386,8109,10268,-3,135,1741,1362,-602,29587,29660,29979,30494,-4118,-3685,-1698,92,21,-8305,159, 
 汇率变动对现金及现金等价物的影响(万元),-101,155,214,221,7,318,295,227,167,-63,-67,-257,-388,-410,-216,24,-74,-120,-14,-228, 
 现金及现金等价物净增加额(万元),-945,3289,997,6703,454,969,8958,2889,3329,5339,6847,2010,32255,3112,1974,2554,666,535,-1552,-569, 
 加:期初现金及现金等价物余额(万元),14496,11206,11206,11206,11206,10237,11989,11989,10237,4898,4898,4898,4898,1786,1786,1786,1786,1251,2804,3373, 
 期末现金及现金等价物余额(万元),13551,14496,12203,17909,11660,11206,20948,14879,13566,10237,11745,6908,37153,4898,3760,4340,2452,1786,1251,2804, 
 净利润(万元),--,13840,--,6990,--,12370,--,5583,--,9471,--,5289,--,9155,--,4472,--,7018,5486,4411, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,281,--,-62,--,470,--,85,--,41,--,-68,--,278,--,103,--,325,190,128, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2988,--,1346,--,1996,--,881,--,1469,--,702,--,1288,--,606,--,1171,1067,989, 
 无形资产摊销(万元),--,261,--,121,--,160,--,73,--,120,--,57,--,100,--,47,--,86,79,54, 
 长期待摊费用摊销(万元),--,109,--,92,--,64,--,103,--,42,--,20,--,56,--,35,--,70,99,74, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,--,2,--,22,--,-69,--,-6,--,-1,--,4,--,4,--,-1,32,-9, 
 固定资产报废损失(万元),--,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,-316,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,280,--,-165,--,-307,--,-223,--,184,--,359,--,865,--,233,--,565,714,1082, 
 投资损失(万元),--,-428,--,-136,--,-730,--,-496,--,-487,--,-6,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-291,--,190,--,-251,--,32,--,-21,--,-13,--,23,--,93,--,-74,-62,-63, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-3111,--,476,--,-4868,--,530,--,-42,--,627,--,-3614,--,-452,--,-1484,96,-560, 
 经营性应收项目的减少(万元),--,375,--,872,--,-12583,--,-5325,--,-188,--,-3536,--,-1340,--,1129,--,-7342,-2631,-4326, 
 经营性应付项目的增加(万元),--,-193,--,-5071,--,7677,--,2691,--,-1580,--,-755,--,4574,--,-59,--,4091,2555,1321, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,647,--,337,--,906,--,228,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,14765,--,4993,--,4925,--,4092,--,9002,--,2359,--,11391,--,6211,--,4427,7625,3100, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),13551,14496,12203,17909,11660,11206,20948,14879,13566,10237,11745,6908,37153,4898,3760,4340,2452,1786,1251,2804, 
 现金的期初余额(万元),14496,11206,11206,11206,11206,10237,11989,11989,10237,4898,4898,4898,4898,1786,1786,1786,1786,1251,2804,3373, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-945,3289,997,6703,454,969,8958,2889,3329,5339,6847,2010,32255,3112,1974,2554,666,535,-1552,-569, 

