 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),28700,21578,14921,8471,27582,20677,14495,8213,26353,19848,13808,7760,24531,16974,12047,6372,19276,13663,9676,5523,18055,14981,14114,12626,9433,6542,4886, 
 支付的各项税费(万元),9957,8222,6667,2345,9421,6879,5212,1647,8312,7957,5602,2391,5487,5147,2910,1252,5824,4419,2664,1990,6714,5216,7201,3768,4406,3923,4085, 
 支付的其他与经营活动有关的现金(万元),22029,16192,13816,11698,19980,19816,14547,8638,15048,9655,8104,8639,21814,13668,8371,5369,14287,13462,9203,3924,12368,10052,13340,13143,9831,8687,9686, 
 经营活动现金流出小计(万元),113734,93124,68292,42611,128156,102734,68961,35534,120705,98244,70610,34338,141256,108927,71443,34428,138519,93913,60183,29427,134552,101831,111652,96687,79826,57104,61862, 
 经营活动产生的现金流量净额(万元),26478,21909,10055,809,24420,16904,9368,6813,13665,14831,5315,12007,14053,20596,14959,18801,1017,10602,6127,1445,20386,17220,15428,11101,10530,12203,8284, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,110000,105000,60000,--,33000,33000,10000,--,--,--,--,--,--,--,--,41,--,--, 
 取得投资收益所收到的现金(万元),--,57,46,29,--,--,--,--,--,343,351,231,173,467,477,131,761,709,556,296,1062,696,56,276,84,--,1044, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),276,42,39,7,121,25,11,--,289,23,15,15,554,87,75,--,3662,1999,1820,--,98,75,44,114,27,98,20, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,1095,1095,1095,--,--,--,--,--,--,--,--,--,--,--,12, 
 收到的其他与投资活动有关的现金(万元),9112,--,--,--,3048,--,--,--,111219,--,--,--,48222,251,187,--,767,783,592,--,235,170,171,159,78,185,185, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9388,99,85,36,3169,25,11,0,111507,110366,105366,60246,50044,34900,34833,10131,5190,3491,2968,296,1395,941,271,548,229,283,1261, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),23066,10147,5192,2760,16389,12641,10562,7438,14546,16884,13125,5710,30020,19690,11290,6306,25713,19794,14303,7564,12175,8676,15940,20163,15455,4156,3997, 
 投资所支付的现金(万元),2341,--,--,--,--,--,--,--,1356,66500,65500,60500,--,23000,23000,15000,210,210,210,210,2688,2688,--,--,242,--,246, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,2655,12263,12263,--,--,--,--,--,--,--,--,--,--,--,9, 
 支付的其他与投资活动有关的现金(万元),12000,10000,--,--,--,--,--,--,65500,--,--,--,82500,--,--,--,10000,--,--,--,--,--,--,--,--,344,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),37407,20147,5192,2760,16389,12641,10562,7438,81402,83384,78625,66210,115176,54953,46554,21306,35923,20004,14513,7774,14862,11364,15940,20163,15697,4500,4252, 
 投资活动产生的现金流量净额(万元),-28019,-20048,-5107,-2724,-13221,-12616,-10551,-7438,30105,26982,26741,-5965,-65131,-20053,-11721,-11176,-30733,-16513,-11545,-7478,-13467,-10423,-15669,-19615,-15468,-4216,-2991, 
 吸收投资收到的现金(万元),--,--,--,--,3638,3638,3638,--,652,656,--,--,78350,--,--,--,77117,75267,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,652,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),81697,76497,72351,22351,44883,46338,44838,9114,41938,41938,9938,4000,60294,62439,37766,6720,74610,66671,50645,32375,59135,38409,40662,38070,27997,25822,35120, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2614,--,--,--,--,--,--,--,--,--,--,--,1836,--,--,--,--,1851,--,--,--,--,--,1774,832,6225,2434, 
 筹资活动现金流入小计(万元),84311,76497,72351,22351,48521,49975,48475,9114,42590,42593,9938,4000,140479,62439,37766,6720,151727,143789,50645,32375,59135,38409,40662,39843,28829,32047,37553, 
 偿还债务支付的现金(万元),81111,73482,63982,2603,42280,43076,38010,10,68428,64994,31500,13559,65590,61799,29419,11880,105337,48482,35952,19603,57006,34906,36684,27657,21720,30493,36928, 
 分配股利、利润或偿付利息所支付的现金(万元),9355,9717,9639,81,4553,4806,4659,2,7337,7271,7139,313,5475,4978,4432,127,7058,6368,5173,4047,5608,4758,2745,2082,2457,2433,2183, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,86,86,--,392,49,49,--,98,98,--,98,25,157,128, 
 支付其他与筹资活动有关的现金(万元),197,196,111,96,3444,1000,479,296,2904,2331,1554,777,21252,--,--,--,3686,1846,1846,--,--,--,--,1774,--,8032,1500, 
 筹资活动现金流出小计(万元),90663,83395,73732,2780,50277,48883,43148,308,78669,74596,40192,14649,92318,66777,33852,12007,116081,56695,42971,23650,62614,39665,39429,31513,24178,40957,40612, 
 筹资活动产生的现金流量净额(万元),-6352,-6898,-1382,19570,-1755,1093,5327,8806,-36079,-32002,-30255,-10649,48161,-4338,3915,-5287,35646,87093,7674,8725,-3478,-1256,1233,8331,4651,-8911,-3059, 
 汇率变动对现金及现金等价物的影响(万元),1403,969,33,-1467,-2677,-1178,-539,-87,1982,303,240,59,2120,1699,573,406,-161,3,95,67,-773,-714,-214,-571,-348,-167,-491, 
 现金及现金等价物净增加额(万元),-6490,-4068,3600,16188,6767,4202,3606,8094,9673,10114,2041,-4548,-797,-2096,7725,2744,5768,81186,2351,2758,2667,4827,778,-755,-635,-1092,1743, 
 加:期初现金及现金等价物余额(万元),29767,29767,29767,29767,23000,23000,23000,23000,13328,13328,13328,13328,14125,14125,14125,14125,8356,8356,8356,8356,5689,5689,4911,5666,6301,7393,5650, 
 期末现金及现金等价物余额(万元),23278,25699,33367,45956,29767,27202,26606,31095,23000,23442,15369,8779,13328,12029,21850,16869,14125,89542,10707,11115,8356,10515,5689,4911,5666,6301,7393, 
 净利润(万元),15592,--,8816,--,14679,--,7310,--,11138,--,3804,--,19969,--,11148,--,13711,--,7682,--,16656,--,13666,11704,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),3469,--,940,--,1590,--,189,--,2065,--,1595,--,221,--,-100,--,734,--,339,--,768,--,524,-162,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),16755,--,9229,--,15955,--,7366,--,14606,--,7045,--,10550,--,4152,--,6929,--,3421,--,5664,--,4294,2983,--,--,--, 
 无形资产摊销(万元),800,--,390,--,814,--,395,--,661,--,332,--,388,--,102,--,177,--,90,--,217,--,195,169,--,--,--, 
 长期待摊费用摊销(万元),38,--,16,--,33,--,16,--,16,--,--,--,--,--,--,--,--,--,--,--,--,--,35,22,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),261,--,17,--,269,--,133,--,246,--,90,--,934,--,130,--,-582,--,-915,--,209,--,85,77,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),1609,--,1843,--,--,--,--,--,-77,--,-50,--,57,--,-62,--,1486,--,1625,--,-1071,--,-394,181,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-914,--,-335,--,2760,--,924,--,-1153,--,-157,--,-979,--,-708,--,1444,--,516,--,2337,--,1629,1733,--,--,--, 
 投资损失(万元),1966,--,12,--,-113,--,-88,--,-366,--,-351,--,-2452,--,-2482,--,-491,--,-499,--,-997,--,-56,-276,--,--,--, 
 递延所得税资产减少(万元),-480,--,-362,--,23,--,70,--,-107,--,12,--,-19,--,97,--,-106,--,-79,--,-52,--,-74,27,--,--,--, 
 递延所得税负债增加(万元),971,--,214,--,--,--,--,--,--,--,0,--,--,--,7,--,-257,--,-257,--,195,--,62,-27,--,--,--, 
 存货的减少(万元),-791,--,2324,--,-10031,--,-7520,--,2088,--,946,--,-12126,--,-1095,--,-12935,--,-2347,--,-7023,--,-5601,-7733,--,--,--, 
 经营性应收项目的减少(万元),-19594,--,-11858,--,-3286,--,3809,--,-12502,--,-4794,--,10322,--,6626,--,-19370,--,-9395,--,1229,--,-2648,-1098,--,--,--, 
 经营性应付项目的增加(万元),6796,--,-1192,--,1727,--,-3237,--,-2951,--,-3156,--,-12813,--,-2855,--,10277,--,5948,--,2253,--,3711,3501,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),26478,--,10055,--,24420,--,9368,--,13665,--,5315,--,14053,--,14959,--,1017,--,6127,--,20386,--,15428,11101,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),23278,25699,33367,45956,29767,27202,26606,31095,23000,23442,15369,8779,13328,12029,21850,16869,14125,89542,10707,11115,8356,10515,5689,4911,--,--,--, 
 现金的期初余额(万元),29767,29767,29767,29767,23000,23000,23000,23000,13328,13328,13328,13328,14125,14125,14125,14125,8356,8356,8356,8356,5689,5689,4911,5666,--,--,--, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6490,-4068,3600,16188,6767,4202,3606,8094,9673,10114,2041,-4548,-797,-2096,7725,2744,5768,81186,2351,2758,2667,4827,778,-755,--,--,--, 

