 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 筹资活动产生的现金流量净额(万元),1720,1868,-1123,22921,-8500,-4500,0,-2726,-1128,-1161,294,-4218,-174,1410, 
 汇率变动对现金及现金等价物的影响(万元),-145,-34,-15,34,5,6,1,33,31,-61,--,--,--,--, 
 现金及现金等价物净增加额(万元),-26034,-38212,4570,39771,5992,4222,3070,4169,1169,-4259,3569,1457,-1008,1661, 
 加:期初现金及现金等价物余额(万元),44365,44365,44365,4595,4595,4595,4595,426,426,4685,4685,3228,4236,2575, 
 期末现金及现金等价物余额(万元),18332,6153,48936,44365,10587,8816,7665,4595,1595,426,8254,4685,3228,4236, 
 净利润(万元),--,12342,--,15614,12051,6391,--,8788,6764,10774,6257,6799,5188,4003, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-10,--,19,9,-13,--,6,-6,19,54,36,-21,46, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,585,--,1182,889,592,--,858,581,594,259,576,330,251, 
 无形资产摊销(万元),--,44,--,84,64,40,--,72,52,56,28,40,31,10, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,40,40,153,78,164,114,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-22,--,-4,-4,-3,--,-6,-3,-1,--,-19,-3,0, 
 固定资产报废损失(万元),--,0,--,1,1,1,--,2,1,0,--,--,0,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,80, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,34,--,-15,1,-2,--,16,43,129,--,--,--,--, 
 投资损失(万元),--,-487,--,-1555,-1553,-99,--,-49,-32,-257,-120,-59,-115,24, 
 递延所得税资产减少(万元),--,-2,--,-10,-5,-2,--,120,121,-44,43,-31,35,-25, 
 递延所得税负债增加(万元),--,9,--,64,59,39,--,23,11,47,--,--,--,--, 
 存货的减少(万元),--,-450,--,-1847,581,590,--,1459,695,-1643,371,-2618,-243,-1264, 
 经营性应收项目的减少(万元),--,-136,--,-720,154,289,--,17,-565,-444,-1034,-946,584,-942, 
 经营性应付项目的增加(万元),--,3137,--,2976,1064,1377,--,-283,-1661,1175,-273,1155,53,2376, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,134,--,141,92,96,--,199,149,159,79,159,149,--, 
 经营活动产生现金流量净额(万元),--,15180,--,15930,13402,9294,--,11262,6189,10718,5742,5255,6102,4559, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),18332,2353,48936,34765,787,8716,7665,4595,235,426,8254,4685,3228,4236, 
 现金的期初余额(万元),44365,34765,44365,4595,4595,4595,4595,426,426,4685,4685,2728,4236,2575, 
 现金等价物的期末余额(万元),--,3800,--,9600,9800,100,--,--,1360,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,9600,--,--,--,--,--,--,--,--,--,500,--,--, 
 现金及现金等价物的净增加额(万元),-26034,-38212,4570,39771,5992,4222,3070,4169,1169,-4259,3569,1457,-1008,1661, 

