 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),29983,13620,329,4943,4403,4249,2057,1463,791,1657,1489,3143, 
 投资活动产生的现金流量净额(万元),-16857,-13619,-325,-4939,-4400,-4247,-2057,-1460,-789,-1641,-1485,-3141, 
 吸收投资收到的现金(万元),20368,20123,--,--,--,--,--,2029,--,150,--,1500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,35,--,150,--,--, 
 取得借款收到的现金(万元),10000,10000,--,2600,2600,2600,500,3300,1400,4500,3700,2690, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,200,--,--,--,140,140,--,--,--, 
 筹资活动现金流入小计(万元),30368,30123,0,2800,2600,2600,500,5469,1540,4650,3700,4190, 
 偿还债务支付的现金(万元),2600,2600,1500,1900,1900,--,--,5000,1300,4600,2690,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),95,26,22,158,119,71,26,241,127,278,275,221, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1001,702,--,--,--,--,--,100,--,--,--,--, 
 筹资活动现金流出小计(万元),3696,3328,1522,2058,2019,71,26,5341,1427,4878,2965,2221, 
 筹资活动产生的现金流量净额(万元),26671,26795,-1522,742,581,2529,474,128,113,-228,735,1969, 
 汇率变动对现金及现金等价物的影响(万元),-29,-21,-11,3,2,1,-1,15,8,-2,-3,-2, 
 现金及现金等价物净增加额(万元),11251,14626,-1074,669,-1688,-1547,-2051,1125,-561,-542,740,661, 
 加:期初现金及现金等价物余额(万元),3398,3398,3398,2730,2730,2730,2730,1605,1605,2147,1407,746, 
 期末现金及现金等价物余额(万元),14649,18024,2324,3398,1042,1183,679,2730,1044,1605,2147,1407, 
 净利润(万元),--,1359,--,4219,--,1134,--,3563,1172,2831,2978,2491, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,13,--,259,--,131,--,209,35,162,94,-11, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,559,--,1086,--,472,--,837,394,655,531,246, 
 无形资产摊销(万元),--,22,--,48,--,26,--,15,8,11,10,9, 
 长期待摊费用摊销(万元),--,12,--,25,--,12,--,21,8,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,4,--,-1,--,-1,--,1,--,5,-2,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,29,--,152,--,69,--,223,117,277,277,222, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,0,--,-71,--,-7,--,-62,-42,-65,-12,-3, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-993,--,69,--,-545,--,-699,-806,-510,214,-464, 
 经营性应收项目的减少(万元),--,1105,--,-1370,--,-197,--,-2081,-681,-2165,-1839,-88, 
 经营性应付项目的增加(万元),--,-638,--,445,--,-924,--,414,-98,127,-758,-566, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,1472,--,4863,--,170,--,2440,106,1329,1494,1836, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),14649,18024,2324,3398,1042,1183,679,2730,1044,1605,2147,1407, 
 现金的期初余额(万元),3398,3398,3398,2730,2730,2730,2730,1605,1605,2147,1407,746, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),11251,14626,-1074,669,-1688,-1547,-2051,1125,-561,-542,740,661, 

