 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,57,--,--,--,92,--,-32,3,0,0,2, 
 固定资产报废损失(万元),--,21,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,133,--,-117,--,-37,--,-64,--,4,-12,269,184,132, 
 投资损失(万元),--,-228,--,--,--,--,--,-49,--,-25,-64,-69,-89,-29, 
 递延所得税资产减少(万元),--,82,--,-131,--,-21,--,-72,--,-48,-17,-13,-150,-27, 
 递延所得税负债增加(万元),--,25,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2934,--,-1342,--,254,--,-2457,--,-1609,-751,2003,2630,-2613, 
 经营性应收项目的减少(万元),--,-3995,--,-2437,--,-2164,--,-4214,--,-1791,-138,1474,-2535,-847, 
 经营性应付项目的增加(万元),--,-56,--,2292,--,644,--,2026,--,1982,624,-1530,-786,126, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-1915,--,6635,--,2659,--,1264,--,1012,3262,6628,4439,1202, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11275,7724,13787,17803,32117,9638,9336,8458,8737,9988,11630,10047,10808,9089, 
 现金的期初余额(万元),17803,17803,17803,8458,8458,8458,8458,11630,11630,11630,10047,10808,9089,7577, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-6527,-10079,-4015,9345,23659,1180,878,-3172,-2893,-1641,1583,-761,1719,1512, 

