 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 收到的税费返还(万元),--,191,--,--,--,363,234,234,136,271,--,--,--,--,--,--,--,--,--,--,--,--,--,90,30, 
 收到的其他与经营活动有关的现金(万元),111,1149,770,733,91,373,305,165,96,790,225,123,59,1872,1699,131,86,377,210,163,213,240,1271,979,104, 
 经营活动现金流入小计(万元),387489,1802193,1189487,760792,345954,1528224,979058,639138,309376,1234791,776749,484471,203987,1187450,711246,442125,192997,992605,609313,376514,156994,914492,721251,649717,577625, 
 购买商品、接受劳务支付的现金(万元),215272,919454,676542,455652,240537,786679,553120,360688,193386,724204,502656,328622,181708,666446,466371,304397,163512,586611,430622,297064,145750,524692,460579,435176,343015, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),24801,67851,51292,38732,22770,59345,52154,32339,20475,55337,43359,31287,20077,49756,42628,29187,18579,42652,34019,22653,13867,30727,22966,18336,14891, 
 支付的各项税费(万元),57373,191263,146020,94791,47468,148519,116577,79060,40635,137906,97093,65690,33459,117413,88633,62367,31423,102490,77371,57843,32215,77904,59032,41424,42344, 
 支付的其他与经营活动有关的现金(万元),44647,151528,104657,70651,44475,126276,80953,62382,32405,97862,68911,45447,26890,79902,50362,35400,19841,67833,48989,33624,16110,64055,61476,49601,42966, 
 经营活动现金流出小计(万元),342093,1330096,978511,659825,355250,1120819,802804,534470,286902,1015308,712019,471046,262134,913517,647993,431351,233354,799587,591001,411184,207942,697378,604053,544537,464159, 
 经营活动产生的现金流量净额(万元),45396,472098,210976,100967,-9296,407405,176254,104669,22474,219483,64730,13426,-58148,273933,63253,10775,-40358,193019,18312,-34670,-50948,217114,117198,105180,113466, 
 收回投资所收到的现金(万元),250550,500900,308900,253500,160000,407083,360000,310000,50000,270000,180000,180000,120000,--,--,--,--,15757,15757,15757,--,--,5077,196672,14751, 
 取得投资收益所收到的现金(万元),6313,14366,12768,7913,3454,8708,6012,4201,1764,7057,5027,3612,--,--,--,--,--,--,--,--,--,--,--,--,115, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),17,339,162,704,23,9,7,2,2,78,156,9,0,6983,7386,7136,6650,17158,15150,15125,13,365,2466,193,381, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1710,8209,5845,4388,2173,4307,2819,2078,1287,5670,4743,3846,2191,4044,1868,1376,697,1757,1471,1140,575,1134,728,1646,3347, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),258589,523814,327674,266504,165650,420107,368838,316281,53052,282804,189926,187468,122191,11028,9254,8512,7347,34672,32378,32022,588,1499,8271,198511,18594, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5875,26203,23402,12545,7386,78807,64350,42844,27233,74428,54132,36069,18940,88160,67458,39424,17985,101366,74434,41345,25906,47146,54997,83194,54854, 
 投资所支付的现金(万元),280350,740900,549900,396900,160000,517083,463000,387000,70000,240000,150000,120000,--,180000,182100,150000,--,--,--,--,--,15757,5000,122108,83304, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1277,2666,2666,2666,1466,--,--,--,--,--,--,--,--,100,--,--,--,--,--,--,--,--,--,1463,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),287502,769769,575968,412111,168853,595890,527350,429844,97233,314578,204132,156069,18940,271561,249558,197405,17985,101366,74434,41345,25906,62903,59997,206765,138158, 
 投资活动产生的现金流量净额(万元),-28913,-245955,-248293,-145607,-3203,-175783,-158512,-113563,-44181,-31774,-14206,31399,103250,-260533,-240304,-188893,-10638,-66694,-42056,-9322,-25318,-61404,-51726,-8254,-119564, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,185611,185611,185611,185511,--,--,--,--,--,--,24885,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,100,100,100,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1340,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,15000,6310, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1340,0,0,0,0,0,0,0,0,0,0,0,0,197198,185611,185611,185511,0,0,0,0,0,0,39885,6310, 
 偿还债务支付的现金(万元),--,1739,1239,399,--,--,--,--,--,--,--,--,--,5350,5350,--,--,--,--,--,--,--,--,21310,--, 
 分配股利、利润或偿付利息所支付的现金(万元),--,183937,183937,183937,--,162375,162375,162375,--,127804,127804,127804,--,37425,37425,37425,--,135090,135090,74655,69429,63421,39887,69499,37419, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17010,9315, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,1128,--,--,--,184,184,--,--,688,688,688,232,339,341,171,--,366,393,--,--, 
 筹资活动现金流出小计(万元),0,185675,185175,184335,0,163503,162375,162375,0,127989,127989,127804,0,43463,43463,38113,232,135429,135431,74826,69429,63787,40280,129661,37419, 
 筹资活动产生的现金流量净额(万元),1340,-185675,-185175,-184335,0,-163503,-162375,-162375,0,-127989,-127989,-127804,0,153736,142148,147498,185279,-135429,-135431,-74826,-69429,-63787,-40280,-89776,-31108, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,-0,-1,-1,-11,-1,-0,-2,-0,--, 
 现金及现金等价物净增加额(万元),17823,40468,-222493,-228976,-12499,68119,-144633,-171269,-21706,59721,-77465,-82980,45103,167136,-34902,-30619,134284,-9105,-159176,-118829,-145697,91922,25190,7149,-37206, 
 加:期初现金及现金等价物余额(万元),557337,516870,516870,516870,516870,448750,448750,448750,448750,389029,389029,389029,389029,221893,221893,221893,221893,230999,--,230999,230999,139076,113886,106737,143943, 
 期末现金及现金等价物余额(万元),575160,557337,294377,287894,504371,516870,304117,277481,427044,448750,311565,306050,434132,389029,186991,191274,356177,221893,--,112170,85302,230999,139076,113886,106737, 
 净利润(万元),--,353148,--,182195,--,284313,--,148593,--,250963,--,133521,--,208991,--,109541,--,160642,--,86389,--,120757,95568,81418,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,43499,--,21705,--,37463,--,18145,--,34721,--,16749,--,27824,--,12808,--,21969,--,10223,--,19322,11546,10514,--, 
 无形资产摊销(万元),--,634,--,322,--,598,--,299,--,582,--,288,--,394,--,145,--,466,--,277,--,588,588,567,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-86,--,-86,--,37,--,32,--,50,--,6,--,-6016,--,-6073,--,-6123,--,-6448,--,-60,93,47,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,-8382,--,-4683,--,-4439,--,-2027,--,-4777,--,-3003,--,-4964,--,-1556,--,-1750,--,-1140,--,-1190,-728,-1218,--, 
 投资损失(万元),--,-14366,--,-7913,--,-8708,--,-4201,--,-7057,--,-3612,--,--,--,--,--,--,--,--,--,--,-77,-599,--, 
 递延所得税资产减少(万元),--,-3325,--,-5405,--,3533,--,1899,--,-1145,--,70,--,-1911,--,1025,--,-2392,--,-352,--,-1152,-1268,-371,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,-1010,--,2735,--,653,--,-90,--,256,81,-1493,--, 
 存货的减少(万元),--,-8942,--,24563,--,6004,--,27081,--,15428,--,40278,--,-14096,--,34679,--,-16055,--,11475,--,-14465,-10800,-298,--, 
 经营性应收项目的减少(万元),--,-1408,--,-1487,--,8129,--,972,--,-1232,--,2934,--,-948,--,4216,--,-4060,--,-2226,--,-1080,3884,790,--, 
 经营性应付项目的增加(万元),--,110833,--,-108466,--,81262,--,-88154,--,-71563,--,-175738,--,64968,--,-146776,--,39608,--,-132801,--,94083,18264,15814,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,472098,--,100967,--,407405,--,104669,--,219483,--,13426,--,273933,--,10775,--,193019,--,-34670,--,217114,117198,105180,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),575160,557337,294377,287894,504371,516870,304117,277481,427044,448750,311565,306050,434132,389029,186991,191274,356177,221893,--,112170,85302,230999,139076,113886,106737, 
 现金的期初余额(万元),557337,516870,516870,516870,516870,448750,448750,448750,448750,389029,389029,389029,389029,221893,221893,221893,221893,230999,--,230999,230999,139076,113886,106737,143943, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),17823,40468,-222493,-228976,-12499,68119,-144633,-171269,-21706,59721,-77465,-82980,45103,167136,-34902,-30619,134284,-9105,--,-118829,-145697,91922,25190,7149,-37206, 

