 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 期末现金及现金等价物余额(万元),11378,9907,52849,2581,1273,4209,2341,4523,1693,786,5, 
 净利润(万元),--,2456,--,9635,--,4894,--,18587,16575,4156,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,116,--,201,--,388,--,470,-93,393,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2635,--,4270,--,1988,--,3280,1611,252,--, 
 无形资产摊销(万元),--,79,--,156,--,78,--,131,80,41,--, 
 长期待摊费用摊销(万元),--,40,--,75,--,35,--,20,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,14,--,1,--,--,--,8,158,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,153,--,1266,--,693,--,1192,804,599,--, 
 投资损失(万元),--,-624,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-6,--,17,--,-108,--,-57,9,-74,--, 
 递延所得税负债增加(万元),--,-13,--,45,--,-5,--,17,40,--,--, 
 存货的减少(万元),--,-1444,--,-789,--,-3263,--,-10018,-1112,-1666,--, 
 经营性应收项目的减少(万元),--,-3474,--,-5646,--,434,--,-8611,-4157,-3925,--, 
 经营性应付项目的增加(万元),--,94,--,-1217,--,-1935,--,3691,3533,2720,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,112,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,138,--,8015,--,3197,--,8710,17449,2495,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),11378,9907,52849,2581,1273,4209,2341,4523,1693,786,5, 
 现金的期初余额(万元),2581,2581,2581,4523,4523,4523,4523,1693,786,5,86, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),8797,7327,50268,-1943,-3251,-315,-2182,2830,907,781,-81, 

