 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),21224,25802,23010,15854,10620,25832,14707,2515,1192,6096,1680,1040,776,2392,2100,1663,6781,5034,8354, 
 投资所支付的现金(万元),8840,59993,53510,34312,4328,25091,5635,1720,100,2900,1800,1800,1700,200,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),548,27358,29054,20674,16142,77492,75760,52036,--,6700,6700,--,--,--,--,--,--,--,7345, 
 支付的其他与投资活动有关的现金(万元),--,2085,--,--,--,90,382,307,4500,600,200,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),30612,115238,105573,70840,31090,128506,96483,56578,5792,16296,10380,2840,2476,2592,2100,1663,6781,5034,15698, 
 投资活动产生的现金流量净额(万元),-29213,-79166,-104032,-67758,-31090,-127834,-96049,-56143,-5792,-15767,-9887,-2567,-2415,-1568,-1369,-1268,-6719,-4926,-15594, 
 吸收投资收到的现金(万元),350,270,120,120,120,210079,208529,208773,--,19174,19174,19129,--,--,--,--,--,--,6800, 
 其中：子公司吸收少数股东投资收到的现金(万元),350,270,120,120,120,1306,--,--,--,44,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),27238,157416,141416,38300,--,8750,8750,8750,50,7000,2000,--,--,17500,13700,8600,20693,4765,34042, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,150,150,--,6480,5180,5180,0,4495,200,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),27588,157686,141686,38570,120,225309,222459,222703,50,30669,21374,19129,0,17500,13700,8600,20693,4765,40842, 
 偿还债务支付的现金(万元),7000,96000,96000,26000,--,9750,7250,2000,1003,23400,17400,11100,--,14300,9500,4300,21193,12538,31779, 
 分配股利、利润或偿付利息所支付的现金(万元),8561,7767,6909,6655,--,3215,3298,3262,0,1474,1456,419,233,926,686,447,2447,999,1277, 
 其中：子公司支付给少数股东的股利、利润(万元),--,1753,--,--,--,1050,529,529,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,3620,--,--,--,11895,10370,10370,--,1037,919,571,--,102,45,17,97,307,76, 
 筹资活动现金流出小计(万元),15561,107387,102909,32655,0,24860,20918,15632,1003,25911,19775,12089,233,15328,10232,4764,23736,13844,33132, 
 筹资活动产生的现金流量净额(万元),12027,50299,38777,5915,120,200449,201541,207071,-953,4758,1599,7040,-233,2172,3468,3836,-3044,-9079,7710, 
 汇率变动对现金及现金等价物的影响(万元),-905,-511,-231,17,0,991,220,197,-9,564,333,-131,-260,-569,-415,-120,-308,-15,-305, 
 现金及现金等价物净增加额(万元),-19904,-7656,-51539,-47142,-21099,107358,120819,163043,-5060,2375,645,8575,-850,10349,8746,7423,-3783,-2280,-49, 
 加:期初现金及现金等价物余额(万元),116522,124178,124265,124265,124178,16820,16820,16820,19257,14445,14445,14445,14445,4096,4096,4096,7879,10159,10208, 
 期末现金及现金等价物余额(万元),96619,116522,72726,77122,103079,124178,137638,179863,14198,16820,15090,23020,13595,14445,12843,11519,4096,7879,10159, 
 净利润(万元),--,40907,--,21141,--,21925,--,7491,--,5541,--,2324,--,3618,--,2193,5118,4946,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1458,--,539,--,32,--,50,--,-68,--,-55,--,14,--,65,130,-29,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4078,--,1850,--,3600,--,1759,--,3314,--,1619,--,3467,--,1823,3548,3429,--, 
 无形资产摊销(万元),--,5979,--,2876,--,991,--,223,--,227,--,64,--,128,--,64,128,128,--, 
 长期待摊费用摊销(万元),--,569,--,271,--,679,--,427,--,883,--,444,--,798,--,388,408,62,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-4,--,-24,--,7,--,-6,--,-24,--,-125,--,-166,--,-203,1,-5,--, 
 固定资产报废损失(万元),--,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,-77,--,--,--,77,--,403,--,-14,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1802,--,189,--,-877,--,-264,--,-111,--,289,--,1234,--,459,1121,1198,--, 
 投资损失(万元),--,-7079,--,-2512,--,216,--,64,--,61,--,33,--,25,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-83,--,-54,--,-63,--,-12,--,54,--,52,--,-49,--,-99,-15,213,--, 
 递延所得税负债增加(万元),--,143,--,-149,--,568,--,37,--,--,--,--,--,--,--,--,-3,-41,--, 
 存货的减少(万元),--,-1353,--,-476,--,168,--,690,--,688,--,197,--,1994,--,655,-1033,-552,--, 
 经营性应收项目的减少(万元),--,-23608,--,-4403,--,-5577,--,-15,--,1269,--,204,--,-772,--,-2401,-5122,2122,--, 
 经营性应付项目的增加(万元),--,-1057,--,-4567,--,12037,--,1447,--,977,--,-814,--,-54,--,1627,2008,281,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-42,--,2,--,46,--,28,--,87,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,21723,--,14683,--,33752,--,11918,--,12819,--,4233,--,10313,--,4975,6288,11739,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),96619,116522,72726,77122,103079,124178,137638,179863,14198,16820,15090,23020,13595,14445,12843,11519,4096,7879,10159, 
 现金的期初余额(万元),116522,124178,124265,124265,124178,16820,16820,16820,19257,14445,14445,14445,14445,4096,4096,4096,7879,10159,10208, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-19904,-7656,-51539,-47142,-21099,107358,120819,163043,-5060,2375,645,8575,-850,10349,8746,7423,-3783,-2280,-49, 

