 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31, 
 支付给职工以及为职工支付的现金(万元),7731,28227,21085,14560,8507,20745,15112,10456,6113,17869,12478,8567,4750,13528,9532,6288,3634,9330,6738,4667,2649,6240,4790,3401,1929,5291,3854,2594,1435,4246,2957,1953,1122,1918,1538,949,1461,904,545,1105,560, 
 支付的各项税费(万元),759,2982,2985,2455,1801,7949,6017,4519,2698,4590,4138,2401,1379,6786,10160,2755,882,5035,5334,3608,1655,3304,3118,1885,848,3811,3479,2416,1085,6553,9475,5292,2172,6672,4602,2815,3667,2596,1544,1695,100, 
 支付的其他与经营活动有关的现金(万元),3019,8531,9076,5682,2948,15021,5632,3462,1855,6626,7683,6478,2875,8092,5712,3901,1843,10518,4837,2644,1296,2643,3962,2320,1322,2661,2821,1484,700,3208,3523,1088,847,2348,1191,480,1448,2927,958,415,1653, 
 经营活动现金流出小计(万元),30173,106572,81513,55772,33250,88002,68249,44905,23335,99230,73609,50360,24760,70161,47719,25136,13177,49625,33710,21070,11512,30204,22711,15777,7359,26178,18216,11634,5742,27522,23481,12294,6089,13128,10444,6041,8530,7910,4319,8091,5189, 
 经营活动产生的现金流量净额(万元),-5625,23361,17885,11854,-2192,44773,25764,12170,1820,-7170,-8569,-9533,-7537,-15317,-3538,1147,-2871,11647,6711,6937,2092,14021,8181,5426,218,11476,3238,2048,-1236,-2110,-5577,-1618,-1978,8610,3911,2788,14307,8527,6950,3198,-1619, 
 收回投资所收到的现金(万元),--,300,--,--,--,27,1103,27,--,--,10500,10500,5000,--,618,--,--,52255,40939,5900,5900,78249,57446,47000,23600,77353,57967,20901,20901,102597,--,13199,3000,--,--,0,0,--,0,850,0, 
 取得投资收益所收到的现金(万元),--,150,150,--,--,342,436,287,237,835,435,319,37,232,190,182,113,1127,1160,562,325,1723,999,601,360,1974,1576,388,333,1999,--,680,434,126,--,0,11,--,11,31,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,950,958,678,7,785,758,--,--,450,450,5,--,155,160,44,9,116,1212,100,--,--,--,--,--,3,3,3,3,3,--,--,--,18,--,0,0,--,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,32512,24275,17000,12000,62598,38909,27755,--,13072,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,202,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流入小计(万元),0,1400,1108,678,7,33665,26572,17313,12237,63882,50294,38578,5037,13460,968,226,122,53497,43311,6562,6225,79972,58445,47601,23960,79329,59546,21292,21237,104599,0,13879,3434,144,0,0,11,202,11,881,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11252,192521,146164,86407,22888,51390,23533,12684,3771,23776,15368,11132,5861,51750,34042,18725,2700,43013,20372,9251,1121,17807,6600,4088,3574,7587,3997,1874,1370,31925,25429,20578,16011,16842,6157,5072,6630,3181,1013,4028,2686, 
 投资所支付的现金(万元),--,3360,3360,3360,3060,9000,9000,5000,--,1100,--,--,--,11900,--,--,--,36500,37100,24500,--,55355,61715,47598,27198,77971,57981,18481,16281,111928,--,45297,40297,31300,--,0,0,--,0,500,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,16000,14000,14000,14000,19000,22000,7000,--,38000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,450,--,--,--,--,0,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 投资活动现金流出小计(万元),11252,195881,149524,89767,25948,76390,46533,31684,17771,43876,37368,18132,5861,101650,34042,18725,2700,79513,57472,33751,1121,73162,68315,51685,30772,85558,61978,20354,17651,143853,25879,65875,56308,48142,6157,5072,6630,3181,1013,4528,2686, 
 投资活动产生的现金流量净额(万元),-11252,-194482,-148417,-89090,-25941,-42725,-19961,-14370,-5534,20006,12926,20446,-823,-88190,-33074,-18499,-2578,-26016,-14161,-27189,5104,6810,-9870,-4084,-6811,-6228,-2431,938,3586,-39253,-25879,-51997,-52874,-47997,-6157,-5072,-6619,-2979,-1002,-3648,-2686, 
 吸收投资收到的现金(万元),--,1054,1054,--,--,5356,--,--,--,--,--,--,--,77115,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,127208,127208,0,0,--,0,7167,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,20,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 取得借款收到的现金(万元),11697,97072,64659,28000,11000,168327,22969,4000,4000,--,--,--,--,16050,13100,9000,--,4780,--,--,--,500,--,--,--,--,--,0,--,--,--,--,--,10200,10200,3200,8500,5500,5500,11500,12639, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,2500,--,--,--,--,--,--,--,--,--,--,--,23003,23003,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,35,0,216,0, 
 筹资活动现金流入小计(万元),11697,100625,65713,28000,11000,173683,22969,4000,4000,0,0,0,0,116168,36103,9000,0,4780,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,137408,137408,3200,8500,5535,5500,18883,12639, 
 偿还债务支付的现金(万元),9000,65341,38550,23550,4000,--,--,--,--,3950,3450,3450,3450,12600,10608,--,--,4761,30,--,--,--,--,--,--,--,--,0,--,--,--,--,--,13200,13200,2000,13000,10000,6000,13273,7230, 
 分配股利、利润或偿付利息所支付的现金(万元),1371,6757,5607,4332,756,970,801,754,8,9,9,9,9,1448,1254,1185,--,5930,5909,--,--,6817,6844,5690,--,10883,10883,10883,--,5900,5898,5898,--,665,660,100,3459,1247,1416,987,165, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),3888,6177,5168,8890,2047,10033,7860,5376,2704,11117,8382,5617,2868,4492,1474,--,--,--,--,--,--,--,--,--,--,11,11,11,--,22,22,22,--,681,681,105,10,240,0,0,0, 
 筹资活动现金流出小计(万元),14259,78274,49325,36771,6803,11002,8661,6130,2711,15076,11842,9076,6328,18540,13336,1185,0,10691,5939,0,0,6817,6844,5690,0,10894,10894,10894,0,5922,5920,5920,0,14546,14541,2206,16469,11487,7416,14259,7395, 
 筹资活动产生的现金流量净额(万元),-2563,22351,16388,-8771,4197,162681,14309,-2130,1289,-15076,-11842,-9076,-6328,97627,22767,7815,0,-5911,-5939,0,0,-6317,-6844,-5690,0,-10894,-10894,-10894,0,-5922,-5920,-5920,0,122862,122867,994,-7969,-5951,-1916,4624,5244, 
 汇率变动对现金及现金等价物的影响(万元),-4,-2,2,-3,-10,36,-41,-27,-12,51,14,8,-2,16,11,5,1,-52,-14,0,1,70,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,58,-0, 
 现金及现金等价物净增加额(万元),-19443,-148772,-114142,-86010,-23947,164764,20071,-4357,-2438,-2190,-7471,1845,-14690,-5864,-13833,-9533,-5448,-20332,-13403,-20252,7197,14584,-8533,-4348,-6593,-5646,-10087,-7907,2350,-47285,-37376,-59535,-54852,83474,120621,-1290,-281,-403,4032,4232,939, 
 加:期初现金及现金等价物余额(万元),37763,186535,186535,186535,186535,21771,21771,21771,21771,23961,23961,23961,23961,29825,31217,31217,31217,50157,50157,50157,50157,35574,35574,35574,35574,41219,41219,41219,41219,88505,119805,88505,88505,5030,5030,5030,5311,5311,5311,1079,140, 
 期末现金及现金等价物余额(万元),18320,37763,72393,100525,162589,186535,41842,17415,19334,21771,16490,25806,9271,23961,17384,21684,25769,29825,36754,29905,57354,50157,27041,31225,28980,35574,31132,33312,43569,41219,82429,28970,33653,88505,125652,3740,5030,4908,9343,5311,1079, 
 净利润(万元),--,17999,--,12470,--,21056,--,10180,--,4838,--,-617,--,-9021,--,2434,--,5590,--,4711,--,10547,--,5038,--,10844,--,6377,--,17784,--,8787,--,13711,--,0,8407,--,0,6595,2211, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 资产减值准备(万元),--,2194,--,930,--,3901,--,1014,--,8039,--,56,--,9032,--,-116,--,2267,--,-220,--,2312,--,789,--,1956,--,490,--,1184,--,395,--,293,--,0,37,--,0,470,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,19110,--,6642,--,16573,--,8214,--,16235,--,8221,--,11015,--,4136,--,6622,--,3127,--,5732,--,2698,--,5284,--,2626,--,3295,--,1292,--,1574,--,0,1031,--,0,850,515, 
 无形资产摊销(万元),--,401,--,173,--,236,--,120,--,207,--,99,--,171,--,125,--,135,--,62,--,57,--,25,--,43,--,21,--,41,--,20,--,33,--,0,15,--,0,2,1, 
 长期待摊费用摊销(万元),--,140,--,52,--,6,--,6,--,10,--,2,--,4,--,2,--,40,--,20,--,40,--,24,--,48,--,24,--,47,--,24,--,40,--,0,12,--,0,49,399, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1186,--,-1187,--,-137,--,-30,--,-198,--,35,--,-11,--,5,--,161,--,46,--,4,--,--,--,3,--,5,--,3,--,0,--,4,--,0,0,--,0,0,0, 
 固定资产报废损失(万元),--,247,--,238,--,148,--,--,--,233,--,--,--,--,--,--,--,2,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,0,0,--,0,0,0, 
 公允价值变动损失(万元),--,-4,--,2,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 财务费用(万元),--,4123,--,1213,--,1463,--,82,--,-46,--,-3,--,282,--,--,--,52,--,--,--,-70,--,--,--,0,--,0,--,0,--,--,--,142,--,0,334,--,0,423,607, 
 投资损失(万元),--,-869,--,-421,--,-607,--,-251,--,-182,--,-337,--,-120,--,-43,--,-847,--,-522,--,-1749,--,-905,--,-1952,--,-989,--,-2186,--,-1147,--,-373,--,0,0,--,0,0,0, 
 递延所得税资产减少(万元),--,-638,--,83,--,-505,--,404,--,-1251,--,-448,--,-3447,--,33,--,-623,--,-71,--,-360,--,-57,--,-324,--,-48,--,5,--,-115,--,-96,--,0,-136,--,0,-187,-3, 
 递延所得税负债增加(万元),--,2869,--,2015,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 存货的减少(万元),--,-18205,--,-12580,--,-2840,--,2017,--,271,--,-10185,--,-11466,--,-2356,--,-5472,--,-3648,--,3417,--,1582,--,-544,--,-14,--,-8719,--,-3503,--,-2379,--,0,840,--,0,-846,-1275, 
 经营性应收项目的减少(万元),--,32867,--,-12991,--,-1740,--,-17735,--,-31915,--,-14846,--,-30913,--,-2902,--,-5614,--,-3922,--,-14999,--,-5610,--,-9109,--,-8886,--,-11723,--,-4831,--,-9803,--,0,774,--,0,-5087,-5761, 
 经营性应付项目的增加(万元),--,-35687,--,15218,--,7214,--,8150,--,-3411,--,8490,--,19158,--,-172,--,9335,--,7354,--,9090,--,1811,--,5227,--,-1211,--,-1842,--,-2540,--,5462,--,0,2995,--,0,928,1686, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 经营活动产生现金流量净额(万元),--,23361,--,11854,--,44773,--,12170,--,-7170,--,-9533,--,-15317,--,1147,--,11647,--,6937,--,14021,--,5426,--,11476,--,2048,--,-2110,--,-1618,--,8610,--,0,14307,--,0,3198,-1619, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,33295,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 现金的期末余额(万元),18320,37763,72393,100525,162589,186535,41842,17415,19334,18771,16490,25806,9271,20961,17384,19681,25769,14825,36754,15555,57354,27393,27041,22398,28980,24249,31132,23018,43569,32958,82429,23125,33653,15114,125652,3740,5030,4908,9343,5311,1079, 
 现金的期初余额(万元),37763,186535,186535,186535,186535,18771,21771,18771,21771,20961,23961,20961,23961,14825,31217,23894,31217,27393,50157,27393,50157,24249,35574,24249,35574,32958,41219,32958,41219,15114,119805,15114,88505,5030,5030,5030,5311,5311,5311,1079,140, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,3000,--,--,--,3000,--,2003,--,15000,--,14350,--,22764,--,8828,--,11325,--,10294,--,8262,--,5844,--,73391,--,0,0,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,3000,--,3000,--,3000,--,3000,--,15000,--,7323,--,22764,--,22764,--,11325,--,11325,--,8262,--,8262,--,73391,--,73391,--,--,--,0,0,--,0,0,0, 
 现金及现金等价物的净增加额(万元),-19443,-148772,-114142,-86010,-23947,164764,20071,-4357,-2438,-2190,-7471,1845,-14690,-5864,-13833,-9533,-5448,-20332,-13403,-20252,7197,14584,-8533,-4348,-6593,-5646,-10087,-7907,2350,-47285,-37376,-59535,-54852,83474,120621,-1290,-281,-403,4032,4232,939, 

