 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9454,32016,23797,15875,8559,26484,18365,11771,5725,22484,15595,10349,4809,17279,12656,8476,2993,13629,10169,6635,3381,12574,11120,7769,3917,4931,4074,3406, 
 支付的各项税费(万元),2130,14226,10317,6069,2151,11367,8035,4531,1255,10057,7424,4123,2138,7246,5235,2765,1281,6797,4945,3078,1679,5495,4715,4001,1815,3811,2673,1672, 
 支付的其他与经营活动有关的现金(万元),3892,11492,10206,6579,2810,10412,8987,5479,2604,7129,6893,4262,2292,6636,6100,3822,1760,6948,4393,2285,1718,5360,4129,4118,1829,3252,3286,3715, 
 经营活动现金流出小计(万元),26043,110425,109460,65145,32236,118575,83708,53144,24555,102905,72607,42281,15885,86239,55811,38773,17006,72727,51473,32463,15335,58930,57528,40139,17449,30095,27013,21841, 
 经营活动产生的现金流量净额(万元),8540,17130,15977,15004,3139,22245,14161,9310,2282,16768,15987,13384,2975,8360,5027,3532,1904,4569,7088,4060,517,8873,2066,4729,16,6937,2367,1302, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,1000,--,--,--, 
 取得投资收益所收到的现金(万元),618,2292,1596,1059,556,860,146,146,98,551,162,71,--,534,--,--,--,--,--,--,--,--,--,16,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),50,56,19,19,1,1464,812,12,--,16,2,--,--,14,14,13,--,8,8,8,--,17,2,10,10,51,0,15, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9,9,--,0,0, 
 收到的其他与投资活动有关的现金(万元),33000,169000,127000,87000,40000,64000,24000,24000,9000,65300,21300,14000,--,--,--,--,--,2827,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),33668,171348,128615,88078,40557,66323,24958,24158,9098,65867,21464,14071,0,548,14,13,0,2835,8,8,0,17,2,1034,1019,51,0,15, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5635,13047,11612,7032,4985,15685,14543,10196,6568,19919,14346,10247,3708,8276,4850,2610,1690,10617,9526,5192,502,2564,5717,6719,1061,1441,302,380, 
 投资所支付的现金(万元),--,--,--,--,--,210,--,--,--,140,140,--,--,210,16210,16000,--,--,--,--,--,--,--,--,0,1000,35,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,3008,3120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),25000,173000,129000,84000,38000,118000,78000,55000,15000,60300,25300,18000,--,14000,--,--,--,--,--,--,--,--,--,--,0,10,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),30635,189055,143732,91032,42985,133895,92543,65196,21568,80359,39786,28247,3708,22486,21060,18610,1690,10617,9526,5192,502,2564,5717,6719,1061,2451,337,380, 
 投资活动产生的现金流量净额(万元),3033,-17708,-15116,-2955,-2428,-67572,-67585,-41037,-12470,-14492,-18322,-14176,-3708,-21938,-21046,-18597,-1690,-7782,-9518,-5184,-502,-2547,-5715,-5685,-42,-2400,-337,-365, 
 吸收投资收到的现金(万元),--,3967,3967,--,--,49491,49552,49650,49552,528,--,--,--,41641,37600,37600,37600,--,--,--,--,--,--,--,0,2647,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,1251,--,--,1990,1990,1990,1990,10460,7470,6970,--,5580,8734,--,0,500,1600,1200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,98,--,98,--,--,--,--,--,--,--,--,--,--,--,--,--,--,509,509,--,0,0, 
 筹资活动现金流入小计(万元),0,3967,3967,0,0,49491,49650,49650,49650,528,1251,0,0,43631,39590,39590,39590,10460,7470,6970,0,5580,8734,509,509,3147,1600,1200, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,5480,5480,5480,2000,8560,8060,8060,1090,9710,3014,500,500,300,2500,2220, 
 分配股利、利润或偿付利息所支付的现金(万元),--,10415,10270,10270,--,6475,6399,6399,31,3032,3019,3019,--,6966,6995,6995,67,189,135,71,21,558,3249,6,6,2050,250,126, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),91,--,--,--,--,--,17,--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20,509,0,0, 
 筹资活动现金流出小计(万元),91,10415,10270,10270,0,6475,6416,6399,48,3032,3019,3019,0,12446,12475,12475,2067,8749,8195,8131,1111,10268,6263,506,526,2859,2750,2346, 
 筹资活动产生的现金流量净额(万元),-91,-6448,-6303,-10270,0,43016,43234,43251,49602,-2504,-1768,-3019,0,31186,27116,27116,37523,1711,-725,-1161,-1111,-4688,2471,3,-17,288,-1150,-1146, 
 汇率变动对现金及现金等价物的影响(万元),-26,-81,-63,-40,-3,106,23,16,0,60,37,-6,-20,-32,-9,-3,-1,3,4,0,0,-5,-37,-10,-11,6,-69,-38, 
 现金及现金等价物净增加额(万元),11456,-7106,-5505,1740,708,-2204,-10168,11540,39415,-167,-4066,-3818,-753,17576,11088,12048,37737,-1499,-3151,-2285,-1096,1632,-1215,-962,-55,4830,811,-248, 
 加:期初现金及现金等价物余额(万元),12385,19492,19603,19492,19492,21696,21696,21696,21696,21863,21863,21863,35717,4287,4287,4287,4287,5786,5786,5786,5786,4154,5368,6331,6331,1500,689,936, 
 期末现金及现金等价物余额(万元),23841,12385,14098,21232,20200,19492,11528,33235,61111,21696,17797,18046,34964,21863,15375,16335,42024,4287,2635,3502,4690,5786,4154,5368,6276,6331,1500,689, 
 净利润(万元),--,21020,--,11113,--,16220,--,7510,--,12514,--,5969,--,10027,--,4693,--,8104,6069,4036,--,7326,7161,6256,3665,--,3587,752, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-150,--,360,--,780,--,688,--,754,--,778,--,517,--,340,--,208,205,108,--,77,119,195,156,--,-22,194, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3016,--,1347,--,2414,--,1057,--,1417,--,708,--,1248,--,602,--,1161,877,586,--,1090,949,546,232,--,315,260, 
 无形资产摊销(万元),--,257,--,121,--,235,--,114,--,220,--,109,--,190,--,100,--,124,78,49,--,71,44,19,9,--,6,3, 
 长期待摊费用摊销(万元),--,1068,--,460,--,1088,--,532,--,1134,--,475,--,759,--,393,--,719,531,338,--,478,299,149,49,--,48,48, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,59,--,18,--,-406,--,68,--,50,--,23,--,33,--,5,--,10,9,8,--,22,4,28,26,--,8,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,11,--,--,--,--,--,--,--,--,0,--,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,81,--,-35,--,-106,--,-16,--,-48,--,--,--,100,--,68,--,189,129,69,--,542,403,16,17,--,169,165, 
 投资损失(万元),--,-2451,--,-1127,--,-1171,--,-251,--,-470,--,-166,--,-540,--,-134,--,--,--,--,--,--,--,-19,-1,--,0,0, 
 递延所得税资产减少(万元),--,-122,--,-219,--,-35,--,-170,--,-77,--,-158,--,-30,--,-63,--,-27,-28,-14,--,-6,-20,-29,-18,--,18,-34, 
 递延所得税负债增加(万元),--,-20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存货的减少(万元),--,-2606,--,-5272,--,486,--,476,--,-5325,--,-4321,--,-1036,--,-2494,--,-2793,-2551,-2486,--,-469,-1960,-1141,-534,--,-476,-21, 
 经营性应收项目的减少(万元),--,-5441,--,-6296,--,-4271,--,-5703,--,498,--,-258,--,-6521,--,-4560,--,-2222,1245,1222,--,-3069,-8465,-4800,-4049,--,-1734,-735, 
 经营性应付项目的增加(万元),--,895,--,12296,--,6378,--,4319,--,4740,--,10227,--,3367,--,4571,--,-903,522,146,--,2811,3532,3509,465,--,450,669, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1525,--,2238,--,636,--,685,--,1361,--,--,--,246,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 经营活动产生现金流量净额(万元),--,17130,--,15004,--,22245,--,9310,--,16768,--,13384,--,8360,--,3532,--,4569,7088,4060,--,8873,2066,4729,16,--,2367,1302, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 现金的期末余额(万元),23841,12385,14098,21232,20200,19492,11528,33235,61111,21696,17797,18046,34964,21863,15375,16335,42024,4287,2635,3502,4690,5786,4154,5368,4276,6331,500,689, 
 现金的期初余额(万元),12385,19492,19603,19492,19492,21696,21696,21696,21696,21863,21863,21863,35717,4287,4287,4287,4287,5786,5786,5786,5786,4154,5368,1431,1431,1500,689,936, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2000,--,1000,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,4900,4900,--,0,0, 
 现金及现金等价物的净增加额(万元),11456,-7106,-5505,1740,708,-2204,-10168,11540,39415,-167,-4066,-3818,-753,17576,11088,12048,37737,-1499,-3151,-2285,-1096,1632,-1215,-962,-55,4830,811,-248, 

