 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 吸收投资收到的现金(万元),666,--,--,23695,23695,23695,--,--,--,--,--,--,--,--,4000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,5100,5050,5000,--,7480,10069,11217,7715, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),30,30,--,100,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),696,30,0,23795,23695,23695,0,5100,5050,5000,0,7480,10069,11217,11715, 
 偿还债务支付的现金(万元),--,--,--,3550,3550,3550,--,5050,5000,5000,--,7480,11869,10933,4100, 
 分配股利、利润或偿付利息所支付的现金(万元),1620,--,--,1712,1595,92,45,148,104,60,49,172,2696,751,4096, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,775,775,86,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),1620,0,0,6037,5920,3728,45,5198,5104,5060,49,7652,14565,11683,8196, 
 筹资活动产生的现金流量净额(万元),-924,30,0,17758,17775,19967,-45,-98,-54,-60,-49,-172,-4496,-466,3519, 
 汇率变动对现金及现金等价物的影响(万元),-1,-3,3,7,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-1448,1977,-605,-4902,-4931,23453,385,4636,4148,2276,295,1808,-664,-942,2022, 
 加:期初现金及现金等价物余额(万元),4059,4059,4059,8962,8962,8962,8962,4326,4326,4326,4326,2518,3182,4124,2102, 
 期末现金及现金等价物余额(万元),2611,6036,3455,4059,4031,32414,9347,8962,8474,6602,4621,4326,2518,3182,4124, 
 净利润(万元),--,3800,--,5262,--,2486,1220,4537,--,--,894,3089,4146,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,66,--,48,--,29,71,296,--,--,95,241,120,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,725,--,1357,--,659,325,1337,--,--,342,1418,1241,--,--, 
 无形资产摊销(万元),--,48,--,97,--,48,24,97,--,--,24,96,96,--,--, 
 长期待摊费用摊销(万元),--,3,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-37,--,-8,--,--,--,-6,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,3,--,79,--,86,45,148,--,--,49,172,263,--,--, 
 投资损失(万元),--,-376,--,-314,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-9,--,1,--,17,-10,-38,--,--,-11,-46,27,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,101,--,-256,--,-92,-180,847,--,--,301,-786,-38,--,--, 
 经营性应收项目的减少(万元),--,-1951,--,-312,--,293,-244,-2364,--,--,-1107,-1315,-1302,--,--, 
 经营性应付项目的增加(万元),--,311,--,340,--,722,-669,427,--,--,-26,-312,1601,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-42,--,-189,--,-173,-18,-72,--,--,-18,65,-415,--,--, 
 经营活动产生现金流量净额(万元),--,2642,--,6104,--,4075,564,5209,--,--,543,2621,5737,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2611,6036,3455,4059,4031,32414,9347,8962,8474,6602,4621,4326,2518,3182,4124, 
 现金的期初余额(万元),4059,4059,4059,8962,8962,8962,8962,4326,4326,4326,4326,2518,3182,4124,2102, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-1448,1977,-605,-4902,-4931,23453,385,4636,4148,2276,295,1808,-664,-942,2022, 

