 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 其他(万元),--,-266,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,5500,--,--,9403,--,--,9282,11050,5227,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10385,14493,44332,9193,6865,11119,12994,6804,8184,4873,3724, 
 现金的期初余额(万元),9193,9193,11368,6804,6804,6804,12185,8184,4873,3724,3837, 
 现金等价物的期末余额(万元),--,4000,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1191,9300,32964,2389,60,4315,809,-1380,3311,1149,-113, 

