 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 收回投资所收到的现金(万元),75000,42200,17200,8400,1065,900,--,12141,6315,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),432,288,107,63,23,4,--,27,20,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,3,5,4,--,29,26,24,12,3,4,46,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),75432,42488,17307,8465,1093,908,0,12196,6362,24,12,3,4,46,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3720,3064,958,2396,1589,1425,768,1139,727,398,260,1218,577,2372,2176, 
 投资所支付的现金(万元),67000,35000,10260,31600,25265,900,400,12141,7715,--,--,--,66,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,78,--, 
 支付的其他与投资活动有关的现金(万元),489,--,--,--,--,--,--,--,--,1000,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),71209,38064,11218,33996,26854,2325,1168,13280,8442,1398,260,1218,643,2450,2176, 
 投资活动产生的现金流量净额(万元),4223,4424,6089,-25531,-25761,-1417,-1168,-1084,-2080,-1373,-249,-1215,-640,-2403,-2175, 
 吸收投资收到的现金(万元),--,--,--,25079,25781,--,--,--,--,--,--,--,80,--,3000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,80,--,--, 
 取得借款收到的现金(万元),--,--,--,1000,1000,1000,500,2500,2500,500,--,7140,9655,6888,7214, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1653,1511,--,927,75,75,--,300,300,300,--,361,230,940,576, 
 筹资活动现金流入小计(万元),1653,1511,0,27006,26856,1075,500,2800,2800,800,0,7501,9965,7828,10790, 
 偿还债务支付的现金(万元),--,--,--,3000,3000,2500,--,6464,4564,2169,576,6871,8500,5900,3599, 
 分配股利、利润或偿付利息所支付的现金(万元),1374,1374,--,66,72,62,32,1126,1085,1001,100,1259,1315,1425,976, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1407,1276,--,525,258,265,--,333,251,61,--,414,386,925,3439, 
 筹资活动现金流出小计(万元),2781,2650,0,3591,3330,2826,32,7922,5900,3231,676,8543,10201,8250,8014, 
 筹资活动产生的现金流量净额(万元),-1128,-1139,0,23415,23526,-1751,468,-5122,-3100,-2431,-676,-1043,-236,-422,2776, 
 汇率变动对现金及现金等价物的影响(万元),-216,-121,35,118,3,7,-10,2,2,28,-20,12,-49,5,-1, 
 现金及现金等价物净增加额(万元),2826,2992,6155,2862,1031,-411,-660,669,-121,716,-567,-312,332,-105,828, 
 加:期初现金及现金等价物余额(万元),4546,4546,4546,1684,1816,1684,1684,1015,1409,1015,1015,1327,996,1100,273, 
 期末现金及现金等价物余额(万元),7372,7537,10701,4546,2847,1273,1024,1684,1288,1731,448,1015,1327,996,1100, 
 净利润(万元),--,2600,--,5781,--,--,1068,4798,--,--,795,3995,3424,3264,2855, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,104,--,428,--,--,-40,236,--,--,-28,424,138,76,88, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,731,--,1117,--,--,251,1022,--,--,260,1035,932,875,751, 
 无形资产摊销(万元),--,50,--,110,--,--,31,121,--,--,35,117,117,93,80, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,20,--,-1,--,--,0,208,--,--,-1,-0,-2,-4,-0, 
 固定资产报废损失(万元),--,--,--,--,--,--,7,--,--,--,-3,--,2,--,--, 
 公允价值变动损失(万元),--,-54,--,-93,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,38,--,52,--,--,43,308,--,--,117,436,571,543,324, 
 投资损失(万元),--,-288,--,-63,--,--,--,-27,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,46,--,-58,--,--,4,36,--,--,20,-152,-10,7,-9, 
 递延所得税负债增加(万元),--,-9,--,-5,--,--,-2,-46,--,--,--,-20,-18,-26,-29, 
 存货的减少(万元),--,-1006,--,-1197,--,--,-182,1389,--,--,446,-200,403,-479,-83, 
 经营性应收项目的减少(万元),--,-1097,--,-483,--,--,-118,-1885,--,--,-435,-4424,-2457,-3735,-4340, 
 经营性应付项目的增加(万元),--,-1308,--,-728,--,--,-1013,710,--,--,-828,724,-1845,2102,591, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-174,--,4860,--,--,50,6873,--,--,378,1935,1256,2716,228, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7372,7537,10701,4546,2847,1273,1024,1684,1288,1731,448,1015,1327,996,1100, 
 现金的期初余额(万元),4546,4546,4546,1684,1816,1684,1684,1015,1409,1015,1015,1327,996,1100,273, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2826,2992,6155,2862,1031,-411,-660,669,-121,716,-567,-312,332,-105,828, 

