 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 吸收投资收到的现金(万元),74247,74247,74247,150,150,--,--,--,--,1250,1250,--,205,5379, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,150,150,--,--,--,--,--,--,--,205,70, 
 取得借款收到的现金(万元),7356,7356,7356,22690,9920,5420,1033,2828,1000,1000,500,3596,1750,3500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),800,800,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),82403,82403,81603,22840,10070,5420,1033,2828,1000,2250,1750,3596,1955,8879, 
 偿还债务支付的现金(万元),18104,16104,5804,1000,--,--,--,2000,2000,2596,1500,2000,2250,2500, 
 分配股利、利润或偿付利息所支付的现金(万元),4843,4698,276,7000,4209,4094,3971,2662,2656,1806,1734,3490,74,1267, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,51,--,51,--,--,--,38,--,--,26,--, 
 支付其他与筹资活动有关的现金(万元),1865,1065,1065,58,124,49,2,238,230,315,--,--,20,--, 
 筹资活动现金流出小计(万元),24812,21867,7145,8058,4333,4144,3973,4901,4887,4717,3234,5490,2344,3767, 
 筹资活动产生的现金流量净额(万元),57591,60536,74458,14782,5737,1276,-2941,-2073,-3887,-2467,-1484,-1894,-390,5112, 
 汇率变动对现金及现金等价物的影响(万元),-2279,-1155,-240,2441,943,505,3,1198,1006,51,42,-147,-9,-39, 
 现金及现金等价物净增加额(万元),55154,63554,71164,26486,6971,4443,-11452,16338,3090,6024,3733,2775,-2041,4844, 
 加:期初现金及现金等价物余额(万元),55778,55778,55778,29291,29291,29291,29291,12954,12954,6930,6930,4155,6196,1351, 
 期末现金及现金等价物余额(万元),110932,119331,126942,55778,36263,33735,17839,29291,16044,12954,10662,6930,4155,6196, 
 净利润(万元),--,11640,--,20901,--,10140,--,14377,--,6207,2562,2608,706,1875, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,61,--,180,--,24,--,5,--,207,231,15,202,67, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1705,--,1967,--,803,--,1293,--,950,421,714,497,379, 
 无形资产摊销(万元),--,45,--,67,--,29,--,54,--,56,24,45,36,11, 
 长期待摊费用摊销(万元),--,473,--,714,--,247,--,568,--,301,72,50,50,22, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-24,--,-7,--,-2,--,-11,--,-8,-1,-5,-9,-3, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,53,--,-50,--,-50,--,8,--,447,352,-348,-19,-40, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1611,--,-2150,--,-457,--,-1166,--,-34,-40,237,58,108, 
 投资损失(万元),--,85,--,6,--,48,--,-168,--,-273,-103,-177,-11,-44, 
 递延所得税资产减少(万元),--,-313,--,-279,--,-457,--,-59,--,-135,-4,-36,-134,-50, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,-61,-53,52,-0,9, 
 存货的减少(万元),--,-6999,--,-2920,--,865,--,-3516,--,-479,322,-271,-2161,2, 
 经营性应收项目的减少(万元),--,-4172,--,-5728,--,-2756,--,2228,--,-2386,304,-570,362,-2794, 
 经营性应付项目的增加(万元),--,6435,--,4917,--,-1775,--,7858,--,8308,1989,5368,1196,319, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,480,--,-51,--,-29,--,-12,--,-586,313,-7,-7,512, 
 经营活动产生现金流量净额(万元),--,11082,--,17568,--,6631,--,21460,--,12514,6390,7676,766,373, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),110932,118848,126942,55155,36263,33353,17839,28672,16044,12734,10263,6765,4071,6136, 
 现金的期初余额(万元),55778,55155,55778,28672,29291,28672,29291,12734,12954,6765,6765,4071,6136,1351, 
 现金等价物的期末余额(万元),--,483,--,623,--,382,--,620,--,220,399,164,84,60, 
 现金等价物的期初余额(万元),--,623,--,620,--,620,--,220,--,164,164,84,60,--, 
 现金及现金等价物的净增加额(万元),55154,63554,71164,26486,6971,4443,-11452,16338,3090,6024,3733,2775,-2041,4844, 

