 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31, 
 支付的各项税费(万元),14681,10313,7114,3819,12777,9629,6183,3019,12051,9342,5993,3125,11236,8036,5352,2617,9964,7330,4817,2096,8620,6301,5862,3963, 
 支付的其他与经营活动有关的现金(万元),9445,7907,4381,1862,8325,6409,4404,2116,7158,4996,3289,1390,7242,5941,4066,1863,6786,4921,2937,1152,5328,3905,4824,3431, 
 经营活动现金流出小计(万元),56674,44356,29309,13295,51729,38883,23978,11522,47671,35520,24632,11791,44995,34535,22885,9963,40151,30200,18292,8275,33961,26097,30036,23348, 
 经营活动产生的现金流量净额(万元),25615,15185,7095,2431,20791,10798,6917,2356,24321,14617,6156,1231,14259,6107,5929,1115,15694,8789,5089,2190,14719,6522,12549,4590, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,7000, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,15, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,5,5,--,--,17,17,17,6,18,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,17,17,17,6,18,0,0,7015, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7310,4923,2091,1190,2525,774,508,235,7662,4741,2377,897,5308,1585,439,213,686,174,149,133,989,594,2044,2413, 
 投资所支付的现金(万元),17000,6500,6500,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,7000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,15895,15895,15895,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,0,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),24310,11423,8591,1190,18419,16669,16403,235,7662,4741,2377,897,5308,1585,439,213,686,174,149,133,989,594,2044,9413, 
 投资活动产生的现金流量净额(万元),-24310,-11423,-8591,-1190,-18419,-16669,-16403,-235,-7662,-4741,-2377,-897,-5303,-1580,-439,-213,-669,-157,-132,-128,-971,-594,-2044,-2398, 
 吸收投资收到的现金(万元),--,--,--,--,1860,1060,1060,1060,213,213,--,--,2650,2650,--,--,31114,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,500,500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8535,--,--,--,--,--,5,--, 
 筹资活动现金流入小计(万元),0,0,0,0,1860,1060,1060,1060,213,213,0,0,2650,2650,0,0,39650,0,0,0,0,0,505,500, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,500,500,500,500, 
 分配股利、利润或偿付利息所支付的现金(万元),7528,7528,7528,--,15025,15025,15025,--,7495,7495,7495,--,6222,6222,6222,--,0,--,--,--,9598,4598,3451,1667, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),14065,7509,7509,3000,20,20,20,0,29,29,25,--,208,208,207,190,8967,88,58,58,83,83,95,215, 
 筹资活动现金流出小计(万元),21593,15037,15037,3000,15044,15044,15044,0,7524,7524,7520,0,6430,6430,6428,190,8967,88,58,58,10181,5181,4046,2381, 
 筹资活动产生的现金流量净额(万元),-21593,-15037,-15037,-3000,-13184,-13984,-13984,1060,-7312,-7312,-7520,0,-3780,-3780,-6428,-190,30682,-88,-58,-58,-10181,-5181,-3541,-1881, 
 汇率变动对现金及现金等价物的影响(万元),-9,-9,-15,-26,-98,-85,-46,-6,127,63,50,-12,108,-64,-8,0,-7,5,5,--,-12,-12,2,-2, 
 现金及现金等价物净增加额(万元),-20297,-11284,-16546,-1785,-10911,-19940,-23516,3177,9474,2627,-3691,322,5284,683,-947,712,45700,8550,4904,2005,3555,734,6966,309, 
 加:期初现金及现金等价物余额(万元),68309,68309,68309,61809,79220,79220,79220,79220,69746,69746,69746,69746,64462,64462,64462,64462,18762,18762,18762,18762,15207,15207,8241,7932, 
 期末现金及现金等价物余额(万元),48012,57025,51763,60025,68309,59280,55704,82396,79220,72373,66055,70068,69746,65145,63515,65174,64462,27312,23666,20766,18762,15941,15207,8241, 
 净利润(万元),30067,--,11453,--,27315,--,10893,--,27165,--,12113,--,24504,--,10673,--,21064,--,9914,--,18064,--,13701,10078, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),684,--,531,--,581,--,176,--,619,--,397,--,737,--,360,--,369,--,254,--,321,--,160,267, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1502,--,721,--,1582,--,753,--,1169,--,548,--,1086,--,534,--,1116,--,572,--,1041,--,763,422, 
 无形资产摊销(万元),123,--,61,--,129,--,33,--,33,--,11,--,28,--,14,--,27,--,12,--,17,--,13,10, 
 长期待摊费用摊销(万元),153,--,63,--,164,--,85,--,57,--,30,--,26,--,18,--,67,--,37,--,73,--,148,185, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),5,--,5,--,232,--,232,--,-74,--,3,--,9,--,0,--,-93,--,0,--,-12,--,6,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),-76,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),45,--,179,--,285,--,--,--,-127,--,--,--,--,--,--,--,--,--,--,--,18,--,31,36, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-15, 
 递延所得税资产减少(万元),-63,--,-195,--,38,--,-83,--,-118,--,-135,--,-190,--,-54,--,-55,--,-38,--,-48,--,-24,-40, 
 递延所得税负债增加(万元),-8,--,-4,--,-5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),437,--,-293,--,-2042,--,-1017,--,-354,--,-2382,--,-1199,--,-147,--,-1898,--,-1424,--,-1008,--,-1283,-1600, 
 经营性应收项目的减少(万元),-6964,--,-4405,--,-8855,--,-3993,--,-4382,--,-3930,--,-11116,--,-7651,--,-5692,--,-4312,--,-4433,--,-2379,-5193, 
 经营性应付项目的增加(万元),-290,--,-1022,--,1366,--,-162,--,333,--,-500,--,373,--,2183,--,789,--,74,--,685,--,1413,439, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),25615,--,7095,--,20791,--,6917,--,24321,--,6156,--,14259,--,5929,--,15694,--,5089,--,14719,--,12549,4590, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),48012,57025,51763,60025,68309,59280,55704,82396,79220,72373,66055,70068,69746,65145,63515,65174,64462,27312,23666,20766,18762,15941,15207,8241, 
 现金的期初余额(万元),68309,68309,68309,61809,79220,79220,79220,79220,69746,69746,69746,69746,64462,64462,64462,64462,18762,18762,18762,18762,15207,15207,8241,7932, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-20297,-11284,-16546,-1785,-10911,-19940,-23516,3177,9474,2627,-3691,322,5284,683,-947,712,45700,8550,4904,2005,3555,734,6966,309, 

