 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 经营活动现金流入小计(万元),51906,378366,282675,208697,112547,396766,291354,204672,86579,216943,109591,50796,8360,216318,147167,109474,16235,213745,132574,101724,36735,198524,--,114029,30175,239440,196091,132593,60632, 
 购买商品、接受劳务支付的现金(万元),18933,206918,171246,95214,53070,211271,160132,109504,55756,104438,63051,47975,16990,77546,51179,39511,28282,101074,61047,43068,29780,90304,--,51074,26966,98325,86044,72727,41768, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11572,49263,35217,24310,11890,41746,30277,19786,9989,29937,20500,14690,6933,27223,18950,12243,5777,28195,20014,12189,5455,22158,--,10518,5593,21671,20335,11618,4924, 
 支付的各项税费(万元),3879,23220,20750,15566,7933,30855,20463,12082,5556,31005,23021,15825,7667,27827,18531,12088,4843,34646,24345,17458,9083,33878,--,14393,6109,36772,27977,12272,2543, 
 支付的其他与经营活动有关的现金(万元),9922,43017,29683,18139,12013,49563,54056,29651,11880,27960,16055,8455,4535,23785,18128,12632,5684,40132,14886,9433,4638,31978,--,22731,8004,35851,34233,20562,9647, 
 经营活动现金流出小计(万元),44306,322418,256897,153230,84906,333435,264928,171024,83181,193340,122627,86945,36125,156381,106787,76474,44586,204046,120292,82148,48955,178318,--,98716,46672,192620,168590,117179,58882, 
 经营活动产生的现金流量净额(万元),7601,55948,25778,55467,27641,63331,26426,33648,3398,23602,-13036,-36149,-27765,59937,40379,33000,-28350,9699,12282,19576,-12220,20206,8273,15313,-16498,46820,27501,15414,1750, 
 收回投资所收到的现金(万元),7248,105201,70879,2768,--,110000,60000,60000,30000,1000,5000,--,--,40000,80000,80000,40000,--,--,0,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),8,6227,4394,1,--,3478,1719,1719,470,--,--,--,--,185,185,185,185,--,--,0,--,--,--,--,--,--,--,--,3, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,6107,6089,3628,1,20,16,5,2,16,0,--,--,--,--,--,--,10,--,0,--,31,--,6,18,0,395,1630,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,6004,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),520,1,--,--,--,47,--,--,--,70889,39874,20000,--,83683,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7778,117536,87367,6397,1,113544,61735,61724,30472,71904,44874,20000,0,123869,80185,80185,40185,10,0,0,0,31,--,6,18,0,395,1630,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),355,25713,20063,13000,9584,46870,24472,21749,14419,25673,7649,5911,4275,8168,5457,4673,3812,16173,13967,12081,13194,5454,--,3851,3311,5521,31504,34409,3113, 
 投资所支付的现金(万元),7998,13398,8104,4786,700,158790,93750,93752,27178,104207,145560,53025,15000,71475,49995,33916,8916,40000,--,0,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,63684,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,523,--,--,--,7100,--,--,--,10061,10000,10000,--,99874,59874,40000,40000,40000,--,0,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8353,39634,28167,17786,10284,212760,118222,115500,41597,203625,163209,68936,19275,179517,115325,78589,52728,96173,13967,12081,13194,5454,--,3851,3311,5521,31504,34409,3113, 
 投资活动产生的现金流量净额(万元),-574,77903,59200,-11390,-10284,-99216,-56487,-53776,-11126,-131720,-118334,-48936,-19275,-55648,-35140,1596,-12543,-96164,-13967,-12081,-13194,-5423,--,-3845,-3293,-5521,-31110,-32779,-3110, 
 吸收投资收到的现金(万元),145,50,--,--,--,--,--,--,--,42046,3500,3500,--,--,--,--,--,88190,89140,89140,89140,--,--,--,0,--,--,16940,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,3500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),30935,130907,75937,61045,31005,201085,141795,115445,31450,129697,73269,32700,12850,64860,39760,21700,18850,111000,97250,64020,44290,135848,--,67123,42830,96530,68050,48262,24590, 
 发行债券收到的现金(万元),--,29910,29910,29910,29910,169524,109704,79794,19940,149510,99660,39840,39840,39840,--,--,--,79440,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,20943,22300,6000,3000,55000,27500,22000,1500,71221,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),31080,181810,128147,96955,63915,425609,278999,217239,52890,392474,176429,76040,52690,104700,39760,21700,18850,278630,186390,153160,133430,135848,--,67123,42830,96530,68050,65202,24590, 
 偿还债务支付的现金(万元),26570,317150,210453,132272,58536,351668,247847,202288,69523,147001,44190,30710,24080,54110,45010,18630,11210,139665,110685,74755,49225,115490,--,51097,23918,84243,55890,35202,8350, 
 分配股利、利润或偿付利息所支付的现金(万元),1518,40421,29353,11363,3769,49639,37618,7647,3612,40400,30669,29728,1056,29052,19747,18449,1318,32513,31443,30203,1160,44062,--,28482,27173,19504,8704,1316,708, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),10940,3800,5800,5300,--,53037,38035,32535,3000,81226,--,--,--,--,--,--,--,--,939,939,939,--,--,--,--,121,173,4,34, 
 筹资活动现金流出小计(万元),39028,361372,245606,148935,62305,454344,323500,242469,76135,268627,74859,60438,25136,83162,64757,37079,12528,172178,143066,105897,51324,159552,--,79579,51091,103868,64768,36521,9092, 
 筹资活动产生的现金流量净额(万元),-7948,-179562,-117460,-51980,1610,-28735,-44501,-25230,-23245,123847,101570,15602,27554,21538,-24997,-15379,6322,106451,43324,47263,82106,-23704,--,-12456,-8261,-7338,3282,28681,15498, 
 汇率变动对现金及现金等价物的影响(万元),1,133,253,-591,-99,734,-8,-6,-2,-26,7,3,-0,52,-25,--,--,--,--,0,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-921,-45578,-32229,-8494,18868,-63885,-74570,-45364,-30974,15703,-29793,-69480,-19486,25880,-19783,19217,-34572,19987,41639,54758,56692,-8921,--,-988,-28052,33961,-327,11315,14138, 
 加:期初现金及现金等价物余额(万元),3633,49212,49212,49212,49212,113098,113098,113098,113098,97395,97395,97395,97395,71515,71515,71515,119327,51528,51528,51528,51528,60449,--,60449,61649,26488,26815,15499,1362, 
 期末现金及现金等价物余额(万元),2712,3634,16983,40719,68081,49212,38528,67734,82124,113098,67602,27915,77909,97395,51732,90732,84755,71515,93167,106286,108220,51528,--,59462,33598,60449,26488,26815,15499, 
 净利润(万元),--,-69358,--,4409,--,18776,--,15814,--,32600,--,15704,--,33184,--,17430,--,31224,--,16393,--,42349,--,17398,--,52797,40784,22238,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,15092,--,-2395,--,5515,--,20,--,630,--,4157,--,4955,--,3838,--,1167,--,-833,--,3040,--,1988,--,1287,241,36,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5823,--,3063,--,5588,--,2743,--,4474,--,2071,--,4024,--,2035,--,4205,--,2094,--,4079,--,2030,--,3338,2365,1373,--, 
 无形资产摊销(万元),--,991,--,351,--,743,--,376,--,866,--,371,--,686,--,310,--,624,--,245,--,370,--,171,--,293,213,212,--, 
 长期待摊费用摊销(万元),--,5143,--,3434,--,4746,--,2120,--,2635,--,53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-879,--,-18,--,-456,--,21,--,40,--,24,--,202,--,--,--,33,--,--,--,-13,--,-6,--,41,98,-134,--, 
 固定资产报废损失(万元),--,22,--,-13,--,49,--,--,--,--,--,--,--,--,--,120,--,--,--,19,--,254,--,191,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,22939,--,12896,--,21830,--,10863,--,15284,--,6569,--,9702,--,5479,--,5286,--,2748,--,4687,--,2198,--,3787,2638,1380,--, 
 投资损失(万元),--,5562,--,669,--,-2366,--,-1493,--,-128,--,-231,--,-369,--,-134,--,-52,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,4281,--,1087,--,-1978,--,-149,--,438,--,-560,--,-1763,--,-924,--,-326,--,206,--,-622,--,-500,--,-319,-71,-12,--, 
 递延所得税负债增加(万元),--,-380,--,-380,--,-149,--,-529,--,529,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-16313,--,-10677,--,-2646,--,-1905,--,7199,--,6581,--,2313,--,8442,--,-10449,--,2767,--,5257,--,-660,--,3255,-5113,-5177,--, 
 经营性应收项目的减少(万元),--,-153104,--,26620,--,13975,--,1141,--,-29577,--,-59656,--,16609,--,-5644,--,-36525,--,-23294,--,-36829,--,-31707,--,-30268,-30846,-25390,--, 
 经营性应付项目的增加(万元),--,236129,--,16422,--,-299,--,4625,--,-11387,--,-11232,--,-9605,--,2047,--,14511,--,19231,--,-2366,--,24212,--,12608,17191,20888,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,55948,--,55467,--,63331,--,33648,--,23602,--,-36149,--,59937,--,33000,--,9699,--,19576,--,20206,--,15313,--,46820,27501,15414,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),2712,3634,16983,40719,68081,49212,38528,67734,82124,113098,67602,27915,77909,97395,51732,90732,84755,71515,93167,106286,108220,51528,--,59462,33598,60449,26488,26815,15499, 
 现金的期初余额(万元),3633,49212,49212,49212,49212,113098,113098,113098,113098,97395,97395,97395,97395,71515,71515,71515,119327,51528,51528,51528,51528,60449,--,60449,61649,26488,26815,15499,1362, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-921,-45578,-32229,-8494,18868,-63885,-74570,-45364,-30974,15703,-29793,-69480,-19486,25880,-19783,19217,-34572,19987,41639,54758,56692,-8921,--,-988,-28052,33961,-327,11315,14138, 

