 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4619,2884,1372,5532,4098,2605,1279,4607,3156,2105,1093,4098,3186,2466,1420, 
 支付的各项税费(万元),6826,4845,2186,10089,7540,4954,1761,8275,6485,5177,2008,8192,7547,6430,3671, 
 支付的其他与经营活动有关的现金(万元),10072,7204,642,9816,6749,2754,238,3148,2938,1698,1410,2741,2954,1697,1625, 
 经营活动现金流出小计(万元),181825,130827,87383,166040,116278,65150,40470,124379,104244,73696,48674,131195,127496,102715,70058, 
 经营活动产生的现金流量净额(万元),-4073,-3588,-11877,-23315,-18777,-4550,-5273,-13976,-25465,-19965,-12756,-10655,-17049,5279,1870, 
 收回投资所收到的现金(万元),4000,4000,4000,5000,--,--,--,--,--,--,--,--,--,1000,100, 
 取得投资收益所收到的现金(万元),716,716,68,41,--,--,--,--,--,--,--,62,--,4,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),100,100,100,--,--,--,--,--,--,--,--,--,--,1,7, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,135,558, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4816,4816,4168,5041,0,0,0,0,0,0,0,62,0,1140,667, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4046,2163,980,4834,3538,1994,385,250,117,102,38,1680,267,1153,4761, 
 投资所支付的现金(万元),36500,28000,28000,31636,9690,690,--,500,0,0,--,500,--,600,600, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,25189,25187,25187,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),40546,30163,28980,61659,38415,27871,385,750,117,102,38,2180,267,1753,5361, 
 投资活动产生的现金流量净额(万元),-35730,-25347,-24812,-56618,-38415,-27871,-385,-750,-117,-102,-38,-2118,-267,-613,-4694, 
 吸收投资收到的现金(万元),--,--,--,43120,43120,43120,43120,--,--,--,--,142,--,8858,5375, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,142,--,--,--, 
 取得借款收到的现金(万元),209000,150000,91500,148500,121500,70500,18000,56500,50500,29000,18500,35900,36070,10330,7000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),120,--,--,100,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),209120,150000,91500,191720,164620,113620,61120,56500,50500,29000,18500,36042,36070,19188,12375, 
 偿还债务支付的现金(万元),138500,97500,33000,82580,54580,48080,17660,36980,30320,13160,10540,33340,9820,8184,3862, 
 分配股利、利润或偿付利息所支付的现金(万元),7581,5650,2046,5059,3804,2684,1078,3574,2400,1517,752,2548,1237,580,396, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,522,522,522,28,1400,75,50,25,55,462,193,145, 
 筹资活动现金流出小计(万元),146081,103150,35046,88161,58907,51287,18766,41954,32795,14727,11317,35943,11519,8957,4403, 
 筹资活动产生的现金流量净额(万元),63039,46850,56454,103559,105714,62334,42354,14546,17705,14273,7183,99,24551,10231,7972, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),23236,17915,19765,23626,48522,29912,36696,-181,-7877,-5794,-5611,-12674,7235,14897,5148, 
 加:期初现金及现金等价物余额(万元),39893,39893,39893,16267,17567,17567,17567,16448,16448,16448,16448,29122,21887,6990,1842, 
 期末现金及现金等价物余额(万元),63129,57808,59658,39893,66089,47479,54263,16267,8571,10654,10837,16448,29122,21887,6990, 
 净利润(万元),--,4398,--,8087,--,3935,--,7822,5323,3885,--,8588,8753,6557,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1975,--,3776,--,1201,--,3381,3394,2296,--,3470,2302,958,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,250,--,470,--,191,--,372,280,185,--,406,330,321,--, 
 无形资产摊销(万元),--,429,--,510,--,11,--,21,16,11,--,42,56,31,--, 
 长期待摊费用摊销(万元),--,43,--,107,--,59,--,121,100,69,--,205,231,125,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-0,--,--,--,--,--,--,--,--,--,106,--,0,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,4789,--,4239,--,1894,--,3574,2400,1517,--,2548,1351,660,--, 
 投资损失(万元),--,-959,--,-25,--,--,--,--,--,--,--,-133,--,-4,--, 
 递延所得税资产减少(万元),--,-296,--,777,--,-324,--,-947,-925,-627,--,-961,-612,-284,--, 
 递延所得税负债增加(万元),--,--,--,--,--,31,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-629,--,-424,--,971,--,-582,-325,-484,--,-642,-626,-1762,--, 
 经营性应收项目的减少(万元),--,-31040,--,-40260,--,-16351,--,-35122,-32228,-25347,--,-29947,-37076,-20411,--, 
 经营性应付项目的增加(万元),--,17453,--,-572,--,3832,--,7383,-3499,-1470,--,5663,8243,18194,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,893,--, 
 经营活动产生现金流量净额(万元),--,-3588,--,-23315,--,-4550,--,-13976,-25465,-19965,--,-10655,-17049,5279,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),63129,57808,59658,39893,66089,47479,54263,16267,8571,10654,10837,16448,29122,21887,6990, 
 现金的期初余额(万元),39893,39893,39893,16267,17567,17567,17567,16448,16448,16448,16448,29122,21887,6990,1842, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),23236,17915,19765,23626,48522,29912,36696,-181,-7877,-5794,-5611,-12674,7235,14897,5148, 

