 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),74133,55144,38771,19167,59589,40629,25112,9672,23951,18161,12807,7136,26867,19909,14088,8104,25605,18820,12873,6814,20241,14559,15770,12349,6511,4167,2709, 
 支付的各项税费(万元),27843,25892,20790,11343,21741,19370,11279,7858,14786,11463,8010,3707,15352,12287,9484,4743,17076,11877,8821,4469,17433,13516,10622,9043,5540,2959,2191, 
 支付的其他与经营活动有关的现金(万元),72461,50614,33035,20334,67176,39438,28766,11327,20925,12689,7468,3546,18809,10596,6182,2961,16309,11501,7597,3610,10226,6978,7814,7401,4842,2406,1541, 
 经营活动现金流出小计(万元),315957,223300,148041,78308,246254,177508,113197,45346,83517,58852,39729,19865,89221,59809,40664,21891,87646,63267,41990,21425,69379,48774,58731,48330,33498,18531,14094, 
 经营活动产生的现金流量净额(万元),43701,22498,22624,10196,37918,15864,4323,-3079,7754,5132,3148,3222,11457,8952,8619,5606,10936,7547,5824,4366,18316,13336,8807,10298,2287,3758,2099, 
 收回投资所收到的现金(万元),133779,127736,112286,44635,313000,218403,129300,122300,127600,103000,72030,21000,28221,16083,16083,2000,--,--,--,--,--,--,--,--,26,--,16, 
 取得投资收益所收到的现金(万元),338,632,502,117,965,655,630,443,866,689,526,243,281,109,109,8,--,--,--,--,--,--,--,--,0,--,10, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,23,21,1,80,198,3,1,14,10,9,9,7,6,4,0,17,3,3,1,1,1,6,3,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),134117,128391,112809,44753,314045,219257,129933,122744,128479,103699,72565,21252,28509,16198,16197,2008,17,3,3,1,1,1,6,3,26,--,26, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14847,11814,5006,5075,12213,5902,2920,1003,2327,1834,986,267,2484,1543,1248,731,7508,4333,2696,1144,4212,2818,4292,2581,4334,2851,2412, 
 投资所支付的现金(万元),110697,104586,104586,59068,247250,160636,74820,491050,177127,118070,99030,50000,60917,44000,28000,15000,--,--,--,--,--,--,--,--,851,--,16, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),3682,6472,3079,--,437500,441327,429327,--,--,--,--,--,11988,11988,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),156,126,112,3,69,69,39,--,103,--,77,56,35,0,0,0,2000,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),129382,122999,112782,64146,697032,607933,507106,492052,179556,119904,100094,50323,75424,57531,29249,15731,9508,4333,2696,1144,4212,2818,4292,2581,5185,2851,2427, 
 投资活动产生的现金流量净额(万元),4735,5392,27,-19393,-382987,-388677,-377172,-369308,-51077,-16205,-27528,-29071,-46915,-41333,-13052,-13723,-9491,-4330,-2693,-1143,-4211,-2816,-4286,-2578,-5158,-2851,-2401, 
 吸收投资收到的现金(万元),52283,50894,50894,50276,51507,51402,45905,45846,--,--,--,--,--,--,--,--,67041,--,--,--,--,--,--,11262,--,1605,483, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,45846,45846,45846,45846,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,483, 
 取得借款收到的现金(万元),44807,25000,25000,25000,385434,369206,367206,367206,6939,3939,3939,1087,5583,2827,2827,--,--,--,--,--,--,--,--,1000,2000,--,300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3680,--,--,613,--,--,--,--,--,--,--,--,--,259,239,49,--,--,--,--,--,--,--,--,495,--,871, 
 筹资活动现金流入小计(万元),100770,75894,75894,75889,436941,420608,413111,413052,6939,3939,3939,1087,5583,3085,3065,49,67041,0,0,0,0,0,0,12262,2495,1605,1654, 
 偿还债务支付的现金(万元),111491,84793,79793,72507,18000,--,--,--,6911,6911,3963,--,5527,1500,--,--,--,--,--,--,--,--,--,2000,1000,500,350, 
 分配股利、利润或偿付利息所支付的现金(万元),24947,18678,13618,5666,20988,17869,11802,3759,1762,1741,1630,16,2281,2250,2225,--,2220,2220,2220,2220,1998,1998,--,7087,11,6,40, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3979,524,464,--,4080,3680,3680,3680,--,--,--,--,67,265,246,60,962,7,5,2,9,7,2,--,--,--,--, 
 筹资活动现金流出小计(万元),140417,103996,93875,78173,43068,21549,15482,7439,8673,8652,5593,16,7875,4015,2470,60,3182,2227,2224,2222,2007,2004,2,9087,1011,506,390, 
 筹资活动产生的现金流量净额(万元),-39647,-28102,-17981,-2284,393873,399059,397628,405613,-1734,-4713,-1653,1071,-2292,-930,595,-11,63859,-2227,-2224,-2222,-2007,-2004,-2,3174,1484,1099,1265, 
 汇率变动对现金及现金等价物的影响(万元),84,37,-20,-10,5,53,6,24,51,-38,-39,6,-36,1,-1,-0,6,6,1,1,-1,-0,1,--,--,--,--, 
 现金及现金等价物净增加额(万元),8873,-175,4650,-11491,48810,26299,24784,33250,-45006,-15824,-26074,-24772,-37785,-33310,-3839,-8128,65311,997,908,1002,12098,8515,4521,10895,-1387,2006,962, 
 加:期初现金及现金等价物余额(万元),61111,61111,61111,61111,12301,12301,12301,21224,57307,57307,57307,57307,95091,95091,95091,95091,29781,29781,29781,29781,17683,17683,13162,2267,3654,1649,687, 
 期末现金及现金等价物余额(万元),69984,60936,65760,49619,61111,38600,37085,54474,12301,41483,31233,32535,57307,61781,91253,86964,95091,30778,30688,30783,29781,26197,17683,13162,2267,3654,1649, 
 净利润(万元),31086,--,13478,--,22223,--,5294,--,10034,--,2894,--,11210,--,7374,--,13828,--,7638,--,13558,--,9479,9110,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-286,--,-145,--,996,--,410,--,938,--,434,--,577,--,286,--,5,--,67,--,207,--,173,180,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1302,--,640,--,1184,--,566,--,846,--,427,--,629,--,251,--,471,--,230,--,485,--,465,447,--,--,--, 
 无形资产摊销(万元),390,--,189,--,363,--,180,--,291,--,125,--,160,--,59,--,121,--,54,--,100,--,81,55,--,--,--, 
 长期待摊费用摊销(万元),9465,--,4334,--,5861,--,2035,--,1876,--,1018,--,4091,--,2636,--,3526,--,1394,--,3642,--,3083,2933,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),23,--,-1,--,20,--,3,--,9,--,9,--,16,--,2,--,-8,--,-0,--,9,--,4,21,--,--,--, 
 固定资产报废损失(万元),40,--,3,--,78,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),-669,--,-3377,--,1715,--,230,--,-1212,--,2134,--,-164,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),23605,--,12198,--,21909,--,8885,--,222,--,35,--,88,--,65,--,9,--,1,--,3,--,1,31,--,--,--, 
 投资损失(万元),-5179,--,-265,--,-529,--,-202,--,-762,--,-479,--,-43,--,-109,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-2515,--,-1937,--,-3807,--,-1833,--,-1202,--,-1657,--,352,--,-228,--,-1988,--,-452,--,-49,--,-43,-43,--,--,--, 
 递延所得税负债增加(万元),-93,--,503,--,-352,--,-202,--,168,--,-46,--,-31,--,118,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-12394,--,-1640,--,-10807,--,-1952,--,-158,--,312,--,-2801,--,2072,--,-4780,--,-621,--,1431,--,-5187,-2003,--,--,--, 
 经营性应收项目的减少(万元),4447,--,5953,--,-22527,--,-13040,--,-2197,--,-599,--,-2065,--,-1838,--,-2840,--,-1744,--,-347,--,-937,-791,--,--,--, 
 经营性应付项目的增加(万元),-6527,--,-8055,--,20907,--,3948,--,-1097,--,-1457,--,-562,--,-2070,--,2592,--,-743,--,-722,--,1687,357,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),1007,--,747,--,685,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),43701,--,22624,--,37918,--,4323,--,7754,--,3148,--,11457,--,8619,--,10936,--,5824,--,18316,--,8807,10298,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),69984,60936,65760,49619,61111,38600,37085,54474,12301,41483,31233,32535,57307,61781,91253,86964,95091,30778,30688,30783,29781,26197,17683,13162,2267,3654,1649, 
 现金的期初余额(万元),61111,61111,61111,61111,12301,12301,12301,21224,57307,57307,57307,57307,95091,95091,95091,95091,29781,29781,29781,29781,17683,17683,13162,2267,3654,1649,687, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),8873,-175,4650,-11491,48810,26299,24784,33250,-45006,-15824,-26074,-24772,-37785,-33310,-3839,-8128,65311,997,908,1002,12098,8515,4521,10895,-1387,2006,962, 

