 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 收到其他与筹资活动有关的现金(万元),1632,110264,113956,110647,102001,66034,70771,11082,305,7285,1158,643,416,1297,1406,1016,--,--,253,253,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),154310,287039,280203,257514,233341,433363,415341,56501,11147,200687,63445,31389,2684,36712,35430,31764,1200,18100,9253,3253,1200,40930,40930,36930,36930,8300,3000,13515,2200,800, 
 偿还债务支付的现金(万元),139631,52193,41576,24728,4875,242834,175051,33480,7811,50531,44167,15955,8518,19265,14382,12384,3208,10000,4000,--,--,7300,6300,3000,--,5400,2400,4600,800,800, 
 分配股利、利润或偿付利息所支付的现金(万元),2262,21281,28086,22254,751,16243,10433,9233,1265,6296,5482,4815,124,2912,2604,2463,154,1960,1673,1553,60,980,913,816,137,748,520,210,75,57, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),116421,15647,14987,5374,2203,48414,29719,8069,4652,3072,1045,734,387,155,1044,790,819,80,95,--,--,1191,429,362,61,175,162,146,69,35, 
 筹资活动现金流出小计(万元),258314,89120,84649,52356,7828,307491,215203,50783,13727,59899,50693,21504,9029,22333,18030,15637,4180,12040,5768,1553,60,9471,7642,4178,199,6323,3081,4956,944,892, 
 筹资活动产生的现金流量净额(万元),-104004,197919,195554,205158,225513,125873,200138,5718,-2580,140788,12751,9885,-6345,14379,17400,16126,-2980,6060,3485,1700,1140,31459,33288,32752,36731,1977,-81,8559,1256,-92, 
 汇率变动对现金及现金等价物的影响(万元),-4131,1617,1111,97,607,2385,1692,914,612,522,314,-94,-196,-241,-121,5,--,-84,-80,0,--,11,15,6,1,-15,-5,-8,8,-0, 
 现金及现金等价物净增加额(万元),-30842,49309,88627,91949,93404,26742,57294,-26932,-21876,36927,948,1664,-3222,-871,8888,9850,-8241,-4029,-14511,-12161,-7816,20822,19971,19449,30216,-1572,-3417,8244,-54,1213, 
 加:期初现金及现金等价物余额(万元),137234,87925,87925,87925,87925,61183,61183,61183,61183,24257,30028,24257,24257,25127,25127,25127,25127,29157,29157,29157,29917,8335,8335,8335,8655,9906,9906,1662,1716,462, 
 期末现金及现金等价物余额(万元),106392,137234,176552,179874,181329,87925,118477,34252,39307,61183,30976,25921,21035,24257,34015,34978,16886,25127,14646,16996,22100,29157,28305,27784,38870,8335,6489,9906,1662,1675, 
 净利润(万元),--,121089,--,37056,--,66627,--,18070,--,33204,--,8255,--,16379,--,5423,--,8023,--,3067,--,5821,--,2734,--,5616,--,4173,1978,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,10164,--,3332,--,5546,--,1075,--,3073,--,689,--,2554,--,669,--,2259,--,400,--,1293,--,270,--,283,--,232,364,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,6663,--,3587,--,6650,--,4410,--,5295,--,591,--,1059,--,506,--,705,--,290,--,443,--,183,--,327,--,238,106,--, 
 无形资产摊销(万元),--,3783,--,1532,--,3298,--,646,--,667,--,369,--,134,--,65,--,102,--,49,--,79,--,39,--,43,--,5,0,--, 
 长期待摊费用摊销(万元),--,738,--,347,--,437,--,333,--,358,--,69,--,234,--,63,--,90,--,41,--,130,--,67,--,116,--,93,50,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-23,--,64,--,198,--,266,--,-27,--,25,--,34,--,11,--,5,--,3,--,42,--,3,--,6,--,3,10,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,19,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,-33,--,-62,--,-1003,--,202,--,2,--,642,--,-858,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-120,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,21957,--,4559,--,6813,--,2392,--,3339,--,1060,--,1668,--,510,--,546,--,156,--,313,--,172,--,356,--,184,79,--, 
 投资损失(万元),--,-731,--,253,--,-4384,--,-38,--,54,--,-609,--,-1040,--,--,--,--,--,--,--,--,--,--,--,--,--,--,101,--, 
 递延所得税资产减少(万元),--,-13017,--,-4190,--,-1384,--,102,--,-1903,--,-89,--,-344,--,-149,--,-420,--,-60,--,-203,--,-38,--,-36,--,-14,-74,--, 
 递延所得税负债增加(万元),--,-795,--,--,--,14159,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-117717,--,-66390,--,-85437,--,-29485,--,-80855,--,-9868,--,-7234,--,-5955,--,-6397,--,-6676,--,-1437,--,2314,--,587,--,-3002,-7089,--, 
 经营性应收项目的减少(万元),--,-38814,--,-4450,--,-39829,--,-31742,--,-24719,--,-9062,--,-34817,--,-3609,--,-7211,--,-5270,--,-20654,--,-14907,--,-2047,--,-4161,206,--, 
 经营性应付项目的增加(万元),--,84629,--,31657,--,29686,--,21278,--,73084,--,1141,--,30635,--,-1074,--,2118,--,-1480,--,6049,--,-3264,--,-4075,--,3163,3249,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,758,--,318,--,97,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,77892,--,7295,--,1377,--,-12491,--,11571,--,-6786,--,8405,--,-3541,--,598,--,-9161,--,-8027,--,-12427,--,1175,--,915,-1141,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),106392,137234,176552,179874,181329,87925,118477,34252,39307,61183,30976,25921,21035,24257,34015,34978,16886,25127,14646,16996,22100,29157,28305,27784,38870,8335,6489,9906,1662,1675, 
 现金的期初余额(万元),137234,87925,87925,87925,87925,61183,61183,61183,61183,24257,30028,24257,24257,25127,25127,25127,25127,29157,29157,29157,29917,8335,8335,8335,8655,9906,9906,1662,1716,462, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-30842,49309,88627,91949,93404,26742,57294,-26932,-21876,36927,948,1664,-3222,-871,8888,9850,-8241,-4029,-14511,-12161,-7816,20822,19971,19449,30216,-1572,-3417,8244,-54,1213, 

