 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 支付的其他与经营活动有关的现金(万元),2607,954,420,1594,1200,802,363,1451,1330,724,243,1048,936,1091,793, 
 经营活动现金流出小计(万元),69925,49659,23884,71019,51756,33181,16885,60401,46049,29745,14064,44839,41249,32753,25345, 
 经营活动产生的现金流量净额(万元),-3467,-10497,-4315,632,106,-1342,-1404,3267,-295,-3798,-774,5721,2674,4594,4626, 
 收回投资所收到的现金(万元),31500,31500,29500,60500,38000,13000,--,--,--,--,--,--,--,--,13934, 
 取得投资收益所收到的现金(万元),195,195,178,381,232,54,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,100,--,300,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),31695,31695,29678,60881,38232,13054,0,0,0,0,0,100,0,300,13934, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11457,7326,3003,13078,7925,5008,1370,3764,2852,2129,768,2825,7419,3902,503, 
 投资所支付的现金(万元),15000,15000,15000,80000,59500,34000,--,--,--,--,--,--,--,--,13900, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,300,--,200, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),26457,22326,18003,93078,67425,39008,1370,3764,2852,2129,768,2825,7719,3902,14603, 
 投资活动产生的现金流量净额(万元),5239,9369,11674,-32197,-29194,-25954,-1370,-3764,-2852,-2129,-768,-2725,-7719,-3602,-669, 
 吸收投资收到的现金(万元),2364,--,--,37793,37793,37793,37793,--,--,--,--,--,--,--,4927, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,500,1000,--,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),248,120,37,294,71,71,--,992,905,726,--,338,772,--,--, 
 筹资活动现金流入小计(万元),2613,120,37,38087,37864,37864,37793,992,905,726,0,838,1772,0,5927, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,500,--,--,--,1000,--,1700,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2716,2716,--,--,--,--,--,27,40,14,7,68,1,29,89, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),283,120,0,1098,847,778,559,168,60,57,56,945,285,68,100, 
 筹资活动现金流出小计(万元),2999,2835,0,1098,847,778,559,695,100,71,63,2013,286,1797,189, 
 筹资活动产生的现金流量净额(万元),-386,-2715,37,36989,37017,37086,37233,297,805,655,-63,-1175,1486,-1797,5737, 
 汇率变动对现金及现金等价物的影响(万元),-63,-64,-26,208,33,15,-19,-24,-83,-44,-10,10,-42,-25,-33, 
 现金及现金等价物净增加额(万元),1322,-3907,7370,5631,7963,9805,34439,-224,-2425,-5315,-1615,1832,-3601,-830,9661, 
 加:期初现金及现金等价物余额(万元),13492,13492,13492,7861,7861,7861,7861,8084,8084,8084,8084,6252,9854,10684,1023, 
 期末现金及现金等价物余额(万元),14814,9585,20862,13492,15823,17666,42300,7861,5660,2769,6469,8084,6252,9854,10684, 
 净利润(万元),--,6266,--,10529,--,4847,--,9445,--,5142,--,9240,7936,6575,5257, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,714,--,881,--,546,--,719,--,220,--,651,484,350,465, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2025,--,2390,--,993,--,1521,--,654,--,1207,527,280,278, 
 无形资产摊销(万元),--,21,--,42,--,21,--,43,--,22,--,32,23,10,14, 
 长期待摊费用摊销(万元),--,48,--,96,--,48,--,96,--,48,--,96,96,60,125, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,0,--,0,--,1,--,0,--,-0,0,0,-0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,38, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,31,--,--,--,--,--,27,--,58,--,57,44,4,123, 
 投资损失(万元),--,-184,--,-359,--,-54,--,--,--,--,--,--,--,--,-34, 
 递延所得税资产减少(万元),--,-66,--,303,--,49,--,-264,--,-74,--,-285,-238,-47,-11, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-14432,--,-8411,--,-3184,--,-8633,--,-4405,--,-1307,-3666,-1053,-685, 
 经营性应收项目的减少(万元),--,-10080,--,-9495,--,-8460,--,-4141,--,-7172,--,-5570,-6265,-380,-4556, 
 经营性应付项目的增加(万元),--,5170,--,4850,--,3894,--,4642,--,1804,--,1743,3759,-1206,3612, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-9,--,-194,--,-42,--,-190,--,-95,--,-142,-26,--,--, 
 经营活动产生现金流量净额(万元),--,-10497,--,632,--,-1342,--,3267,--,-3798,--,5721,2674,4594,4626, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),14814,9585,20862,13492,15823,17666,42300,7861,5660,2769,6469,8084,6252,9854,10684, 
 现金的期初余额(万元),13492,13492,13492,7861,7861,7861,7861,8084,8084,8084,8084,6252,9854,10684,1023, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1322,-3907,7370,5631,7963,9805,34439,-224,-2425,-5315,-1615,1832,-3601,-830,9661, 

