 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),32,9705,8088,7810,1336,23346,17551,12276,6035,48164,271,271,1,9080,8851,8849,918,4207,5924, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10464,17805,15178,12405,4315,22753,8366,3885,1056,2637,2209,1533,1215,2166,417,314,5289,5378,13879, 
 投资所支付的现金(万元),--,--,--,--,--,2436,2436,--,--,--,--,--,--,340,187,187,--,--,2225, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,681,--,--,367,15600,15000,15000,13000,49000,14000,14000,75,4,4,4,55,921,549, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),10464,18485,15178,12405,4682,40789,25802,18885,14056,51637,16209,15533,1290,2510,608,505,5344,6299,16653, 
 投资活动产生的现金流量净额(万元),-10432,-8780,-7090,-4595,-3346,-17443,-8251,-6609,-8021,-3473,-15938,-15262,-1289,6570,8244,8345,-4426,-2092,-10730, 
 吸收投资收到的现金(万元),--,717,717,717,--,8431,--,--,--,36993,35821,35821,--,--,--,--,--,1800,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1800,--, 
 取得借款收到的现金(万元),2800,27300,18300,10800,4800,52800,49800,13800,6800,19300,16800,15800,7000,22750,15450,13750,22679,26525,33243, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,869,1488,496,6610,228,193,263,1917,3851,1172,1172,--,6047,--,--,397,65,2822, 
 筹资活动现金流入小计(万元),2800,28886,20505,12013,11410,61459,49993,14063,8717,60145,53793,52793,7000,28797,15450,13750,23076,28389,36065, 
 偿还债务支付的现金(万元),2800,27300,18300,10800,4800,20800,17800,13800,6800,25250,22450,15750,8050,24715,17415,15715,22737,24633,18079, 
 分配股利、利润或偿付利息所支付的现金(万元),347,3508,3133,2785,347,6314,5990,5713,266,6119,5832,5470,4282,7989,7579,7108,3493,1862,7223, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,576,467,367,0,615,545,545,545,859,898,602,--,1182,1106,1106,--,5379,1320, 
 筹资活动现金流出小计(万元),3147,31384,21900,13952,5147,27729,24335,20058,7611,32228,29180,21822,12332,33885,26100,23929,26230,31875,26623, 
 筹资活动产生的现金流量净额(万元),-347,-2498,-1395,-1939,6263,33731,25658,-5995,1106,27916,24613,30971,-5332,-5088,-10650,-10179,-3155,-3485,9442, 
 汇率变动对现金及现金等价物的影响(万元),-0,-4,-4,-4,-6,-17,-1,-4,0,42,-72,-224,--,-39,-180,-7,5,-39,-620, 
 现金及现金等价物净增加额(万元),-4193,-969,1639,-4553,3652,8810,7627,-22027,-17353,23908,11147,21191,-1431,244,-488,1281,-1203,-801,3786, 
 加:期初现金及现金等价物余额(万元),34903,35872,35872,35872,35872,27062,27062,27062,25345,3154,3154,3154,3154,2910,2910,2910,4113,4914,1128, 
 期末现金及现金等价物余额(万元),30710,34903,37511,31320,39524,35872,34689,5036,7992,27062,14301,24345,1723,3154,2422,4191,2910,4113,4914, 
 净利润(万元),--,12516,--,6436,--,12626,--,5712,--,7311,--,3676,--,8366,--,3129,5524,7521,10935, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,445,--,42,--,1663,--,653,--,135,--,-18,--,1243,--,405,136,7,397, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,7394,--,3425,--,6846,--,3368,--,6223,--,2998,--,5546,--,2694,4962,4494,4016, 
 无形资产摊销(万元),--,583,--,292,--,341,--,150,--,247,--,123,--,238,--,119,238,228,246, 
 长期待摊费用摊销(万元),--,26,--,11,--,22,--,11,--,2,--,--,--,12,--,8,16,4,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,63,--,-13,--,337,--,138,--,51,--,-2,--,-140,--,-26,65,-7,-620, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1403,--,709,--,1176,--,516,--,1585,--,1014,--,1788,--,910,1928,1901,1223, 
 投资损失(万元),--,-225,--,-117,--,-290,--,-97,--,7,--,-0,--,50,--,4,65,215,99, 
 递延所得税资产减少(万元),--,1,--,-24,--,-150,--,-128,--,71,--,127,--,-1354,--,-1320,20,-17,143, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2949,--,-1671,--,319,--,3367,--,-7873,--,-1249,--,731,--,158,-1334,-2593,-2905, 
 经营性应收项目的减少(万元),--,-10177,--,-7296,--,-43456,--,-20513,--,-11865,--,8710,--,-19124,--,-2835,-3719,-8302,-8491, 
 经营性应付项目的增加(万元),--,-1554,--,-1145,--,12386,--,-2597,--,3528,--,-9672,--,1446,--,-124,-1528,1367,651, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,2785,--,1335,--,718,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,10313,--,1986,--,-7460,--,-9419,--,-576,--,5706,--,-1198,--,3123,6373,4815,5694, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),30710,34903,37511,31320,39524,35872,34689,5036,7992,27062,14301,24345,1723,3154,2422,4191,2910,4113,4914, 
 现金的期初余额(万元),34903,35872,35872,35872,35872,27062,27062,27062,25345,3154,3154,3154,3154,2910,2910,2910,4113,4914,1128, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4193,-969,1639,-4553,3652,8810,7627,-22027,-17353,23908,11147,21191,-1431,244,-488,1281,-1203,-801,3786, 

