 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 收回投资所收到的现金(万元),787953,466690,1080065,756350,432053,1538295,312438,819815,17444,14487, 
 取得投资收益所收到的现金(万元),5911,3931,7972,4611,1893,9524,688,3927,776,535, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),77,23,6,5,4,66,60,69,19,19, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,14, 
 收到的其他与投资活动有关的现金(万元),1212,1212,1180,1023,1023,4600,400,4746,3587,5555, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),795153,471856,1089223,761989,434974,1552485,313586,828558,21826,20610, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),12093,9765,38863,21074,20979,51199,19959,44156,14253,12049, 
 投资所支付的现金(万元),1006270,646862,1077971,997831,610255,1533021,495409,768482,60580,15135, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,3212,--,14091,--,200, 
 支付的其他与投资活动有关的现金(万元),59,28,9659,3143,3106,96,--,2612,17,133, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1018421,656655,1126494,1022048,634340,1587528,515368,829341,74850,27517, 
 投资活动产生的现金流量净额(万元),-223269,-184799,-37270,-260060,-199367,-35044,-201782,-783,-53024,-6907, 
 吸收投资收到的现金(万元),117370,2796,9746,9520,9450,13594,8694,50591,2254,725, 
 其中：子公司吸收少数股东投资收到的现金(万元),2796,2796,9746,9520,9450,13594,8694,24118,2254,725, 
 取得借款收到的现金(万元),2778,2406,18425,4676,1607,9536,--,1350,9865,12750, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,1311,15313,9427, 
 筹资活动现金流入小计(万元),120148,5202,28171,14196,11057,23130,8694,53252,27432,22902, 
 偿还债务支付的现金(万元),3190,2577,4922,3723,3723,2998,950,4215,15115,6800, 
 分配股利、利润或偿付利息所支付的现金(万元),9773,9010,13969,7401,270,5884,103,8954,1185,2232, 
 其中：子公司支付给少数股东的股利、利润(万元),700,60,833,833,--,681,--,697,314,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,650,7273,2150, 
 筹资活动现金流出小计(万元),12963,11587,18891,11124,3993,8882,1053,13819,23573,11182, 
 筹资活动产生的现金流量净额(万元),107185,-6385,9280,3072,7064,14248,7641,39434,3859,11719, 
 汇率变动对现金及现金等价物的影响(万元),-1,-1,--,--,0,5,0,1,-6,-0, 
 现金及现金等价物净增加额(万元),-137415,-219115,15201,-290234,-219231,12595,-213482,133383,14093,7761, 
 加:期初现金及现金等价物余额(万元),332470,332470,317269,317269,317269,304674,304674,171291,157198,149437, 
 期末现金及现金等价物余额(万元),195056,113356,332470,27035,98038,317269,91192,304674,171291,157198, 
 净利润(万元),--,--,57106,--,--,65776,--,48085,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,--,7929,--,--,3994,--,10151,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,--,6043,--,--,5711,--,4164,--,--, 
 无形资产摊销(万元),--,--,2701,--,--,2875,--,2252,--,--, 
 长期待摊费用摊销(万元),--,--,772,--,--,721,--,614,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,-95,--,--,-344,--,87,--,--, 
 固定资产报废损失(万元),--,--,0,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,1,--,--,88,--,-149,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,552,--,--,187,--,398,--,--, 
 投资损失(万元),--,--,-15913,--,--,-9106,--,-3762,--,--, 
 递延所得税资产减少(万元),--,--,-232,--,--,-809,--,-199,--,--, 
 递延所得税负债增加(万元),--,--,-119,--,--,-211,--,-335,--,--, 
 存货的减少(万元),--,--,-20746,--,--,-23514,--,-10245,--,--, 
 经营性应收项目的减少(万元),--,--,6513,--,--,-8151,--,35832,--,--, 
 经营性应付项目的增加(万元),--,--,-3722,--,--,-3087,--,8336,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,2403,--,--,-746,--,-498,--,--, 
 经营活动产生现金流量净额(万元),--,--,43192,--,--,33386,--,94731,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),195056,113356,332470,27035,98038,317269,91192,304674,171291,157198, 
 现金的期初余额(万元),332470,332470,317269,317269,317269,304674,304674,171291,157198,149437, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-137415,-219115,15201,-290234,-219231,12595,-213482,133383,14093,7761, 

