 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,28,--,14,--,-6,--,17,--,6,12,1,14,-0,8,23,-27,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,698,--,348,--,696,--,333,--,712,537,363,184,762,575,775,714,--, 
 无形资产摊销(万元),--,110,--,55,--,104,--,52,--,102,76,51,25,103,77,103,98,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,0,--,--,--,-1,--,--,--,--,--,--,--,1,1,1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,8,--,-9,--,-1,--,-4,--,-16,-12,-4,2,38,38,91,166,--, 
 投资损失(万元),--,-722,--,-126,--,-116,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-89,--,-12,--,-156,--,-55,--,-85,-27,2,17,-11,31,-49,-64,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,887,--,346,--,401,--,-696,--,-1246,-769,59,363,570,-663,-602,662,--, 
 经营性应收项目的减少(万元),--,-12699,--,49,--,-912,--,-1302,--,-629,-582,-588,-289,-2253,-1222,-707,-1037,--, 
 经营性应付项目的增加(万元),--,-416,--,-2152,--,1615,--,-892,--,430,-624,-448,-813,2526,1466,4,720,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-8072,--,212,--,5704,--,-631,--,4589,2324,1868,615,7391,4408,4907,7521,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),12477,14595,24550,24471,27654,37490,36221,36980,35608,37976,13698,13905,13809,13918,11985,10966,8401,5592, 
 现金的期初余额(万元),28242,37490,37490,37490,37490,37976,37976,37976,37976,13918,13918,13918,13918,10966,10966,8401,5592,2369, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15765,-22895,-12940,-13019,-9836,-486,-1756,-996,-2369,24059,-220,-13,-109,2952,1020,2565,2809,3223, 

