 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1863,--,2558,2558,2165,3946,5750, 
 筹资活动现金流出小计(万元),15024,8433,17174,17095,16301,12784,14528, 
 筹资活动产生的现金流量净额(万元),26981,-5083,-5933,-5854,1828,-1673,-2878, 
 汇率变动对现金及现金等价物的影响(万元),-1,-1,7,2,6,0,-5, 
 现金及现金等价物净增加额(万元),5742,-2013,-845,-6308,4952,572,-844, 
 加:期初现金及现金等价物余额(万元),6333,6333,7178,7178,2226,1654,2498, 
 期末现金及现金等价物余额(万元),12076,4320,6333,870,7178,2226,1654, 
 净利润(万元),--,3657,7412,--,8928,4941,3634, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),--,37,-112,--,425,117,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,447,831,--,530,589,729, 
 无形资产摊销(万元),--,37,74,--,22,34,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,3,55,--,-3019,12,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),--,183,289,--,292,252,--, 
 投资损失(万元),--,-201,--,--,-114,-135,--, 
 递延所得税资产减少(万元),--,-6,11,--,-61,4,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),--,244,1261,--,-901,-412,-600, 
 经营性应收项目的减少(万元),--,-577,2067,--,-8278,-4498,1982, 
 经营性应付项目的增加(万元),--,940,-4232,--,3251,4024,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,304, 
 经营活动产生现金流量净额(万元),--,4764,7656,--,1075,4929,6049, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),12076,4320,6333,870,7178,2226,1654, 
 现金的期初余额(万元),6333,6333,7178,7178,2226,1654,2498, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5742,-2013,-845,-6308,4952,572,-844, 

