 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 投资活动现金流出小计(万元),348789,198164,66285,141288,89770,56799,35369,76182,54131,57384,41901,33883,19906,6853, 
 投资活动产生的现金流量净额(万元),-99561,-83568,-21760,-18682,-12918,-1133,-11506,-27274,-24871,-17794,-17835,-19259,-19262,-5727, 
 吸收投资收到的现金(万元),117550,112400,112400,--,--,--,--,--,--,--,--,--,405,330, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,13100,11500,11500,9500,43500,35500,2990,2990,--,--,50, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),117550,112400,112400,13100,11500,11500,9500,43500,35500,2990,2990,0,405,380, 
 偿还债务支付的现金(万元),6600,6600,6600,13500,6000,6000,2000,36500,14070,2990,--,--,--,1550, 
 分配股利、利润或偿付利息所支付的现金(万元),12325,12215,1766,8364,8131,8131,98,12224,10006,11444,10942,6159,8080,4, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),884,884,794,--,--,--,--,--,--,--,300,--,--,--, 
 筹资活动现金流出小计(万元),19809,19698,9159,21864,14131,14131,2098,48724,24076,14434,11242,6159,8080,1554, 
 筹资活动产生的现金流量净额(万元),97742,92702,103240,-8764,-2631,-2631,7402,-5224,11424,-11444,-8252,-6159,-7675,-1174, 
 汇率变动对现金及现金等价物的影响(万元),-34,-18,-4,45,29,10,-3,25,17,-4,-7,--,--,2, 
 现金及现金等价物净增加额(万元),14554,16643,87187,6547,1464,1710,-740,-5988,1160,-7902,-17298,10341,-10481,13050, 
 加:期初现金及现金等价物余额(万元),10962,10962,10962,4414,4414,4414,4414,10403,10403,18304,18304,7963,18444,5393, 
 期末现金及现金等价物余额(万元),25516,27605,98149,10962,5879,6125,3675,4414,11563,10403,1006,18304,7963,18444, 
 净利润(万元),--,12941,--,23604,17228,11744,--,24387,17030,22881,--,25196,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,661,--,6050,4082,1909,--,8706,8028,8436,--,5106,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1564,--,3206,2216,1566,--,2899,2025,2924,--,2919,--,--, 
 无形资产摊销(万元),--,274,--,552,416,282,--,538,397,301,--,197,--,--, 
 长期待摊费用摊销(万元),--,1387,--,3314,2473,1759,--,4197,2564,4350,--,2776,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-20,--,-3,-3,-3,--,-15,-16,8,--,-1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,28,--,466,369,239,--,501,355,74,--,--,--,--, 
 投资损失(万元),--,-103,--,-849,-539,-254,--,-1400,-889,-979,--,-654,--,--, 
 递延所得税资产减少(万元),--,1253,--,-1233,-1494,-597,--,-1906,-2173,-2145,--,-2238,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-886,--,-3791,-4655,-1593,--,-12637,-13334,-13290,--,-7563,--,--, 
 经营性应收项目的减少(万元),--,-4281,--,2339,-1550,-1245,--,3190,-6032,-5407,--,-476,--,--, 
 经营性应付项目的增加(万元),--,-5290,--,292,-1560,-8344,--,-1976,6634,4188,--,10496,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,7528,--,33948,16984,5464,--,26485,14590,21340,--,35759,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25516,27605,98149,10962,5879,6125,3675,4414,11563,10403,1006,18304,7963,18444, 
 现金的期初余额(万元),10962,10962,10962,4414,4414,4414,4414,10403,10403,18304,18304,7963,18444,5393, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),14554,16643,87187,6547,1464,1710,-740,-5988,1160,-7902,-17298,10341,-10481,13050, 

